dataset_id,species,species_original,species.new,corrected,comment,checked
lindholm_2019,Hippuris vulgaris,Hippuris vulgaris L.,Hippuris vulgaris,1,species,1
lindholm_2019,Hydrocharis morsus-ranae,Hydrocharis morsus-ranae L.,Hydrocharis morsus-ranae,1,species,1
lindholm_2019,Iris pseudacorus,Iris pseudacorus L.,Iris pseudacorus,1,species,1
lindholm_2019,Juncus bulbosus,Juncus bulbosus L.,Juncus bulbosus,1,species,1
lindholm_2019,Lemna minor,Lemna minor L.,Lemna minor,1,species,1
lindholm_2019,Lemna trisulca,Lemna trisulca L.,Lemna trisulca,1,species,1
lindholm_2019,Limosella aquatica,Limosella aquatica L.,Limosella aquatica,1,species,1
lindholm_2019,Lobelia dortmanna,Lobelia dortmanna L.,Lobelia dortmanna,1,species,1
lindholm_2019,Lysimachia thyrsiflora,Lysimachia thyrsiflora L.,Lysimachia thyrsiflora,1,species,1
lindholm_2019,Myriophyllum alterniflorum,Myriophyllum alterniflorum DC.,Myriophyllum alterniflorum,1,species,1
lindholm_2019,Myriophyllum verticillatum,Myriophyllum verticillatum L.,Myriophyllum verticillatum,1,species,1
lindholm_2019,Nuphar lutea,Nuphar lutea (L.) Sibth. & Sm.,Nuphar lutea,1,species,1
lindholm_2019,Nymphaea candida,Nymphaea candida C. Presl,Nymphaea candida,1,species,1
lindholm_2019,Persicaria amphibia,Persicaria amphibia (L.) Delarbre,Persicaria amphibia,1,species,1
lindholm_2019,Phragmites australis,Phragmites australis (Cav.) Trin. ex Steud.,Phragmites australis,1,species,1
lindholm_2019,Potamogeton alpinus,Potamogeton alpinus Balb.,Potamogeton alpinus,1,species,1
lindholm_2019,Potamogeton berchtoldii,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii,1,species,1
lindholm_2019,Potamogeton compressus,Potamogeton compressus L.,Potamogeton compressus,1,species,1
lindholm_2019,Potamogeton crispus,Potamogeton crispus L.,Potamogeton crispus,1,species,1
lindholm_2019,Potamogeton gramineus,Potamogeton gramineus L.,Potamogeton gramineus,1,species,1
lindholm_2019,Potamogeton natans,Potamogeton natans L.,Potamogeton natans,1,species,1
lindholm_2019,Potamogeton obtusifolius,Potamogeton obtusifolius Mert. & W. D. J. Koch,Potamogeton obtusifolius,1,species,1
lindholm_2019,Potamogeton perfoliatus,Potamogeton perfoliatus L.,Potamogeton perfoliatus,1,species,1
lindholm_2019,Potamogeton praelongus,Potamogeton praelongus Wulfen,Potamogeton praelongus,1,species,1
lindholm_2019,Ranunculus lingua,Ranunculus lingua L.,Ranunculus lingua,1,species,1
lindholm_2019,Ranunculus peltatus,Ranunculus peltatus Schrank,Ranunculus peltatus,1,species,1
lindholm_2019,Ranunculus reptans,Ranunculus reptans L.,Ranunculus reptans,1,species,1
lindholm_2019,Rorippa amphibia,Rorippa amphibia (L.) Besser,Rorippa amphibia,1,species,1
lindholm_2019,Rumex hydrolapathum,Rumex hydrolapathum (Scop.) Hudson,Rumex hydrolapathum,1,species,1
lindholm_2019,Sagittaria sagittifolia,Sagittaria sagittifolia L.,Sagittaria sagittifolia,1,species,1
lindholm_2019,Schoenoplectus lacustris,Schoenoplectus lacustris (L.) Palla,Schoenoplectus lacustris,1,species,1
lindholm_2019,Scolochloa festucacea,Scolochloa festucacea (Willd.) Link,Scolochloa festucacea,1,species,1
lindholm_2019,Sparganium emersum,Sparganium emersum Rehmann,Sparganium emersum,1,species,1
lindholm_2019,Sparganium erectum,Sparganium erectum L.,Sparganium erectum,1,species,1
lindholm_2019,Sparganium gramineum,Sparganium gramineum Georgi,Sparganium gramineum,1,species,1
lindholm_2019,Sparganium natans,Sparganium natans L.,Sparganium natans,1,species,1
lindholm_2019,Spirodela polyrhiza,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,1,species,1
lindholm_2019,Stratiotes aloides,Stratiotes aloides L.,Stratiotes aloides,1,species,1
lindholm_2019,Subularia aquatica,Subularia aquatica L.,Subularia aquatica,1,species,1
lindholm_2019,Typha angustifolia,Typha angustifolia L.,Typha angustifolia,1,species,1
lindholm_2019,Typha latifolia,Typha latifolia L.,Typha latifolia,1,species,1
lindholm_2019,Utricularia intermedia,Utricularia intermedia Hayne,Utricularia intermedia,1,species,1
lindholm_2019,Utricularia minor,Utricularia minor L.,Utricularia minor,1,species,1
lindholm_2019,Utricularia vulgaris,Utricularia vulgaris L.,Utricularia vulgaris,1,species,1
magalhaes_2020,Astyanax janeiroensis,Astyanax janeiroensis,Astyanax janeiroensis,0,NA,1
magalhaes_2020,Astyanax parahybae,Astyanax parahybae,Astyanax parahybae,0,NA,1
magalhaes_2020,Barbodes semifasciolatus,Barbodes semifasciolatus,Barbodes semifasciolatus,0,NA,1
magalhaes_2020,Carassius auratus,Carassius auratus,Carassius auratus,0,NA,1
magalhaes_2020,Characidium sp.,Characidium sp.,Characidium sp.,0,NA,1
magalhaes_2020,Corydoras aeneus,Corydoras aeneus,Corydoras aeneus,0,NA,1
magalhaes_2020,Corydoras nattereri,Corydoras nattereri,Corydoras nattereri,0,NA,1
magalhaes_2020,Cyprinus carpio,Cyprinus carpio,Cyprinus carpio,0,NA,1
magalhaes_2020,Danio rerio,Danio rerio,Danio rerio,0,NA,1
magalhaes_2020,Devario malabaricus,Devario malabaricus,Devario malabaricus,0,NA,1
magalhaes_2020,Dianema cf. urostriatum,Dianema cf. urostriatum,Dianema cf. urostriatum,0,NA,1
magalhaes_2020,Geophagus brasiliensis,Geophagus brasiliensis,Geophagus brasiliensis,0,NA,1
magalhaes_2020,Gymnocorymbus ternetzi,Gymnocorymbus ternetzi,Gymnocorymbus ternetzi,0,NA,1
magalhaes_2020,Gymnotus cf. carapo,Gymnotus cf. carapo,Gymnotus cf. carapo,0,NA,1
magalhaes_2020,Herichthys carpintis,Herichthys carpintis,Herichthys carpintis,0,NA,1
magalhaes_2020,Hoplias malabaricus,Hoplias malabaricus,Hoplias malabaricus,0,NA,1
magalhaes_2020,Hyphessobrycon bifasciatus,Hyphessobrycon bifasciatus,Hyphessobrycon bifasciatus,0,NA,1
magalhaes_2020,Hyphessobrycon eques,Hyphessobrycon eques,Hyphessobrycon eques,0,NA,1
magalhaes_2020,Hypostomus affinis,Hypostomus affinis,Hypostomus affinis,0,NA,1
magalhaes_2020,Knodus moenkhausii,Knodus moenkhausii,Knodus moenkhausii,0,NA,1
magalhaes_2020,Leporinus copelandii,Leporinus copelandii,Leporinus copelandii,0,NA,1
magalhaes_2020,Macropodus opercularis,Macropodus opercularis,Macropodus opercularis,0,NA,1
magalhaes_2020,Microglanis cf. parahybae,Microglanis cf. parahybae,Microglanis cf. parahybae,0,NA,1
magalhaes_2020,Misgurnus anguillicaudatus,Misgurnus anguillicaudatus,Misgurnus anguillicaudatus,0,NA,1
magalhaes_2020,Moenkhausia costae,Moenkhausia costae,Moenkhausia costae,0,NA,1
magalhaes_2020,Nannostomus beckfordi,Nannostomus beckfordi,Nannostomus beckfordi,0,NA,1
magalhaes_2020,Neoplecostomus microps,Neoplecostomus microps,Neoplecostomus microps,0,NA,1
magalhaes_2020,Oligosarcus hepsetus,Oligosarcus hepsetus,Oligosarcus hepsetus,0,NA,1
magalhaes_2020,Pethia conchonius,Pethia conchonius,Pethia conchonius,0,NA,1
magalhaes_2020,Phalloceros cf. leptokeras,Phalloceros cf. leptokeras,Phalloceros cf. leptokeras,0,NA,1
magalhaes_2020,Pimelodella vittata,Pimelodella vittata,Pimelodella vittata,0,NA,1
magalhaes_2020,Poecilia reticulata,Poecilia reticulata,Poecilia reticulata,0,NA,1
magalhaes_2020,Poecilia sphenops,Poecilia sphenops,Poecilia sphenops,0,NA,1
magalhaes_2020,Poecilia velifera,Poecilia velifera,Poecilia velifera,0,NA,1
magalhaes_2020,Pseudocrenilabrus philander,Pseudocrenilabrus philander,Pseudocrenilabrus philander,0,NA,1
magalhaes_2020,Pterophyllum scalare,Pterophyllum scalare,Pterophyllum scalare,0,NA,1
magalhaes_2020,Puntigrus tetrazona,Puntigrus tetrazona,Puntigrus tetrazona,0,NA,1
magalhaes_2020,Rhamdia quelen,Rhamdia quelen,Rhamdia quelen,0,NA,1
magalhaes_2020,Rhamdioglanis transfasciatus,Rhamdioglanis transfasciatus,Rhamdioglanis transfasciatus,0,NA,1
magalhaes_2020,Scleromystax barbatus,Scleromystax barbatus,Scleromystax barbatus,0,NA,1
magalhaes_2020,Trichogaster lalius,Trichogaster lalius,Trichogaster lalius,0,NA,1
magalhaes_2020,Trichomycterus immaculatus,Trichomycterus immaculatus,Trichomycterus immaculatus,0,NA,1
magalhaes_2020,Trichomycterus sp.,Trichomycterus sp.,Trichomycterus sp.,0,NA,1
magalhaes_2020,Trichopodus trichopterus,Trichopodus trichopterus,Trichopodus trichopterus,0,NA,1
magalhaes_2020,Xiphophorus hellerii,Xiphophorus hellerii,Xiphophorus hellerii,0,NA,1
magalhaes_2020,Xiphophorus maculatus,Xiphophorus maculatus,Xiphophorus maculatus,0,NA,1
magalhaes_2020,Xiphophorus variatus,Xiphophorus variatus,Xiphophorus variatus,0,NA,1
magnuson_2020,BYTHOTREPHES,BYTHOTREPHES,BYTHOTREPHES,0,genus-level,1
magnuson_2020,CHAOBORUS,CHAOBORUS,CHAOBORUS,0,genus-level,1
magnuson_2020,LEPTODORA,LEPTODORA,LEPTODORA,0,genus-level,1
magnuson_2020,MYSIS,MYSIS,MYSIS,0,genus-level,1
maleki_2021,Abies balsamea,Abies balsamea,Abies balsamea,0,species,1
maleki_2021,Acer spicatum,Acer spicatum,Acer spicatum,0,species,1
maleki_2021,Alnus sp.,Alnus sp.,Alnus sp.,0,only genus,1
maleki_2021,Betula papyrifera,Betula papyrifera,Betula papyrifera,0,species,1
maleki_2021,Picea glauca,Picea glauca,Picea glauca,0,species,1
maleki_2021,Picea mariana,Picea mariana,Picea mariana,0,species,1
maleki_2021,Pinus banksiana,Pinus banksiana,Pinus banksiana,0,species,1
maleki_2021,Pinus resinosa,Pinus resinosa,Pinus resinosa,0,NA,1
maleki_2021,Populus balsamifera,Populus balsamifera,Populus balsamifera,0,species,1
maleki_2021,Populus tremuloides,Populus tremuloides,Populus tremuloides,0,species,1
maleki_2021,Prunus pensylvanica,Prunus pensylvanica,Prunus pensylvanica,0,species,1
maleki_2021,Salix sp.,Salix sp.,Salix sp.,0,only genus,1
maleki_2021,Thuja occidentalis,Thuja occidentalis,Thuja occidentalis,0,species,1
matthews_2016,Ambloplites constellatus,Ambloplites constellatus,Ambloplites constellatus,0,species,1
matthews_2016,Ameiurus natalis,Ameiurus natalis,Ameiurus natalis,0,species,1
matthews_2016,Campostoma spp.,Campostoma spp.,Campostoma spp.,0,only genus,1
matthews_2016,Carpiodes carpio,Carpiodes carpio,Carpiodes carpio,0,species,1
matthews_2016,Chrosomus erythrogaster,Chrosomus erythrogaster,Chrosomus erythrogaster,0,species,1
matthews_2016,Cottus carolinae,Cottus carolinae,Cottus carolinae,0,species,1
matthews_2016,Cottus immaculatus,Cottus immaculatus,Cottus immaculatus,0,species,1
matthews_2016,Cyprinella galactura,Cyprinella galactura,Cyprinella galactura,0,species,1
matthews_2016,Erimyon oblongus,Erimyon oblongus,Erimyon oblongus,0,species,1
matthews_2016,Erimystax dissimilis,Erimystax dissimilis,Erimystax dissimilis,0,species,1
matthews_2016,Etheostoma blennioides,Etheostoma blennioides,Etheostoma blennioides,0,species,1
matthews_2016,Etheostoma caeruleum,Etheostoma caeruleum,Etheostoma caeruleum,0,species,1
matthews_2016,Etheostoma spectabile,Etheostoma spectabile,Etheostoma spectabile,0,species,1
matthews_2016,Etheostoma zonale,Etheostoma zonale,Etheostoma zonale,0,species,1
matthews_2016,Fundulus catenatus,Fundulus catenatus,Fundulus catenatus,0,species,1
matthews_2016,Fundulus olivaceus,Fundulus olivaceus,Fundulus olivaceus,0,species,1
matthews_2016,Gambusia affinis,Gambusia affinis,Gambusia affinis,0,species,1
matthews_2016,Hybopsis amblops,Hybopsis amblops,Hybopsis amblops,0,species,1
matthews_2016,Hypentelium nigricans,Hypentelium nigricans,Hypentelium nigricans,0,species,1
matthews_2016,Labidesthes sicculus,Labidesthes sicculus,Labidesthes sicculus,0,species,1
matthews_2016,Lepomis cyanellus,Lepomis cyanellus,Lepomis cyanellus,0,species,1
matthews_2016,Lepomis macrochirus,Lepomis macrochirus,Lepomis macrochirus,0,species,1
matthews_2016,Lepomis megalotis,Lepomis megalotis,Lepomis megalotis,0,species,1
matthews_2016,Lepomis microlophus,Lepomis microlophus,Lepomis microlophus,0,species,1
matthews_2016,Luxilus chrysocephalus,Luxilus chrysocephalus,Luxilus chrysocephalus,0,species,1
matthews_2016,Luxilus pilsbryi,Luxilus pilsbryi,Luxilus pilsbryi,0,species,1
matthews_2016,Microperus punctulatus,Microperus punctulatus,Microperus punctulatus,0,species,1
matthews_2016,Microperus salmoides,Microperus salmoides,Microperus salmoides,0,species,1
matthews_2016,Micropterus dolomieu,Micropterus dolomieu,Micropterus dolomieu,0,species,1
matthews_2016,Moxostoma duquesnei,Moxostoma duquesnei,Moxostoma duquesnei,0,species,1
matthews_2016,Moxostoma erythrurum,Moxostoma erythrurum,Moxostoma erythrurum,0,species,1
matthews_2016,Nocomis c.f. biguttatus,Nocomis c.f. biguttatus,Nocomis c.f. biguttatus,0,uncertain,1
matthews_2016,Notemigonus crysoleucas,Notemigonus crysoleucas,Notemigonus crysoleucas,0,species,1
matthews_2016,Notropis boops,Notropis boops,Notropis boops,0,species,1
matthews_2016,Notropis greenei,Notropis greenei,Notropis greenei,0,species,1
matthews_2016,Notropis nubilus,Notropis nubilus,Notropis nubilus,0,species,1
matthews_2016,Notropis ozarcanus,Notropis ozarcanus,Notropis ozarcanus,0,species,1
matthews_2016,Notropis percobromus,Notropis percobromus,Notropis percobromus,0,species,1
matthews_2016,Notropis sabinae,Notropis sabinae,Notropis sabinae,0,species,1
matthews_2016,Notropis telescopus,Notropis telescopus,Notropis telescopus,0,species,1
matthews_2016,Noturus albater,Noturus albater,Noturus albater,0,species,1
matthews_2016,Noturus exilis,Noturus exilis,Noturus exilis,0,species,1
matthews_2016,Pimephales notatus,Pimephales notatus,Pimephales notatus,0,species,1
matthews_2016,Pimeplales promelas,Pimeplales promelas,Pimeplales promelas,0,species,1
matthews_2016,Semotilus atromaculatus,Semotilus atromaculatus,Semotilus atromaculatus,0,species,1
mcHugh_2011,Ammodytes sp.,Ammodytes sp.,Ammodytes sp.,0,only genus,1
mcHugh_2011,Arnoglossus laterna,Arnoglossus laterna,Arnoglossus laterna,0,species,1
mcHugh_2011,Aspitrigla cuculus,Aspitrigla cuculus,Aspitrigla cuculus,0,species,1
mcHugh_2011,Buglossidium luteum,Buglossidium luteum,Buglossidium luteum,0,species,1
mcHugh_2011,Callionymus lyra,Callionymus lyra,Callionymus lyra,0,species,1
mcHugh_2011,Chelidonichthys lucerna,Chelidonichthys lucerna,Chelidonichthys lucerna,0,species,1
mcHugh_2011,Clupea harengus,Clupea harengus,Clupea harengus,0,species,1
mcHugh_2011,Conger conger,Conger conger,Conger conger,0,species,1
mcHugh_2011,Dicentrarchus labrax,Dicentrarchus labrax,Dicentrarchus labrax,0,species,1
mcHugh_2011,Engraulis encrasicolus,Engraulis encrasicolus,Engraulis encrasicolus,0,species,1
mcHugh_2011,Eutrigla gurnardus,Eutrigla gurnardus,Eutrigla gurnardus,0,species,1
mcHugh_2011,Leucoraja fullonica,Leucoraja fullonica,Leucoraja fullonica,0,species,1
mcHugh_2011,Leucoraja naevus,Leucoraja naevus,Leucoraja naevus,0,species,1
mcHugh_2011,Limanda limanda,Limanda limanda,Limanda limanda,0,species,1
mcHugh_2011,Lophius piscatorius,Lophius piscatorius,Lophius piscatorius,0,species,1
mcHugh_2011,Merlangius merlangus,Merlangius merlangus,Merlangius merlangus,0,species,1
mcHugh_2011,Microchirus variegatus,Microchirus variegatus,Microchirus variegatus,0,species,1
mcHugh_2011,Mustelus mustelus,Mustelus mustelus,Mustelus mustelus,0,species,1
mcHugh_2011,Pegusa lascaris,Pegusa lascaris,Pegusa lascaris,0,species,1
mcHugh_2011,Platichthys flesus,Platichthys flesus,Platichthys flesus,0,species,1
mcHugh_2011,Pleuronectes platessa,Pleuronectes platessa,Pleuronectes platessa,0,species,1
mcHugh_2011,Psetta maxima,Psetta maxima,Psetta maxima,0,species,1
mcHugh_2011,Raja brachyura,Raja brachyura,Raja brachyura,0,species,1
mcHugh_2011,Raja circularis,Raja circularis,Raja circularis,0,species,1
mcHugh_2011,Raja clavata,Raja clavata,Raja clavata,0,species,1
mcHugh_2011,Raja microocellata,Raja microocellata,Raja microocellata,0,species,1
mcHugh_2011,Raja montagui,Raja montagui,Raja montagui,0,species,1
mcHugh_2011,Scophthalmus rhombus,Scophthalmus rhombus,Scophthalmus rhombus,0,species,1
mcHugh_2011,Scyliorhinus canicula,Scyliorhinus canicula,Scyliorhinus canicula,0,species,1
mcHugh_2011,Solea solea,Solea solea,Solea solea,0,species,1
mcHugh_2011,Squatina squatina,Squatina squatina,Squatina squatina,0,species,1
mcHugh_2011,Syngnathus acus,Syngnathus acus,Syngnathus acus,0,species,1
mcHugh_2011,Syngnathus rostellatus,Syngnathus rostellatus,Syngnathus rostellatus,0,species,1
mcHugh_2011,Trisopterus luscus,Trisopterus luscus,Trisopterus luscus,0,species,1
mcHugh_2011,Trisopterus minutus,Trisopterus minutus,Trisopterus minutus,0,species,1
mcHugh_2011,Zeus faber,Zeus faber,Zeus faber,0,species,1
mendieta-leiva_2021,aectil,aectil,Aechmea tillandsioides,1,NA,1
mendieta-leiva_2021,anaang,anaang,Ananthacorus angustifolius,1,NA,1
mendieta-leiva_2021,anecit,anecit,Anetium citrifolium,1,NA,1
mendieta-leiva_2021,antacu,antacu,Anthurium acutangulum,1,NA,1
mendieta-leiva_2021,antbak,antbak,Anthurium bakeri,1,NA,1
mendieta-leiva_2021,antbro,antbro,Anthurium brownii,1,NA,1
mendieta-leiva_2021,antdur,antdur,Anthurium durandii,1,NA,1
mendieta-leiva_2021,antfri,antfri,Anthurium friedrichsthalii,1,NA,1
mendieta-leiva_2021,anthac,anthac,Anthurium hacumense,1,NA,1
mendieta-leiva_2021,antlan,antlan,Anthrophyum lanceolatum,1,NA,1
mendieta-leiva_2021,antsca,antsca,Anthurium scandens,1,NA,1
mendieta-leiva_2021,anttet,anttet,anttet,0,NA,1
mendieta-leiva_2021,aspjug,aspjug,Asplenium juglandifolium,1,NA,1
mendieta-leiva_2021,asppri,asppri,Aspasia principissa,1,NA,1
mendieta-leiva_2021,aspser,aspser,Asplenium serratum,1,NA,1
mendieta-leiva_2021,camaph,camaph,Campyloneurum aphanophlebium,1,NA,1
mendieta-leiva_2021,cammic,cammic,Campylocentrum micranthum,1,NA,1
mendieta-leiva_2021,camphy,camphy,Campyloneurum phylliditis,1,NA,1
mendieta-leiva_2021,catses,catses,Catopsis sessiliflora,1,NA,1
mendieta-leiva_2021,catvir,catvir,Catasetum viridiflavum,1,NA,1
mendieta-leiva_2021,caubil,caubil,Caularthron bilamellatum,1,NA,1
mendieta-leiva_2021,codmac,codmac,Codonanthe macradenia,1,NA,1
mendieta-leiva_2021,colbil,colbil,Columnea billbergiana,1,NA,1
mendieta-leiva_2021,dicpan,dicpan,Dichaea panamensis,1,NA,1
mendieta-leiva_2021,dihpan,dihpan,Dichaea panamensis,1,NA,1
mendieta-leiva_2021,dimema,dimema,Dimerandra emarginata,1,NA,1
mendieta-leiva_2021,eladoa,eladoa,Elaphoglossum doanense,1,NA,1
mendieta-leiva_2021,elaher,elaher,Elaphoglossum herminieri,1,NA,1
mendieta-leiva_2021,elaspo,elaspo,Elaphoglossum sporadolepis,1,NA,1
mendieta-leiva_2021,elllon,elllon,Elleanthus longibracteatus,1,NA,1
mendieta-leiva_2021,enccha,enccha,Encyclia chacaoensis,1,NA,1
mendieta-leiva_2021,encfra,encfra,Encyclia fragrans,1,NA,1
mendieta-leiva_2021,epidif,epidif,Epidendrum difforme,1,NA,1
mendieta-leiva_2021,epifle,epifle,Epidendrum flexuosum,1,NA,1
mendieta-leiva_2021,epinoc,epinoc,Epidendrum nocturnum,1,NA,1
mendieta-leiva_2021,epiphy,epiphy,Epiphyllum phyllanthus,1,NA,1
mendieta-leiva_2021,episch,episch,Epidendrum schlechterianum,1,NA,1
mendieta-leiva_2021,gonqui,gonqui,Gongora quinquenervis,1,NA,1
mendieta-leiva_2021,gracri,gracri,Grammitis crispata,1,NA,1
mendieta-leiva_2021,guzsub,guzsub,Guzmania subcorymbosa,1,NA,1
mendieta-leiva_2021,hecpum,hecpum,Hecistopteris pumila,1,NA,1
mendieta-leiva_2021,hupdic,hupdic,Huperzia dichotoma,1,NA,1
mendieta-leiva_2021,hymbre,hymbre,Hymenophyllum brevifrons,1,NA,1
mendieta-leiva_2021,jacped,jacped,Jacquiniella pedunculata,1,NA,1
mendieta-leiva_2021,kefspe,kefspe,Kefersteinia sp.,1,NA,1
mendieta-leiva_2021,locacu,locacu,Lockhartia acuta,1,NA,1
mendieta-leiva_2021,locpit,locpit,Lockhartia pittieri,1,NA,1
mendieta-leiva_2021,masliv,masliv,Masdevallia livinstoneana,1,NA,1
mendieta-leiva_2021,maxcra,maxcra,Maxillaria crassifolia,1,NA,1
mendieta-leiva_2021,maxdis,maxdis,Maxillaria discolor,1,NA,1
mendieta-leiva_2021,maxunc,maxunc,Maxillaria uncata,1,NA,1
mendieta-leiva_2021,maxvar,maxvar,Maxillaria variabilis,1,NA,1
mendieta-leiva_2021,miclyc,miclyc,Microgramma lycopodioides,1,NA,1
mendieta-leiva_2021,micpan,micpan,Microgramma panamense,1,NA,1
mendieta-leiva_2021,micper,micper,Microgramma percussa,1,NA,1
mendieta-leiva_2021,micrep,micrep,Microgramma reptans,1,NA,1
mendieta-leiva_2021,morpow,morpow,Mormodes powellii,1,NA,1
mendieta-leiva_2021,nepcor,nepcor,Nephrolepis cordifolia,1,NA,1
mendieta-leiva_2021,nipcra,nipcra,Niphidium crassifolium,1,NA,1
mendieta-leiva_2021,notalb,notalb,Notylia albida,1,NA,1
mendieta-leiva_2021,oncamp,oncamp,Oncidium ampliatum,1,NA,1
mendieta-leiva_2021,oncste,oncste,Oncidium stenotis,1,NA,1
mendieta-leiva_2021,ornbic,ornbic,Ornithocephalus bicornis,1,NA,1
mendieta-leiva_2021,pecpec,pecpec,Pecluma pectinata,1,NA,1
mendieta-leiva_2021,pepcor,pepcor,Peperomia cordulata,1,NA,1
mendieta-leiva_2021,pepebi,pepebi,Peperomia ebingeri,1,NA,1
mendieta-leiva_2021,pepmac,pepmac,Peperomia macrostachya,1,NA,1
mendieta-leiva_2021,pepobt,pepobt,Peperomia obtusifolia,1,NA,1
mendieta-leiva_2021,peprot,peprot,Peperomia rotundifolia,1,NA,1
mendieta-leiva_2021,phisag,phisag,Philodendron sagittifolium,1,NA,1
mendieta-leiva_2021,phitri,phitri,Philodendron tripartitum,1,NA,1
mendieta-leiva_2021,plebri,plebri,Pleurothallis brighamii,1,NA,1
mendieta-leiva_2021,plegro,plegro,Pleurothallis grobyi,1,NA,1
mendieta-leiva_2021,plever,plever,Pleurothallis verecunda,1,NA,1
mendieta-leiva_2021,polfol,polfol,Polystachya foliosa,1,NA,1
mendieta-leiva_2021,scabeh,scabeh,Scaphyglottis behri,1,NA,1
mendieta-leiva_2021,scalon,scalon,Scaphyglottis longicaulis,1,NA,1
mendieta-leiva_2021,scapro,scapro,Scaphyglottis prolifera,1,NA,1
mendieta-leiva_2021,sertri,sertri,Serpocaulon triseriale,1,NA,1
mendieta-leiva_2021,serwag,serwag,Serpocaulon wagneri,1,NA,1
mendieta-leiva_2021,sobfen,sobfen,Sobralia fenzliana,1,NA,1
mendieta-leiva_2021,sobfra,sobfra,Sobralia fragans,1,NA,1
mendieta-leiva_2021,steang,steang,Stenospermation angustifolium,1,NA,1
mendieta-leiva_2021,stecre,stecre,Stelis crescentiicola,1,NA,1
mendieta-leiva_2021,tilanc,tilanc,Tillandsia anceps,1,NA,1
mendieta-leiva_2021,tilbul,tilbul,Tillandsia bulbosa,1,NA,1
mendieta-leiva_2021,triana,triana,Trichomanes anadromum,1,NA,1
mendieta-leiva_2021,triang,triang,Trichomanes angustifrons,1,NA,1
mendieta-leiva_2021,tricap,tricap,Trichocentrum capistratum,1,NA,1
mendieta-leiva_2021,triege,triege,Trigonidium egertonianum,1,NA,1
mendieta-leiva_2021,trigod,trigod,Trichomanes godmanii,1,NA,1
mendieta-leiva_2021,trikap,trikap,Trichomanes kaplerianum,1,NA,1
mendieta-leiva_2021,trimac,trimac,Trichopilia maculata,1,NA,1
mendieta-leiva_2021,trinum,trinum,Trichomanes nummularium,1,NA,1
mendieta-leiva_2021,triorb,triorb,Trichosalpinx orbicularis,1,NA,1
mendieta-leiva_2021,triova,triova,Trichomanes ovale,1,NA,1
mendieta-leiva_2021,tripun,tripun,Trichomanes punctatum,1,NA,1
mendieta-leiva_2021,vitlin,vitlin,Vittaria lineata,1,NA,1
mendieta-leiva_2021,vrisan,vrisan,Vriesea sanguinolenta,1,NA,1
mendieta-leiva_2021,webtun,webtun,Weberocereus tunilla,1,NA,1
mendieta-leiva_2021,wergla,wergla,Werauhia gladioliflora,1,NA,1
moore_2022,Achillea millefolium,Achillea millefolium,Achillea millefolium,0,NA,1
moore_2022,Acmispon wrightii,Acmispon wrightii,Acmispon wrightii,0,NA,1
moore_2022,Agoseris glauca,Agoseris glauca,Agoseris glauca,0,NA,1
moore_2022,Allium sp.,Allium sp.,Allium sp.,0,NA,1
moore_2022,Amauriopsis dissecta,Amauriopsis dissecta,Amauriopsis dissecta,0,NA,1
moore_2022,Ambrosia psilostachya,Ambrosia psilostachya,Ambrosia psilostachya,0,NA,1
moore_2022,Androsace septentrionalis,Androsace septentrionalis,Androsace septentrionalis,0,NA,1
moore_2022,Arabis hirsuta,Arabis hirsuta,Arabis hirsuta,0,NA,1
moore_2022,Artemisia campestris,Artemisia campestris,Artemisia campestris,0,NA,1
moore_2022,Artemisia carruthii,Artemisia carruthii,Artemisia carruthii,0,NA,1
moore_2022,Artemisia ludoviciana,Artemisia ludoviciana,Artemisia ludoviciana,0,NA,1
moore_2022,Asclepias sp.,Asclepias sp.,Asclepias sp.,0,NA,1
moore_2022,Astragalus humistratus,Astragalus humistratus,Astragalus humistratus,0,NA,1
moore_2022,Astragalus rusbyi,Astragalus rusbyi,Astragalus rusbyi,0,NA,1
moore_2022,Astragalus sp.,Astragalus sp.,Astragalus sp.,0,NA,1
moore_2022,Astragalus troglodytus,Astragalus troglodytus,Astragalus troglodytus,0,NA,1
moore_2022,Bouteloua simplex,Bouteloua simplex,Bouteloua simplex,0,NA,1
moore_2022,Bromus tectorum,Bromus tectorum,Bromus tectorum,0,NA,1
moore_2022,Castilleja sp.,Castilleja sp.,Castilleja sp.,0,NA,1
moore_2022,Chaenactis douglasii,Chaenactis douglasii,Chaenactis douglasii,0,NA,1
moore_2022,Chaetopappa ericoides,Chaetopappa ericoides,Chaetopappa ericoides,0,NA,1
moore_2022,Cirsium sp.,Cirsium sp.,Cirsium sp.,0,NA,1
moore_2022,Cirsium vulgare,Cirsium vulgare,Cirsium vulgare,0,NA,1
moore_2022,Cirsium wheeleri,Cirsium wheeleri,Cirsium wheeleri,0,NA,1
moore_2022,Cologania angustifolia,Cologania angustifolia,Cologania angustifolia,0,NA,1
moore_2022,Coreopsis tinctoria,Coreopsis tinctoria,Coreopsis tinctoria,0,NA,1
moore_2022,Dalea polygonoides,Dalea polygonoides,Dalea polygonoides,0,NA,1
moore_2022,Descurainia pinnata,Descurainia pinnata,Descurainia pinnata,0,NA,1
moore_2022,Dieteria canescens,Dieteria canescens,Dieteria canescens,0,NA,1
