"park","plot","visit","quadrat","genus_species","occurrence"
"Nitmiluk","26","T2","24","Polygala bifoliata",1
"Nitmiluk","26","T2","24","Urochloa holosericea",1
"Nitmiluk","26","T2","25","Chrysopogon fallax",10
"Nitmiluk","26","T2","25","Desmodium pycnotrichum",1
"Nitmiluk","26","T2","25","Eriachne obtusa",10
"Nitmiluk","26","T2","25","Mnesithea formosa",5
"Nitmiluk","26","T2","25","Murdannia graminea",1
"Nitmiluk","26","T2","26","Desmodium pycnotrichum",1
"Nitmiluk","26","T2","26","Drosera petiolaris",1
"Nitmiluk","26","T2","26","Eriachne obtusa",30
"Nitmiluk","26","T2","26","Euphorbia bifida",1
"Nitmiluk","26","T2","26","Fimbristylis densa",1
"Nitmiluk","26","T2","26","Mnesithea formosa",20
"Nitmiluk","26","T2","26","Murdannia graminea",1
"Nitmiluk","26","T2","26","Spermacoce leptoloba",1
"Nitmiluk","26","T2","26","Urochloa holosericea",5
"Nitmiluk","26","T2","27","Desmodium pycnotrichum",5
"Nitmiluk","26","T2","27","Eriachne obtusa",1
"Nitmiluk","26","T2","27","Goodenia holtzeana",1
"Nitmiluk","26","T2","27","Mnesithea formosa",25
"Nitmiluk","26","T2","27","Rhynchospora sp.",5
"Nitmiluk","26","T2","27","Urochloa holosericea",1
"Nitmiluk","26","T2","28","Blumea saxatilis",1
"Nitmiluk","26","T2","28","Desmodium pycnotrichum",10
"Nitmiluk","26","T2","28","Eriachne obtusa",20
"Nitmiluk","26","T2","28","Goodenia holtzeana",2
"Nitmiluk","26","T2","28","Mnesithea formosa",5
"Nitmiluk","26","T2","28","Urochloa holosericea",1
"Nitmiluk","26","T2","29","Alloteropsis semialata",15
"Nitmiluk","26","T2","29","Eriachne obtusa",1
"Nitmiluk","26","T2","29","Goodenia holtzeana",1
"Nitmiluk","26","T2","29","Mnesithea formosa",20
"Nitmiluk","26","T2","29","Spermacoce breviflora",1
"Nitmiluk","26","T2","29","Urochloa holosericea",1
"Nitmiluk","26","T2","30","Desmodium pycnotrichum",5
"Nitmiluk","26","T2","30","Eragrostis fallax",1
"Nitmiluk","26","T2","30","Goodenia holtzeana",1
"Nitmiluk","26","T2","30","Mnesithea formosa",40
"Nitmiluk","26","T2","30","Spermacoce breviflora",5
"Nitmiluk","26","T2","31","Chrysopogon fallax",20
"Nitmiluk","26","T2","31","Drosera petiolaris",1
"Nitmiluk","26","T2","31","Fimbristylis densa",1
"Nitmiluk","26","T2","31","Rhynchospora sp.",1
"Nitmiluk","26","T2","31","Sorghum plumosum",1
"Nitmiluk","26","T2","31","Spermacoce breviflora",2
"Nitmiluk","26","T2","32","Chrysopogon fallax",5
"Nitmiluk","26","T2","32","Eragrostis fallax",1
"Nitmiluk","26","T2","32","Fimbristylis densa",1
"Nitmiluk","26","T2","32","Goodenia holtzeana",1
"Nitmiluk","26","T2","32","Mnesithea formosa",50
"Nitmiluk","26","T2","32","Spermacoce leptoloba",1
"Nitmiluk","26","T2","32","Urochloa holosericea",1
"Nitmiluk","26","T2","33","Alloteropsis semialata",5
"Nitmiluk","26","T2","33","Chrysopogon fallax",15
"Nitmiluk","26","T2","33","Eragrostis fallax",1
"Nitmiluk","26","T2","33","Eriachne obtusa",5
"Nitmiluk","26","T2","33","Goodenia armstrongiana",1
"Nitmiluk","26","T2","33","Goodenia holtzeana",1
"Nitmiluk","26","T2","33","Mnesithea formosa",15
"Nitmiluk","26","T2","34","Alloteropsis semialata",5
"Nitmiluk","26","T2","34","Blumea saxatilis",1
"Nitmiluk","26","T2","34","Chrysopogon fallax",5
"Nitmiluk","26","T2","34","Fimbristylis densa",1
"Nitmiluk","26","T2","34","Goodenia holtzeana",1
"Nitmiluk","26","T2","34","Mnesithea formosa",10
"Nitmiluk","26","T2","34","Rhynchospora sp.",1
"Nitmiluk","26","T2","34","Spermacoce breviflora",1
"Nitmiluk","26","T2","34","Spermacoce leptoloba",1
"Nitmiluk","26","T2","35","Alloteropsis semialata",15
"Nitmiluk","26","T2","35","Desmodium pycnotrichum",1
"Nitmiluk","26","T2","35","Drosera petiolaris",1
"Nitmiluk","26","T2","35","Eriachne obtusa",5
"Nitmiluk","26","T2","35","Fimbristylis densa",2
"Nitmiluk","26","T2","35","Goodenia armstrongiana",1
"Nitmiluk","26","T2","35","Goodenia holtzeana",1
"Nitmiluk","26","T2","35","Mnesithea formosa",30
"Nitmiluk","26","T2","36","Alloteropsis semialata",10
"Nitmiluk","26","T2","36","Eriachne obtusa",5
"Nitmiluk","26","T2","36","Goodenia holtzeana",1
"Nitmiluk","26","T2","36","Mnesithea formosa",40
"Nitmiluk","26","T2","36","Stemodia lythrifolia",1
"Nitmiluk","26","T2","37","Aristida holathera ",1
"Nitmiluk","26","T2","37","Eriachne obtusa",5
"Nitmiluk","26","T2","37","Euphorbia bifida",1
"Nitmiluk","26","T2","37","Fimbristylis densa",1
"Nitmiluk","26","T2","37","Goodenia armstrongiana",1
"Nitmiluk","26","T2","37","Goodenia holtzeana",5
"Nitmiluk","26","T2","37","Heliotropium ventricosum",1
"Nitmiluk","26","T2","37","Mnesithea formosa",30
"Nitmiluk","26","T2","38","Aristida holathera ",5
"Nitmiluk","26","T2","38","Eriachne obtusa",1
"Nitmiluk","26","T2","38","Fimbristylis densa",2
"Nitmiluk","26","T2","38","Goodenia holtzeana",1
"Nitmiluk","26","T2","38","Mnesithea formosa",25
"Nitmiluk","26","T2","39","Alloteropsis semialata",1
"Nitmiluk","26","T2","39","Blumea saxatilis",1
"Nitmiluk","26","T2","39","Euphorbia bifida",1
"Nitmiluk","26","T2","39","Fimbristylis densa",1
"Nitmiluk","26","T2","39","Goodenia holtzeana",10
"Nitmiluk","26","T2","39","Mnesithea formosa",15
"Nitmiluk","26","T2","39","Polygala bifoliata",1
"Nitmiluk","26","T2","39","Schizachyrium fragile",5
"Nitmiluk","26","T2","39","Triodia bitextura",10
"Nitmiluk","26","T2","40","Blumea saxatilis",20
"Nitmiluk","26","T2","40","Desmodium pycnotrichum",1
"Nitmiluk","26","T2","40","Fimbristylis oxystachya",1
"Nitmiluk","26","T2","40","Goodenia armstrongiana",1
"Nitmiluk","26","T2","40","Goodenia holtzeana",1
"Nitmiluk","26","T2","40","Heliotropium ventricosum",1
"Nitmiluk","26","T2","40","Mitrasacme nudicaulis",1
"Nitmiluk","26","T2","40","Mnesithea formosa",15
"Nitmiluk","26","T2","40","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T2","40","Perotis rara",10
"Nitmiluk","26","T2","40","Schizachyrium fragile",1
"Nitmiluk","26","T2","40","Spermacoce leptoloba",1
"Nitmiluk","26","T3","1","Alloteropsis semialata",20
"Nitmiluk","26","T3","1","Eriachne obtusa",5
"Nitmiluk","26","T3","2","Alloteropsis semialata",10
"Nitmiluk","26","T3","2","Aristida holathera ",5
"Nitmiluk","26","T3","3","Alloteropsis semialata",10
"Nitmiluk","26","T3","3","Aristida holathera ",25
"Nitmiluk","26","T3","4","Alloteropsis semialata",10
"Nitmiluk","26","T3","4","Aristida holathera ",10
"Nitmiluk","26","T3","4","Eriachne obtusa",10
"Nitmiluk","26","T3","5","Aristida holathera ",25
"Nitmiluk","26","T3","5","Schizachyrium fragile",5
"Nitmiluk","26","T3","6","Alloteropsis semialata",35
"Nitmiluk","26","T3","7","Alloteropsis semialata",20
"Nitmiluk","26","T3","7","Aristida holathera ",10
"Nitmiluk","26","T3","7","Eragrostis fallax",5
"Nitmiluk","26","T3","7","Mnesithea formosa",1
"Nitmiluk","26","T3","7","Perotis rara",1
"Nitmiluk","26","T3","8","Alloteropsis semialata",10
"Nitmiluk","26","T3","8","Eriachne obtusa",20
"Nitmiluk","26","T3","9","Alloteropsis semialata",10
"Nitmiluk","26","T3","9","Eragrostis fallax",5
"Nitmiluk","26","T3","9","Eriachne obtusa",10
"Nitmiluk","26","T3","10","Alloteropsis semialata",20
"Nitmiluk","26","T3","10","Eriachne obtusa",10
"Nitmiluk","26","T3","10","Schizachyrium fragile",1
"Nitmiluk","26","T3","11","Alloteropsis semialata",10
"Nitmiluk","26","T3","11","Mnesithea formosa",5
"Nitmiluk","26","T3","12","Alloteropsis semialata",15
"Nitmiluk","26","T3","12","Eriachne obtusa",15
"Nitmiluk","26","T3","13","Alloteropsis semialata",10
"Nitmiluk","26","T3","13","Eriachne ciliata",5
"Nitmiluk","26","T3","13","Eriachne obtusa",5
"Nitmiluk","26","T3","13","Mnesithea formosa",5
"Nitmiluk","26","T3","13","Schizachyrium fragile",1
"Nitmiluk","26","T3","14","Alloteropsis semialata",10
"Nitmiluk","26","T3","14","Eriachne obtusa",5
"Nitmiluk","26","T3","14","Mnesithea formosa",1
"Nitmiluk","26","T3","14","Schizachyrium fragile",1
"Nitmiluk","26","T3","15","Alloteropsis semialata",20
"Nitmiluk","26","T3","15","Eriachne obtusa",10
"Nitmiluk","26","T3","16","Eriachne obtusa",25
"Nitmiluk","26","T3","16","Mnesithea formosa",5
"Nitmiluk","26","T3","17","Eriachne obtusa",10
"Nitmiluk","26","T3","17","Sorghum plumosum",20
"Nitmiluk","26","T3","18","Alloteropsis semialata",35
"Nitmiluk","26","T3","18","Eriachne obtusa",5
"Nitmiluk","26","T3","19","Alloteropsis semialata",5
"Nitmiluk","26","T3","19","Eriachne obtusa",5
"Nitmiluk","26","T3","20","Alloteropsis semialata",10
"Nitmiluk","26","T3","21","Alloteropsis semialata",10
"Nitmiluk","26","T3","21","Sorghum plumosum",20
"Nitmiluk","26","T3","22","Alloteropsis semialata",15
"Nitmiluk","26","T3","22","Eragrostis fallax",10
"Nitmiluk","26","T3","23","Alloteropsis semialata",15
"Nitmiluk","26","T3","23","Mnesithea formosa",5
"Nitmiluk","26","T3","23","Schizachyrium fragile",5
"Nitmiluk","26","T3","24","Alloteropsis semialata",25
"Nitmiluk","26","T3","24","Mnesithea formosa",5
"Nitmiluk","26","T3","24","Schizachyrium fragile",1
"Nitmiluk","26","T3","25","Alloteropsis semialata",10
"Nitmiluk","26","T3","25","Schizachyrium fragile",5
"Nitmiluk","26","T3","25","Sorghum plumosum",20
"Nitmiluk","26","T3","26","Eriachne obtusa",30
"Nitmiluk","26","T3","26","Schizachyrium fragile",5
"Nitmiluk","26","T3","27","Eriachne ciliata",10
"Nitmiluk","26","T3","27","Mnesithea formosa",1
"Nitmiluk","26","T3","27","Schizachyrium fragile",1
"Nitmiluk","26","T3","27","Triodia bitextura",20
"Nitmiluk","26","T3","28","Eriachne obtusa",20
"Nitmiluk","26","T3","28","Schizachyrium fragile",5
"Nitmiluk","26","T3","28","Sorghum plumosum",10
"Nitmiluk","26","T3","29","Alloteropsis semialata",10
"Nitmiluk","26","T3","29","Sorghum plumosum",10
"Nitmiluk","26","T3","30","Alloteropsis semialata",15
"Nitmiluk","26","T3","30","Eragrostis fallax",10
"Nitmiluk","26","T3","30","Uraria lagopodioides",1
"Nitmiluk","26","T3","31","Eriachne obtusa",10
"Nitmiluk","26","T3","31","Schizachyrium fragile",5
"Nitmiluk","26","T3","32","Alloteropsis semialata",15
"Nitmiluk","26","T3","32","Mnesithea formosa",5
"Nitmiluk","26","T3","32","Sorghum plumosum",5
"Nitmiluk","26","T3","33","Alloteropsis semialata",10
"Nitmiluk","26","T3","33","Eriachne obtusa",10
"Nitmiluk","26","T3","33","Sorghum plumosum",10
"Nitmiluk","26","T3","34","Alloteropsis semialata",25
"Nitmiluk","26","T3","35","Alloteropsis semialata",25
"Nitmiluk","26","T3","36","Alloteropsis semialata",10
"Nitmiluk","26","T3","37","Aristida holathera ",5
"Nitmiluk","26","T3","37","Sorghum plumosum",10
"Nitmiluk","26","T3","38","Aristida holathera ",10
"Nitmiluk","26","T3","38","Eriachne obtusa",10
"Nitmiluk","26","T3","38","Mnesithea formosa",1
"Nitmiluk","26","T3","39","Alloteropsis semialata",10
"Nitmiluk","26","T3","39","Aristida holathera ",10
"Nitmiluk","26","T3","39","Eriachne obtusa",10
"Nitmiluk","26","T3","39","Mnesithea formosa",5
"Nitmiluk","26","T3","40","Eriachne obtusa",1
"Nitmiluk","26","T4","1","Alloteropsis semialata",2
"Nitmiluk","26","T4","1","Chrysopogon fallax",1
"Nitmiluk","26","T4","1","Eriachne ciliata",2
"Nitmiluk","26","T4","1","Eriachne obtusa",2
"Nitmiluk","26","T4","1","Fimbristylis xyridis",1
"Nitmiluk","26","T4","1","Goodenia holtzeana",2
"Nitmiluk","26","T4","1","Mnesithea formosa",1
"Nitmiluk","26","T4","1","Oldenlandia mitrasacmoides",2
"Nitmiluk","26","T4","1","Schizachyrium fragile",15
"Nitmiluk","26","T4","2","Alloteropsis semialata",1
"Nitmiluk","26","T4","2","Chrysopogon fallax",8
"Nitmiluk","26","T4","2","Eriachne ciliata",2
"Nitmiluk","26","T4","2","Goodenia armstrongiana",2
"Nitmiluk","26","T4","2","Goodenia holtzeana",1
"Nitmiluk","26","T4","2","Mnesithea formosa",5
"Nitmiluk","26","T4","2","Oldenlandia mitrasacmoides",2
"Nitmiluk","26","T4","2","Rhynchospora longisetis",2
"Nitmiluk","26","T4","2","Schizachyrium fragile",30
"Nitmiluk","26","T4","2","Spermacoce leptoloba",1
"Nitmiluk","26","T4","3","Alloteropsis semialata",10
"Nitmiluk","26","T4","3","Aristida holathera ",2
"Nitmiluk","26","T4","3","Cyperus pulchellus",1
"Nitmiluk","26","T4","3","Eriachne ciliata",1
"Nitmiluk","26","T4","3","Fimbristylis xyridis",5
"Nitmiluk","26","T4","3","Goodenia armstrongiana",1
"Nitmiluk","26","T4","3","Mesosphaerum suaveolens",1
"Nitmiluk","26","T4","3","Mnesithea formosa",1
"Nitmiluk","26","T4","3","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","3","Rhynchospora longisetis",1
"Nitmiluk","26","T4","3","Schizachyrium fragile",30
"Nitmiluk","26","T4","4","Alloteropsis semialata",5
"Nitmiluk","26","T4","4","Chrysopogon fallax",10
"Nitmiluk","26","T4","4","Drosera petiolaris",1
"Nitmiluk","26","T4","4","Eriachne ciliata",2
"Nitmiluk","26","T4","4","Goodenia holtzeana",1
"Nitmiluk","26","T4","4","Heliotropium ventricosum",1
"Nitmiluk","26","T4","4","Mitrasacme nudicaulis",1
"Nitmiluk","26","T4","4","Mnesithea formosa",5
"Nitmiluk","26","T4","4","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","4","Schizachyrium fragile",40
"Nitmiluk","26","T4","4","Spermacoce breviflora",1
"Nitmiluk","26","T4","5","Aristida holathera ",1
"Nitmiluk","26","T4","5","Mitrasacme nudicaulis",1
"Nitmiluk","26","T4","5","Mnesithea formosa",1
"Nitmiluk","26","T4","5","Schizachyrium fragile",15
"Nitmiluk","26","T4","5","Sorghum plumosum",1
"Nitmiluk","26","T4","5","Urochloa holosericea",2
"Nitmiluk","26","T4","6","Alloteropsis semialata",2
"Nitmiluk","26","T4","6","Drosera petiolaris",1
"Nitmiluk","26","T4","6","Eriachne ciliata",1
"Nitmiluk","26","T4","6","Fimbristylis xyridis",2
"Nitmiluk","26","T4","6","Goodenia armstrongiana",2
"Nitmiluk","26","T4","6","Mnesithea formosa",1
"Nitmiluk","26","T4","6","Murdannia graminea",3
"Nitmiluk","26","T4","6","Rhynchospora longisetis",2
"Nitmiluk","26","T4","6","Schizachyrium fragile",10
"Nitmiluk","26","T4","6","Spermacoce leptoloba",8
"Nitmiluk","26","T4","6","Urochloa holosericea",2
"Nitmiluk","26","T4","7","Alloteropsis semialata",2
"Nitmiluk","26","T4","7","Aristida holathera ",2
"Nitmiluk","26","T4","7","Commelina ensifolia",2
"Nitmiluk","26","T4","7","Goodenia armstrongiana",2
"Nitmiluk","26","T4","7","Goodenia holtzeana",1
"Nitmiluk","26","T4","7","Mnesithea formosa",2
"Nitmiluk","26","T4","7","Rhynchospora longisetis",4
"Nitmiluk","26","T4","7","Schizachyrium fragile",5
"Nitmiluk","26","T4","7","Urochloa holosericea",3
"Nitmiluk","26","T4","8","Alloteropsis semialata",2
"Nitmiluk","26","T4","8","Eriachne ciliata",1
"Nitmiluk","26","T4","8","Eriachne obtusa",1
"Nitmiluk","26","T4","8","Euphorbia bifida",1
"Nitmiluk","26","T4","8","Goodenia sp.",1
"Nitmiluk","26","T4","8","Mnesithea formosa",1
"Nitmiluk","26","T4","8","Pseudopogonatherum irritans",30
"Nitmiluk","26","T4","8","Unknown species",1
"Nitmiluk","26","T4","9","Alloteropsis semialata",1
"Nitmiluk","26","T4","9","Chrysopogon fallax",2
"Nitmiluk","26","T4","9","Desmodium brownii",8
"Nitmiluk","26","T4","9","Eriachne ciliata",1
"Nitmiluk","26","T4","9","Fimbristylis xyridis",2
"Nitmiluk","26","T4","9","Goodenia armstrongiana",2
"Nitmiluk","26","T4","9","Heliotropium ventricosum",1
"Nitmiluk","26","T4","9","Mnesithea formosa",3
"Nitmiluk","26","T4","9","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","9","Rhynchospora longisetis",3
"Nitmiluk","26","T4","9","Schizachyrium fragile",10
"Nitmiluk","26","T4","9","Spermacoce breviflora",1
"Nitmiluk","26","T4","10","Alloteropsis semialata",5
"Nitmiluk","26","T4","10","Commelina ensifolia",2
"Nitmiluk","26","T4","10","Desmodium brownii",5
"Nitmiluk","26","T4","10","Drosera petiolaris",1
"Nitmiluk","26","T4","10","Eriachne ciliata",1
"Nitmiluk","26","T4","10","Eriachne obtusa",1
"Nitmiluk","26","T4","10","Fimbristylis xyridis",2
"Nitmiluk","26","T4","10","Goodenia armstrongiana",1
"Nitmiluk","26","T4","10","Mnesithea formosa",1
"Nitmiluk","26","T4","10","Pseudopogonatherum irritans",30
"Nitmiluk","26","T4","10","Rhynchospora longisetis",1
"Nitmiluk","26","T4","10","Schizachyrium fragile",5
"Nitmiluk","26","T4","10","Unknown species",1
"Nitmiluk","26","T4","11","Alloteropsis semialata",2
"Nitmiluk","26","T4","11","Desmodium brownii",1
"Nitmiluk","26","T4","11","Fimbristylis xyridis",2
"Nitmiluk","26","T4","11","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","11","Perotis rara",1
"Nitmiluk","26","T4","11","Pseudopogonatherum irritans",55
"Nitmiluk","26","T4","11","Rhynchospora longisetis",1
"Nitmiluk","26","T4","11","Schizachyrium fragile",5
"Nitmiluk","26","T4","11","Spermacoce breviflora",3
"Nitmiluk","26","T4","12","Alloteropsis semialata",1
"Nitmiluk","26","T4","12","Eriachne ciliata",1
"Nitmiluk","26","T4","12","Fimbristylis xyridis",2
"Nitmiluk","26","T4","12","Goodenia armstrongiana",1
"Nitmiluk","26","T4","12","Goodenia holtzeana",1
"Nitmiluk","26","T4","12","Heliotropium ventricosum",1
"Nitmiluk","26","T4","12","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","12","Pseudopogonatherum irritans",55
"Nitmiluk","26","T4","12","Rhynchospora longisetis",1
"Nitmiluk","26","T4","12","Schizachyrium fragile",2
"Nitmiluk","26","T4","13","Alloteropsis semialata",1
"Nitmiluk","26","T4","13","Cyperus pulchellus",1
"Nitmiluk","26","T4","13","Desmodium brownii",1
"Nitmiluk","26","T4","13","Eriachne ciliata",1
"Nitmiluk","26","T4","13","Eriachne obtusa",2
"Nitmiluk","26","T4","13","Goodenia armstrongiana",2
"Nitmiluk","26","T4","13","Heliotropium ventricosum",1
"Nitmiluk","26","T4","13","Mnesithea formosa",1
"Nitmiluk","26","T4","13","Pseudopogonatherum irritans",40
"Nitmiluk","26","T4","13","Schizachyrium fragile",5
"Nitmiluk","26","T4","14","Chrysopogon fallax",1
"Nitmiluk","26","T4","14","Eriachne ciliata",1
"Nitmiluk","26","T4","14","Eriachne obtusa",2
"Nitmiluk","26","T4","14","Fimbristylis xyridis",1
"Nitmiluk","26","T4","14","Goodenia armstrongiana",1
"Nitmiluk","26","T4","14","Heliotropium ventricosum",1
"Nitmiluk","26","T4","14","Mnesithea formosa",1
"Nitmiluk","26","T4","14","Pseudopogonatherum irritans",40
"Nitmiluk","26","T4","14","Rhynchospora longisetis",1
"Nitmiluk","26","T4","14","Schizachyrium fragile",5
"Nitmiluk","26","T4","15","Alloteropsis semialata",1
"Nitmiluk","26","T4","15","Eriachne ciliata",3
"Nitmiluk","26","T4","15","Eriachne obtusa",1
"Nitmiluk","26","T4","15","Fimbristylis oxystachya",1
"Nitmiluk","26","T4","15","Fimbristylis xyridis",1
"Nitmiluk","26","T4","15","Goodenia armstrongiana",1
"Nitmiluk","26","T4","15","Goodenia holtzeana",1
"Nitmiluk","26","T4","15","Mnesithea formosa",1
"Nitmiluk","26","T4","15","Rhynchospora longisetis",1
"Nitmiluk","26","T4","16","Blumea saxatilis",2
"Nitmiluk","26","T4","16","Eriachne ciliata",2
"Nitmiluk","26","T4","16","Eriachne obtusa",1
"Nitmiluk","26","T4","16","Fimbristylis pterygosperma",2
"Nitmiluk","26","T4","16","Goodenia armstrongiana",1
"Nitmiluk","26","T4","16","Mnesithea formosa",1
"Nitmiluk","26","T4","16","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","16","Pseudopogonatherum irritans",30
"Nitmiluk","26","T4","16","Rhynchospora longisetis",1
"Nitmiluk","26","T4","16","Spermacoce breviflora",1
"Nitmiluk","26","T4","16","Unknown species",1
"Nitmiluk","26","T4","17","Eriachne ciliata",1
"Nitmiluk","26","T4","17","Eriachne obtusa",1
"Nitmiluk","26","T4","17","Goodenia armstrongiana",1
"Nitmiluk","26","T4","17","Heliotropium ventricosum",1
"Nitmiluk","26","T4","17","Mnesithea formosa",1
"Nitmiluk","26","T4","17","Pseudopogonatherum irritans",25
"Nitmiluk","26","T4","17","Rhynchospora longisetis",1
"Nitmiluk","26","T4","17","Schizachyrium fragile",1
"Nitmiluk","26","T4","17","Sorghum plumosum",2
"Nitmiluk","26","T4","17","Unknown species",5
"Nitmiluk","26","T4","18","Alloteropsis semialata",1
"Nitmiluk","26","T4","18","Blumea saxatilis",3
"Nitmiluk","26","T4","18","Eriachne ciliata",1
"Nitmiluk","26","T4","18","Eriachne obtusa",1
"Nitmiluk","26","T4","18","Goodenia armstrongiana",1
"Nitmiluk","26","T4","18","Pseudopogonatherum irritans",60
"Nitmiluk","26","T4","18","Rhynchospora longisetis",1
"Nitmiluk","26","T4","18","Schizachyrium fragile",1
"Nitmiluk","26","T4","19","Alloteropsis semialata",1
"Nitmiluk","26","T4","19","Blumea saxatilis",2
"Nitmiluk","26","T4","19","Desmodium brownii",20
"Nitmiluk","26","T4","19","Eriachne ciliata",1
"Nitmiluk","26","T4","19","Eriachne obtusa",2
"Nitmiluk","26","T4","19","Goodenia armstrongiana",1
"Nitmiluk","26","T4","19","Rhynchospora longisetis",1
"Nitmiluk","26","T4","19","Schizachyrium fragile",15
"Nitmiluk","26","T4","19","Thaumastochloa major",5
"Nitmiluk","26","T4","20","Alloteropsis semialata",2
"Nitmiluk","26","T4","20","Blumea saxatilis",2
"Nitmiluk","26","T4","20","Eriachne ciliata",1
"Nitmiluk","26","T4","20","Eriachne obtusa",2
"Nitmiluk","26","T4","20","Fimbristylis xyridis",2
"Nitmiluk","26","T4","20","Heliotropium ventricosum",1
"Nitmiluk","26","T4","20","Mnesithea formosa",1
"Nitmiluk","26","T4","20","Pseudopogonatherum irritans",40
"Nitmiluk","26","T4","20","Thaumastochloa major",2
"Nitmiluk","26","T4","21","Alloteropsis semialata",1
"Nitmiluk","26","T4","21","Blumea saxatilis",5
"Nitmiluk","26","T4","21","Eriachne ciliata",1
"Nitmiluk","26","T4","21","Eriachne obtusa",2
"Nitmiluk","26","T4","21","Goodenia armstrongiana",1
"Nitmiluk","26","T4","21","Mnesithea formosa",1
"Nitmiluk","26","T4","21","Pseudopogonatherum irritans",40
"Nitmiluk","26","T4","21","Rhynchospora longisetis",1
"Nitmiluk","26","T4","21","Schizachyrium fragile",15
"Nitmiluk","26","T4","21","Spermacoce breviflora",2
"Nitmiluk","26","T4","22","Alloteropsis semialata",2
"Nitmiluk","26","T4","22","Desmodium brownii",2
"Nitmiluk","26","T4","22","Eragrostis fallax",1
"Nitmiluk","26","T4","22","Eriachne ciliata",1
"Nitmiluk","26","T4","22","Eriachne obtusa",5
"Nitmiluk","26","T4","22","Heliotropium ventricosum",1
"Nitmiluk","26","T4","22","Mnesithea formosa",5
"Nitmiluk","26","T4","22","Pseudopogonatherum irritans",5
"Nitmiluk","26","T4","22","Schizachyrium fragile",20
"Nitmiluk","26","T4","22","Thaumastochloa major",1
"Nitmiluk","26","T4","23","Alloteropsis semialata",1
"Nitmiluk","26","T4","23","Chrysopogon fallax",5
"Nitmiluk","26","T4","23","Euphorbia bifida",2
"Nitmiluk","26","T4","23","Fimbristylis pterygosperma",2
"Nitmiluk","26","T4","23","Mnesithea formosa",2
"Nitmiluk","26","T4","23","Pseudopogonatherum irritans",20
"Nitmiluk","26","T4","23","Schizachyrium fragile",15
"Nitmiluk","26","T4","23","Spermacoce breviflora",1
"Nitmiluk","26","T4","24","Eriachne ciliata",1
"Nitmiluk","26","T4","24","Eriachne obtusa",1
"Nitmiluk","26","T4","24","Euphorbia bifida",1
"Nitmiluk","26","T4","24","Fimbristylis xyridis",2
"Nitmiluk","26","T4","24","Pseudopogonatherum irritans",35
"Nitmiluk","26","T4","24","Schizachyrium fragile",15
"Nitmiluk","26","T4","24","Spermacoce breviflora",1
"Nitmiluk","26","T4","25","Alloteropsis semialata",2
"Nitmiluk","26","T4","25","Chrysopogon fallax",5
"Nitmiluk","26","T4","25","Desmodium brownii",2
"Nitmiluk","26","T4","25","Eriachne obtusa",1
"Nitmiluk","26","T4","25","Oldenlandia mitrasacmoides",1
"Nitmiluk","26","T4","25","Schizachyrium fragile",2
"Nitmiluk","26","T4","25","Sorghum plumosum",5
"Nitmiluk","26","T4","26","Desmodium brownii",2
"Nitmiluk","26","T4","26","Drosera petiolaris",1
"Nitmiluk","26","T4","26","Eriachne obtusa",2
"Nitmiluk","26","T4","26","Fimbristylis xyridis",1
"Nitmiluk","26","T4","26","Mnesithea formosa",3
"Nitmiluk","26","T4","26","Pseudopogonatherum irritans",5
"Nitmiluk","26","T4","26","Schizachyrium fragile",3
"Nitmiluk","26","T4","26","Spermacoce leptoloba",3
"Nitmiluk","26","T4","27","Desmodium brownii",3
"Nitmiluk","26","T4","27","Eriachne ciliata",1
"Nitmiluk","26","T4","27","Goodenia holtzeana",1
"Nitmiluk","26","T4","27","Heliotropium ventricosum",1
"Nitmiluk","26","T4","27","Mitrasacme nudicaulis",1
"Nitmiluk","26","T4","27","Mnesithea formosa",1
"Nitmiluk","26","T4","27","Pseudopogonatherum irritans",50
"Nitmiluk","26","T4","27","Rhynchospora longisetis",2
"Nitmiluk","26","T4","27","Schizachyrium fragile",5
"Nitmiluk","26","T4","27","Spermacoce breviflora",5
"Nitmiluk","26","T4","28","Desmodium brownii",5
"Nitmiluk","26","T4","28","Eriachne ciliata",1
"Nitmiluk","26","T4","28","Eriachne obtusa",3
"Nitmiluk","26","T4","28","Fimbristylis xyridis",1
"Nitmiluk","26","T4","28","Goodenia holtzeana",1
"Nitmiluk","26","T4","28","Heliotropium ventricosum",1
"Nitmiluk","26","T4","28","Mnesithea formosa",1
"Nitmiluk","26","T4","28","Rhynchospora longisetis",2
"Nitmiluk","26","T4","28","Schizachyrium fragile",5
"Nitmiluk","26","T4","28","Sorghum plumosum",2
"Nitmiluk","26","T4","28","Spermacoce breviflora",3
"Nitmiluk","26","T4","29","Alloteropsis semialata",1
"Nitmiluk","26","T4","29","Chrysopogon fallax",3
"Nitmiluk","26","T4","29","Eriachne obtusa",10
"Nitmiluk","26","T4","29","Goodenia holtzeana",1
"Nitmiluk","26","T4","29","Mnesithea formosa",1
"Nitmiluk","26","T4","29","Pseudopogonatherum irritans",15
