YEAR,SQUARE_ID,PLOT_ID,PLOT_TYPE,COUNTRY,ENV_ZONE_2007,EZ_DESC_07
1990,KMOUQH,VSSSKMNHPY,X,ENG,2,Westerly lowlands (England)
1990,KMOUQH,WASSHZOVWP,Y,ENG,2,Westerly lowlands (England)
1990,KMOUQH,XFDCJKFOFF,B,ENG,2,Westerly lowlands (England)
1990,KMOUQH,YNXZUIPNEN,H,ENG,2,Westerly lowlands (England)
1990,KMOUQH,YWKPXDWTQM,B,ENG,2,Westerly lowlands (England)
1990,KMOUQH,ZCBKBEAGXR,Y,ENG,2,Westerly lowlands (England)
1990,KMXNYL,BAODKNEHEX,RV,ENG,1,Easterly lowlands (England)
1990,KMXNYL,COHJJMCPVW,SW,ENG,1,Easterly lowlands (England)
1990,KMXNYL,CUFCOBDITU,Y,ENG,1,Easterly lowlands (England)
1990,KMXNYL,EOTSCMJTXV,X,ENG,1,Easterly lowlands (England)
1990,KMXNYL,FQAGDPCNAV,X,ENG,1,Easterly lowlands (England)
1990,KMXNYL,GGKFYYVVNN,X,ENG,1,Easterly lowlands (England)
1990,KMXNYL,GISYSBRAUW,B,ENG,1,Easterly lowlands (England)
1990,KMXNYL,GLEQYGQVTI,X,ENG,1,Easterly lowlands (England)
1990,KMXNYL,GQDYNSGZIO,X,ENG,1,Easterly lowlands (England)
1990,KMXNYL,HSIQXQRCDB,RV,ENG,1,Easterly lowlands (England)
1990,KMXNYL,JOBUXQUCBV,B,ENG,1,Easterly lowlands (England)
1990,KMXNYL,LAOGNSVTGX,SW,ENG,1,Easterly lowlands (England)
1990,KMXNYL,LRZOBHELGW,Y,ENG,1,Easterly lowlands (England)
1990,KMXNYL,MSBFNTTCWR,RV,ENG,1,Easterly lowlands (England)
1990,KMXNYL,NVKAXLFWNP,H,ENG,1,Easterly lowlands (England)
1990,KMXNYL,NXMLGXGSKM,Y,ENG,1,Easterly lowlands (England)
1990,KMXNYL,OUUBREGMBC,H,ENG,1,Easterly lowlands (England)
1990,KMXNYL,PECKZCARCP,Y,ENG,1,Easterly lowlands (England)
1990,KMXNYL,QSLQDMCHVD,RV,ENG,1,Easterly lowlands (England)
1990,KMXNYL,RQJPLBJALR,B,ENG,1,Easterly lowlands (England)
1990,KMXNYL,VHOPSEYSQP,B,ENG,1,Easterly lowlands (England)
1990,KMXNYL,WUJQIRLRTB,Y,ENG,1,Easterly lowlands (England)
1990,KMXNYL,XBAATSXZNY,B,ENG,1,Easterly lowlands (England)
1990,KMXNYL,XYHNGLQBRK,RV,ENG,1,Easterly lowlands (England)
1990,KNVXKN,BWHHLYAMEK,RV,ENG,1,Easterly lowlands (England)
1990,KNVXKN,CPAODGLVKS,RV,ENG,1,Easterly lowlands (England)
1990,KNVXKN,DSWBYREVCR,H,ENG,1,Easterly lowlands (England)
1990,KNVXKN,FEYAXNLTNL,B,ENG,1,Easterly lowlands (England)
1990,KNVXKN,FGFWGJSCUG,SW,ENG,1,Easterly lowlands (England)
1990,KNVXKN,FIHLZRGZRY,B,ENG,1,Easterly lowlands (England)
1990,KNVXKN,FQANDPMBPP,B,ENG,1,Easterly lowlands (England)
1990,KNVXKN,IWKMLEHSDE,SW,ENG,1,Easterly lowlands (England)
1990,KNVXKN,JFYLUWCWQN,Y,ENG,1,Easterly lowlands (England)
1990,KNVXKN,JRUUVFZLJY,Y,ENG,1,Easterly lowlands (England)
1990,KNVXKN,KMHXZPZKQC,X,ENG,1,Easterly lowlands (England)
1990,KNVXKN,KTOSQGJRYY,X,ENG,1,Easterly lowlands (England)
1990,KNVXKN,LIQHJXBZXO,Y,ENG,1,Easterly lowlands (England)
1990,KNVXKN,MBODPAEWZT,SW,ENG,1,Easterly lowlands (England)
1990,KNVXKN,NOBYEWCCUK,X,ENG,1,Easterly lowlands (England)
1990,KNVXKN,OBFRCPVCJG,B,ENG,1,Easterly lowlands (England)
1990,KNVXKN,PLDQZKKUOY,B,ENG,1,Easterly lowlands (England)
1990,KNVXKN,PZPWXXFASM,X,ENG,1,Easterly lowlands (England)
1990,KNVXKN,QOFHVHSUQU,Y,ENG,1,Easterly lowlands (England)
1990,KNVXKN,RBUIHNWHQZ,Y,ENG,1,Easterly lowlands (England)
1990,KNVXKN,SNNSNQZITW,SW,ENG,1,Easterly lowlands (England)
1990,KNVXKN,USTKXDCNGO,RV,ENG,1,Easterly lowlands (England)
1990,KNVXKN,UTBXLVZRWH,RV,ENG,1,Easterly lowlands (England)
1990,KNVXKN,VKLNXWLJLP,RV,ENG,1,Easterly lowlands (England)
1990,KNVXKN,WZMDWLGVNF,X,ENG,1,Easterly lowlands (England)
1990,KNVXKN,ZAQAKRCQDL,H,ENG,1,Easterly lowlands (England)
1990,KNVXKN,ZRQQLDZJDA,SW,ENG,1,Easterly lowlands (England)
1990,KODKGX,AYJBYRBUCT,B,ENG,1,Easterly lowlands (England)
1990,KODKGX,BJJFMZDFGV,X,ENG,1,Easterly lowlands (England)
1990,KODKGX,DADOGJPZGW,Y,ENG,1,Easterly lowlands (England)
1990,KODKGX,DAIKDNWLLX,SW,ENG,1,Easterly lowlands (England)
1990,KODKGX,EKHKTWWGWN,X,ENG,1,Easterly lowlands (England)
1990,KODKGX,ETZRIHRVNM,Y,ENG,1,Easterly lowlands (England)
1990,KODKGX,FALBNYRRNG,Y,ENG,1,Easterly lowlands (England)
1990,KODKGX,FQACHZKLPL,SW,ENG,1,Easterly lowlands (England)
1990,KODKGX,FTKDJDNOSD,RV,ENG,1,Easterly lowlands (England)
1990,KODKGX,GAAVUKQKQM,RV,ENG,1,Easterly lowlands (England)
1990,KODKGX,IBZUBPDTHG,H,ENG,1,Easterly lowlands (England)
1990,KODKGX,IFHYPMMGLG,RV,ENG,1,Easterly lowlands (England)
1990,KODKGX,ILBAHSRRIV,Y,ENG,1,Easterly lowlands (England)
1990,KODKGX,JNMYWVEWQD,B,ENG,1,Easterly lowlands (England)
1990,KODKGX,JQLEWJEEMN,B,ENG,1,Easterly lowlands (England)
1990,KODKGX,KHOPMWBDCZ,RV,ENG,1,Easterly lowlands (England)
1990,KODKGX,MCIZSOSBDL,X,ENG,1,Easterly lowlands (England)
1990,KODKGX,NXICRDVZZG,B,ENG,1,Easterly lowlands (England)
1990,KODKGX,PULMQXSOPW,Y,ENG,1,Easterly lowlands (England)
1990,KODKGX,QPIVQKVSKZ,SW,ENG,1,Easterly lowlands (England)
1990,KODKGX,SCUIFBKYSC,X,ENG,1,Easterly lowlands (England)
1990,KODKGX,TFPLLKUHYN,B,ENG,1,Easterly lowlands (England)
1990,KODKGX,UEFXIJAXYV,H,ENG,1,Easterly lowlands (England)
1990,KODKGX,UOQKALHKFK,SW,ENG,1,Easterly lowlands (England)
1990,KODKGX,UUVCPPYYSI,X,ENG,1,Easterly lowlands (England)
1990,KODKGX,VIFZHVLQCP,RV,ENG,1,Easterly lowlands (England)
1990,KODKGX,YRSKUKUHKR,SW,ENG,1,Easterly lowlands (England)
1990,KOQHZQ,BPNISNPNZO,B,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,CJLJUDNDEA,SW,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,CVLVLZPJHL,X,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,FHSQAAYZJJ,RV,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,HBFPJJZCHN,RV,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,HFCKGQAYUZ,B,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,HMEVLJWJHN,B,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,JBGZHBHSZL,Y,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,JRWWLJRINI,SW,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,LMJBPOKYAI,SW,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,LQTNLZLTFJ,RV,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,LSRVCYXUDF,X,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,MBFHIVZZTE,B,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,MEQPUNIWCA,RV,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,OFYCABGTFJ,X,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,PNNFEXIAJO,Y,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,REUAWMTANP,SW,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,SZRSHFQKXS,Y,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,TJNZYGRNXU,SW,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,VSBXJFIRVB,Y,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,VXXWZASIFX,RV,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,WNBZQCLVZM,X,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,ZAGZEHJWSP,Y,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,ZAWOZUHMUZ,X,SCO,4,Lowlands (Scotland)
1990,KOQHZQ,ZXZDKEBEYA,B,SCO,4,Lowlands (Scotland)
1990,KPEREP,AGMHIQKDSJ,B,ENG,2,Westerly lowlands (England)
1990,KPEREP,BKOXRJSFXN,Y,ENG,2,Westerly lowlands (England)
1990,KPEREP,BNEZZJXYLF,X,ENG,2,Westerly lowlands (England)
1990,KPEREP,HNUBXBRZVZ,H,ENG,2,Westerly lowlands (England)
1990,KPEREP,INZTJPTLHQ,RV,ENG,2,Westerly lowlands (England)
1990,KPEREP,JMTLBIJJZA,SW,ENG,2,Westerly lowlands (England)
1990,KPEREP,KXKRBNUHWC,X,ENG,2,Westerly lowlands (England)
1990,KPEREP,LPVXILBHRL,X,ENG,2,Westerly lowlands (England)
1990,KPEREP,MHUXDCTMDE,Y,ENG,2,Westerly lowlands (England)
1990,KPEREP,NSYOAOGTVI,SW,ENG,2,Westerly lowlands (England)
1990,KPEREP,OGQJQBOCHY,H,ENG,2,Westerly lowlands (England)
1990,KPEREP,PFLKRWLFJI,B,ENG,2,Westerly lowlands (England)
1990,KPEREP,QHBHZXRYIE,B,ENG,2,Westerly lowlands (England)
1990,KPEREP,RLJESRALVD,RV,ENG,2,Westerly lowlands (England)
1990,KPEREP,RXWBVMUHCX,RV,ENG,2,Westerly lowlands (England)
1990,KPEREP,SBXYOULMZK,SW,ENG,2,Westerly lowlands (England)
1990,KPEREP,SMRMKNKHFQ,Y,ENG,2,Westerly lowlands (England)
1990,KPEREP,SVVSFYLXZE,RV,ENG,2,Westerly lowlands (England)
1990,KPEREP,THJBKQVHZX,X,ENG,2,Westerly lowlands (England)
1990,KPEREP,TQWWZWAJSM,X,ENG,2,Westerly lowlands (England)
1990,KPEREP,WJTFKUCCKT,Y,ENG,2,Westerly lowlands (England)
1990,KPEREP,XWAMOEBZEG,B,ENG,2,Westerly lowlands (England)
1990,KPEREP,XYOPSJYARO,B,ENG,2,Westerly lowlands (England)
1990,KPEREP,YCIZSCZMLE,RV,ENG,2,Westerly lowlands (England)
1990,KPEREP,YMZURQOFEM,Y,ENG,2,Westerly lowlands (England)
1990,KPHKQI,ANNUIESHHD,SW,SCO,6,True uplands (Scotland)
1990,KPHKQI,BGTBLOUMMA,SW,SCO,6,True uplands (Scotland)
1990,KPHKQI,CVOZMHUBJD,X,SCO,6,True uplands (Scotland)
1990,KPHKQI,CYSEUXNJTA,X,SCO,6,True uplands (Scotland)
1990,KPHKQI,DGNGSKSMIH,Y,SCO,6,True uplands (Scotland)
1990,KPHKQI,KHYREJFUPH,Y,SCO,6,True uplands (Scotland)
1990,KPHKQI,LHRNIUVUPE,SW,SCO,6,True uplands (Scotland)
1990,KPHKQI,NXIBZLHIYB,Y,SCO,6,True uplands (Scotland)
1990,KPHKQI,PICOZMQQEH,Y,SCO,6,True uplands (Scotland)
1990,KPHKQI,POWOQQCKIQ,X,SCO,6,True uplands (Scotland)
1990,KPHKQI,RTEDIGOIAV,SW,SCO,6,True uplands (Scotland)
1990,KPHKQI,TJIKKZTHGK,X,SCO,6,True uplands (Scotland)
1990,KPHKQI,VIVESIHJSG,X,SCO,6,True uplands (Scotland)
1990,KPHKQI,XPKRVBSCHG,SW,SCO,6,True uplands (Scotland)
1990,KPHKQI,ZRQWSKBYXK,Y,SCO,6,True uplands (Scotland)
1990,KQIJOF,BOQLYYUGNX,RV,ENG,2,Westerly lowlands (England)
1990,KQIJOF,CLBQIMXCCD,SW,ENG,2,Westerly lowlands (England)
1990,KQIJOF,EAKEYBAGYW,H,ENG,2,Westerly lowlands (England)
1990,KQIJOF,EGPBCVSNJP,B,ENG,2,Westerly lowlands (England)
1990,KQIJOF,EKRMZSHDBN,Y,ENG,2,Westerly lowlands (England)
1990,KQIJOF,FWPMXEXZUE,X,ENG,2,Westerly lowlands (England)
1990,KQIJOF,GCFXVXSAKM,SW,ENG,2,Westerly lowlands (England)
1990,KQIJOF,GMMVHNAQAA,B,ENG,2,Westerly lowlands (England)
1990,KQIJOF,IKMNLZTNUM,RV,ENG,2,Westerly lowlands (England)
1990,KQIJOF,JGOOWSGGYK,H,ENG,2,Westerly lowlands (England)
1990,KQIJOF,KQWHTMIYGX,SW,ENG,2,Westerly lowlands (England)
1990,KQIJOF,KXZFYKZLSV,X,ENG,2,Westerly lowlands (England)
1990,KQIJOF,LJJPQZMRMR,X,ENG,2,Westerly lowlands (England)
1990,KQIJOF,MRZJHNCPXO,Y,ENG,2,Westerly lowlands (England)
1990,KQIJOF,NUODIUVMNJ,B,ENG,2,Westerly lowlands (England)
1990,KQIJOF,PMVLQUQWPD,X,ENG,2,Westerly lowlands (England)
1990,KQIJOF,RVCLXIFKYZ,SW,ENG,2,Westerly lowlands (England)
1990,KQIJOF,UXRPYKXJXC,B,ENG,2,Westerly lowlands (England)
1990,KQIJOF,VHWZPWZZGA,RV,ENG,2,Westerly lowlands (England)
1990,KQIJOF,VPGEOERUYN,Y,ENG,2,Westerly lowlands (England)
1990,KQIJOF,WNYUBMELZZ,RV,ENG,2,Westerly lowlands (England)
1990,KQIJOF,XUXVWXTWUL,SW,ENG,2,Westerly lowlands (England)
1990,KQIJOF,YGCPFVPVDM,B,ENG,2,Westerly lowlands (England)
1990,KQIJOF,YSJYDWTBCL,RV,ENG,2,Westerly lowlands (England)
1990,KQIJOF,YSLUEYESAM,Y,ENG,2,Westerly lowlands (England)
1990,KQIJOF,ZEHHHIYTBJ,X,ENG,2,Westerly lowlands (England)
1990,KQIJOF,ZVZGCLSQUT,Y,ENG,2,Westerly lowlands (England)
1990,KRLBBY,AAZTKWWTZH,B,ENG,1,Easterly lowlands (England)
1990,KRLBBY,BORLIQLLUP,B,ENG,1,Easterly lowlands (England)
1990,KRLBBY,BSIJTEITTH,Y,ENG,1,Easterly lowlands (England)
1990,KRLBBY,BZEWDSXGEQ,RV,ENG,1,Easterly lowlands (England)
1990,KRLBBY,CZNUPEKVZB,X,ENG,1,Easterly lowlands (England)
1990,KRLBBY,EXWSCOINEX,RV,ENG,1,Easterly lowlands (England)
1990,KRLBBY,IACETRSPMR,Y,ENG,1,Easterly lowlands (England)
1990,KRLBBY,IDPJTAFBUN,X,ENG,1,Easterly lowlands (England)
1990,KRLBBY,IPMPMVYYEY,RV,ENG,1,Easterly lowlands (England)
1990,KRLBBY,JJGQRFCTPR,RV,ENG,1,Easterly lowlands (England)
1990,KRLBBY,LWIFHLBQUU,Y,ENG,1,Easterly lowlands (England)
1990,KRLBBY,MPBGXSKXMX,H,ENG,1,Easterly lowlands (England)
1990,KRLBBY,MUPCNGATPT,Y,ENG,1,Easterly lowlands (England)
1990,KRLBBY,NZGFTPTIPH,H,ENG,1,Easterly lowlands (England)
1990,KRLBBY,OXCBHDJJQI,X,ENG,1,Easterly lowlands (England)
1990,KRLBBY,QNLKWHBLUG,Y,ENG,1,Easterly lowlands (England)
1990,KRLBBY,QVNIBHQGCA,RV,ENG,1,Easterly lowlands (England)
1990,KRLBBY,XHCTPMTODR,X,ENG,1,Easterly lowlands (England)
1990,KRLBBY,XJSUCRENSV,X,ENG,1,Easterly lowlands (England)
1990,KRLBBY,ZSWBGGVQXY,B,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,AVQRKGWRJW,X,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,BSGKMTLZYN,Y,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,CFOGWFSDAQ,H,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,CIXIEIMWRI,Y,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,FWWDDEQCOC,SW,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,FYZOCKMRYT,SW,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,ICYPWFRLMD,X,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,JFHJVEHCWS,SW,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,JGNEEDSKOU,X,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,LFVDIAKXEV,RV,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,LIXQBJDJCD,B,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,LXCUBLIKOO,RV,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,OMNAXIEEQZ,H,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,OXFOZSHGXN,X,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,OXPEJZBRPJ,X,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,PBZADUMCIY,B,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,PTOFHBMWYY,RV,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,PUMMIYNSIE,SW,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,QTFKHQTISZ,B,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,RXRTELDELG,B,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,UGPNQLSQLO,RV,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,UXCXZPLSKH,Y,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,WFYXSNGPTS,Y,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,XSHHRDPZRN,Y,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,XWVHQHPTGT,SW,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,YCWNJAFFFS,B,ENG,1,Easterly lowlands (England)
1990,KUSXUZ,ZYKGMGLOGM,RV,ENG,1,Easterly lowlands (England)
1990,KUWSSI,CGHVXLDPEW,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,CJLCPLCOLL,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,ECPPNVIDJM,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,JDLYJXPYOF,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,JUDGRBYGYB,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,JUHQCZWEZF,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,KBDHGQUFPY,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,LCXDQACZLH,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,LPAFKESEIC,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,LTYCJKNZXK,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,LYQTUHILIA,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,PFZQKOCPHZ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,SASCISCRLB,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,XISSOYQUKJ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,XWGYRNWGFI,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,YSNLIVHPRU,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KUWSSI,ZGUBSYQAOI,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,DLOGUACDCL,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,DQBJHBMKZV,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,EOUKGDTOJN,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,FLEBTIVIMJ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,ICGNVBAHMM,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,IEIZJXYONK,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,LQRYTRZJBB,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,MKWISAUTBJ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,NHOCYWBIMC,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,OOOMIKZYOV,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,QKZJSOIIGF,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,RECULYHGNX,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,UAAXIXUGDH,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,WGCPPJUCZK,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KVEVJD,XZTNXAUZBR,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,KXFAEB,AUFPRWTZEH,Y,SCO,4,Lowlands (Scotland)
1990,KXFAEB,AXFBWQQRGM,B,SCO,4,Lowlands (Scotland)
1990,KXFAEB,AXSPUXIXCM,SW,SCO,4,Lowlands (Scotland)
1990,KXFAEB,BNULDXIIUX,RV,SCO,4,Lowlands (Scotland)
1990,KXFAEB,BYSCKPYTWN,B,SCO,4,Lowlands (Scotland)
1990,KXFAEB,CJGTXPYCTP,Y,SCO,4,Lowlands (Scotland)
1990,KXFAEB,CMLVEOKNLH,B,SCO,4,Lowlands (Scotland)
1990,KXFAEB,DBMFTIIZHU,SW,SCO,4,Lowlands (Scotland)
1990,KXFAEB,EFUFMPVXFM,SW,SCO,4,Lowlands (Scotland)
1990,KXFAEB,FCYWRZCUAS,RV,SCO,4,Lowlands (Scotland)
1990,KXFAEB,FMNMSHAXCI,Y,SCO,4,Lowlands (Scotland)
1990,KXFAEB,NLIBGXRGOK,RV,SCO,4,Lowlands (Scotland)
1990,KXFAEB,QUYKVHVIKB,RV,SCO,4,Lowlands (Scotland)
1990,KXFAEB,RBWGUWUMDE,SW,SCO,4,Lowlands (Scotland)
1990,KXFAEB,RORHSNDOUD,SW,SCO,4,Lowlands (Scotland)
1990,KXFAEB,SCBCXXSHUF,X,SCO,4,Lowlands (Scotland)
1990,KXFAEB,STXXKWOMZH,X,SCO,4,Lowlands (Scotland)
1990,KXFAEB,UNKSRXQUUM,X,SCO,4,Lowlands (Scotland)
1990,KXFAEB,UYDTIIBROI,RV,SCO,4,Lowlands (Scotland)
1990,KXFAEB,VJKYTPECJF,Y,SCO,4,Lowlands (Scotland)
1990,KXFAEB,VLHEWDFFCJ,B,SCO,4,Lowlands (Scotland)
1990,KXFAEB,VWFGNLLCCC,B,SCO,4,Lowlands (Scotland)
1990,KXFAEB,XHDNAEVKFF,X,SCO,4,Lowlands (Scotland)
1990,KXFAEB,YUKWQCMSGP,X,SCO,4,Lowlands (Scotland)
1990,KXFAEB,ZTMXGTOPMO,Y,SCO,4,Lowlands (Scotland)
1990,KXYDPJ,ACQVZCGYCU,Y,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,AICLMETRYW,X,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,APIXLQBUNG,H,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,BKIHPLZDVF,RV,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,CEZSKNSLHP,RV,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,EFWWAEVLKJ,Y,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,EOALOZHMBH,X,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,EUTLRENLEV,SW,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,FKUKULINWP,B,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,FVOOSIPOUS,H,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,GSRZLRDLCE,X,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,IPQDNYOPDH,RV,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,IWKLWWQHJN,B,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,KBDRKBWGHH,SW,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,LVWOIXXWFD,Y,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,MUPMISMYWQ,B,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,NCQFERJCDY,SW,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,NQVEPTQXRT,X,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,NSMVDMTSAG,B,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,OBBXTHOAAF,RV,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,OLSPNVNYXE,X,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,OSXUURFUGE,Y,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,RUEHQUOVPF,SW,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,VGQBUMFXMF,RV,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,XEYODXZEYY,SW,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,YSJQRJIOBG,B,ENG,1,Easterly lowlands (England)
1990,KXYDPJ,ZKEZRPQVMI,Y,ENG,1,Easterly lowlands (England)
1990,KYFWMC,CGCDFLXXBJ,H,ENG,2,Westerly lowlands (England)
1990,KYFWMC,DUCNOSOQTG,SW,ENG,2,Westerly lowlands (England)
1990,KYFWMC,GAAOJIXSIY,SW,ENG,2,Westerly lowlands (England)
1990,KYFWMC,GCXUQAGEKC,SW,ENG,2,Westerly lowlands (England)
1990,KYFWMC,GIWTRTZRVG,Y,ENG,2,Westerly lowlands (England)
1990,KYFWMC,GQTKYKMEQK,B,ENG,2,Westerly lowlands (England)
1990,KYFWMC,GURUVLNCFE,SW,ENG,2,Westerly lowlands (England)
1990,KYFWMC,GVINDXWFSE,B,ENG,2,Westerly lowlands (England)
1990,KYFWMC,MBXJHFZMIM,B,ENG,2,Westerly lowlands (England)
1990,KYFWMC,NUDWJUQTJO,X,ENG,2,Westerly lowlands (England)
1990,KYFWMC,NXCLTOXGLW,SW,ENG,2,Westerly lowlands (England)
1990,KYFWMC,NXUUDDGLXB,X,ENG,2,Westerly lowlands (England)
1990,KYFWMC,OTHTGURAOY,H,ENG,2,Westerly lowlands (England)
1990,KYFWMC,QEOXSXJOHN,B,ENG,2,Westerly lowlands (England)
1990,KYFWMC,RTSVUEZJNL,B,ENG,2,Westerly lowlands (England)
1990,KYFWMC,SAUNMOSJNG,X,ENG,2,Westerly lowlands (England)
1990,KYFWMC,SDDTQFXBMC,Y,ENG,2,Westerly lowlands (England)
1990,KYFWMC,STJQFHMQKF,X,ENG,2,Westerly lowlands (England)
1990,KYFWMC,UDSJXXBVMV,Y,ENG,2,Westerly lowlands (England)
1990,KYFWMC,VENASWJQAM,X,ENG,2,Westerly lowlands (England)
1990,KYFWMC,VHOGKBMCKO,Y,ENG,2,Westerly lowlands (England)
1990,KYFWMC,WHMVKVEAYK,Y,ENG,2,Westerly lowlands (England)
1990,KZHPIL,AYMVHIHJRZ,SW,ENG,2,Westerly lowlands (England)
