"park","plot","visit","genus_species","count_less_than_50cm","count_50cm-2m","count_greater_than_2m"
"Litchfield","1","T1","Acacia auriculiformis",0,2,0
"Litchfield","1","T1","Alphitonia excelsa",0,1,2
"Litchfield","1","T1","Breynia cernua",4,14,1
"Litchfield","1","T1","Calophyllum soulattri",11,5,0
"Litchfield","1","T1","Carallia brachiata",1,12,5
"Litchfield","1","T1","Carpentaria acuminata",45,12,14
"Litchfield","1","T1","Ficus hispida",1,8,1
"Litchfield","1","T1","Gmelina schlechteri",2,1,0
"Litchfield","1","T1","Helicia australasica",1091,139,44
"Litchfield","1","T1","Horsfieldia australiana",1,0,0
"Litchfield","1","T1","Litsea glutinosa",1,4,0
"Litchfield","1","T1","Lophostemon lactifluus",0,11,2
"Litchfield","1","T1","Maranthes corymbosa",0,5,2
"Litchfield","1","T1","Melastoma malabathricum",0,1,0
"Litchfield","1","T1","Melicope elleryana",3,7,3
"Litchfield","1","T1","Myrsine benthamiana",11,2,1
"Litchfield","1","T1","Trema tomentosa",32,24,24
"Litchfield","1","T2","Acacia auriculiformis",0,0,0
"Litchfield","1","T2","Alphitonia excelsa",0,0,0
"Litchfield","1","T2","Breynia cernua",9,4,0
"Litchfield","1","T2","Calophyllum soulattri",0,1,0
"Litchfield","1","T2","Carallia brachiata",1,6,2
"Litchfield","1","T2","Carpentaria acuminata",370,27,15
"Litchfield","1","T2","Ficus hispida",2,7,0
"Litchfield","1","T2","Gmelina schlechteri",0,1,0
"Litchfield","1","T2","Helicia australasica",151,73,10
"Litchfield","1","T2","Horsfieldia australiana",2,1,1
"Litchfield","1","T2","Litsea glutinosa",0,1,0
"Litchfield","1","T2","Lophostemon lactifluus",0,0,0
"Litchfield","1","T2","Maranthes corymbosa",9,2,4
"Litchfield","1","T2","Melastoma malabathricum",1,0,0
"Litchfield","1","T2","Melicope elleryana",7,1,0
"Litchfield","1","T2","Myrsine benthamiana",1,6,0
"Litchfield","1","T2","Trema tomentosa",0,0,0
"Litchfield","1","T2","Syzygium minutuliflorum",2,2,0
"Litchfield","1","T2","Piper macropiper",2,0,0
"Litchfield","1","T2","Elaeocarpus arnhemicus",0,1,0
"Litchfield","1","T2","Cyclophyllum schultzii",1,0,0
"Litchfield","1","T2","Dysoxylum acutangulum",1,0,0
"Litchfield","1","T2","Leea novoguineensis",0,1,0
"Litchfield","1","T2","Pleioluma laurifolia",0,1,0
"Litchfield","1","T3","Cyclophyllum schultzii",0,1,0
"Litchfield","1","T3","Pandanus spiralis",1,0,0
"Litchfield","1","T3","Syzygium armstrongii",12,0,0
"Litchfield","1","T3","Pleioluma laurifolia",0,1,0
"Litchfield","1","T3","Bridelia tomentosa",2,0,0
"Litchfield","1","T3","Melastoma malabathricum",0,1,1
"Litchfield","1","T3","Carpentaria acuminata",412,119,9
"Litchfield","1","T3","Helicia australasica",112,50,5
"Litchfield","1","T3","Maranthes corymbosa",20,5,0
"Litchfield","1","T3","Calophyllum soulattri",5,1,0
"Litchfield","1","T3","Syzygium minutuliflorum",5,0,0
"Litchfield","1","T3","Breynia cernua",4,11,0
"Litchfield","1","T3","Myrsine benthamiana",4,0,0
"Litchfield","1","T3","Carallia brachiata",3,8,3
"Litchfield","1","T3","Ficus hispida",2,22,0
"Litchfield","1","T3","Horsfieldia australiana",2,6,0
"Litchfield","1","T3","Melicope elleryana",2,6,0
"Litchfield","1","T4","Acacia auriculiformis",2,2,NA
"Litchfield","1","T4","Alphitonia excelsa",NA,1,1
"Litchfield","1","T4","Breynia cernua",NA,4,NA
"Litchfield","1","T4","Bridelia tomentosa",1,NA,NA
"Litchfield","1","T4","Calophyllum soulattri",3,NA,1
"Litchfield","1","T4","Carallia brachiata",3,4,1
"Litchfield","1","T4","Carpentaria acuminata",1002,363,80
"Litchfield","1","T4","Cyclophyllum schultzii",NA,NA,2
"Litchfield","1","T4","Ficus hispida",NA,16,4
"Litchfield","1","T4","Flagellaria indica",NA,1,NA
"Litchfield","1","T4","Helicia australasica",360,36,1
"Litchfield","1","T4","Horsfieldia australiana",5,4,NA
"Litchfield","1","T4","Leea novoguineensis",1,NA,NA
"Litchfield","1","T4","Maranthes corymbosa",19,8,NA
"Litchfield","1","T4","Melastoma malabathricum",NA,1,2
"Litchfield","1","T4","Melicope elleryana",12,4,1
"Litchfield","1","T4","Myrsine benthamiana",5,1,NA
"Litchfield","1","T4","Trema tomentosa",2,NA,NA
"Litchfield","1","T5","Acacia auriculiformis",0,0,0
"Litchfield","1","T5","Acacia latescens",1,0,0
"Litchfield","1","T5","Alphitonia excelsa",26,0,0
"Litchfield","1","T5","Breynia cernua",0,1,0
"Litchfield","1","T5","Bridelia tomentosa",0,0,0
"Litchfield","1","T5","Calophyllum sil",7,0,0
"Litchfield","1","T5","Carallia brachiata",14,8,1
"Litchfield","1","T5","Carpentaria acuminata",355,84,1
"Litchfield","1","T5","Cyclophyllum schultzii",0,0,0
"Litchfield","1","T5","Dysoxylum acutangulum",20,0,0
"Litchfield","1","T5","Ficus hispida",6,14,0
"Litchfield","1","T5","Flagellaria indica",0,1,0
"Litchfield","1","T5","Helicia australasica",56,28,1
"Litchfield","1","T5","Horsfieldia australiana",5,4,0
"Litchfield","1","T5","Leea novoguineensis",1,0,0
"Litchfield","1","T5","Maranthes corymbosa",2,1,0
"Litchfield","1","T5","Melastoma malabathricum",0,0,0
"Litchfield","1","T5","Melicope elleryana",9,3,0
"Litchfield","1","T5","Myrsine benthamiana",2,0,0
"Litchfield","1","T5","Trema tomentosa",3,1,0
"Litchfield","2","T1","Acacia lamprocarpa",1,11,5
"Litchfield","2","T1","Brachychiton megaphyllus",0,1,0
"Litchfield","2","T1","Buchanania obovata",7,8,0
"Litchfield","2","T1","Eucalyptus miniata",2,4,0
"Litchfield","2","T1","Corymbia porrecta",0,5,0
"Litchfield","2","T1","Eucalyptus tetrodonta",23,25,2
"Litchfield","2","T1","Livistona humilis",7,8,0
"Litchfield","2","T1","Pandanus spiralis",1,0,0
"Litchfield","2","T1","Petalostigma quadriloculare",27,3,0
"Litchfield","2","T1","Planchonella arnhemica",0,2,0
"Litchfield","2","T1","Planchonia careya",11,5,0
"Litchfield","2","T2","Flemingia sp. Sericea",0,15,0
"Litchfield","2","T2","Acacia lamprocarpa",4,2,0
"Litchfield","2","T2","Brachychiton megaphyllus",0,1,0
"Litchfield","2","T2","Buchanania obovata",10,15,0
"Litchfield","2","T2","Eucalyptus miniata",4,3,0
"Litchfield","2","T2","Corymbia porrecta",3,0,0
"Litchfield","2","T2","Eucalyptus tetrodonta",9,99,0
"Litchfield","2","T2","Livistona humilis",8,30,6
"Litchfield","2","T2","Pandanus spiralis",7,15,0
"Litchfield","2","T2","Petalostigma quadriloculare",18,26,0
"Litchfield","2","T2","Planchonella arnhemica",2,0,0
"Litchfield","2","T2","Planchonia careya",9,7,0
"Litchfield","2","T2","Persoonia falcata",0,0,1
"Litchfield","2","T3","Flemingia sp. Sericea",0,10,0
"Litchfield","2","T3","Lophostemon lactifluus",2,0,0
"Litchfield","2","T3","Petalostigma quadriloculare",12,20,0
"Litchfield","2","T3","Buchanania obovata",6,7,0
"Litchfield","2","T3","Planchonia careya",2,8,0
"Litchfield","2","T3","Planchonella arnhemica",2,0,0
"Litchfield","2","T3","Eucalyptus tetrodonta",0,39,2
"Litchfield","2","T3","Livistona humilis",0,27,0
"Litchfield","2","T3","Pandanus spiralis",0,12,0
"Litchfield","2","T3","Eucalyptus miniata",0,4,0
"Litchfield","2","T3","Acacia lamprocarpa",0,2,5
"Litchfield","2","T3","Brachychiton megaphyllus",0,1,0
"Litchfield","2","T4","Acacia lamprocarpa",1,10,NA
"Litchfield","2","T4","Ampelocissus frutescens",1,18,NA
"Litchfield","2","T4","Brachychiton megaphyllus",1,NA,NA
"Litchfield","2","T4","Buchanania obovata",7,18,NA
"Litchfield","2","T4","Eucalyptus miniata",1,2,NA
"Litchfield","2","T4","Eucalyptus tetrodonta",6,23,6
"Litchfield","2","T4","Hibbertia dealbata",7,NA,NA
"Litchfield","2","T4","Livistona humilis",3,20,NA
"Litchfield","2","T4","Hibbertia complanata",5,NA,NA
"Litchfield","2","T4","Pandanus spiralis",2,5,NA
"Litchfield","2","T4","Planchonia careya",7,2,NA
"Litchfield","2","T4","Planchonella arnhemica",0,1,NA
"Litchfield","2","T4","Terminalia latipes",2,NA,NA
"Litchfield","2","T5","Acacia lamprocarpa",0,10,0
"Litchfield","2","T5","Ampelocissus frutescens",1,36,0
"Litchfield","2","T5","Brachychiton megaphyllus",1,1,0
"Litchfield","2","T5","Buchanania obovata",3,15,0
"Litchfield","2","T5","Capparis umbonata",0,1,0
"Litchfield","2","T5","Erythrophleum chlorostachys",0,1,0
"Litchfield","2","T5","Eucalyptus miniata",0,3,2
"Litchfield","2","T5","Eucalyptus tetrodonta",3,35,3
"Litchfield","2","T5","Hibbertia dealbata",13,3,0
"Litchfield","2","T5","Livistona humilis",8,20,0
"Litchfield","2","T5","Hibbertia complanata",14,0,0
"Litchfield","2","T5","Pandanus spiralis",0,11,0
"Litchfield","2","T5","Petalostigma quadriloculare",14,27,0
"Litchfield","2","T5","Planchonia careya",4,8,0
"Litchfield","2","T5","Planchonella arnhemica",0,4,0
"Litchfield","3","T1","Dodonaea hispidula",0,6,0
"Litchfield","3","T1","Acacia lamprocarpa",17,31,4
"Litchfield","3","T1","Acacia difficilis",1,3,0
"Litchfield","3","T1","Acacia tolmerensis",12,23,0
"Litchfield","3","T1","Alphitonia excelsa",0,2,0
"Litchfield","3","T1","Brachychiton megaphyllus",0,1,0
"Litchfield","3","T1","Buchanania obovata",8,10,0
"Litchfield","3","T1","Croton arnhemicus",3,4,0
"Litchfield","3","T1","Erythrophleum chlorostachys",1,4,0
"Litchfield","3","T1","Corymbia polysciada",5,34,0
"Litchfield","3","T1","Eucalyptus miniata",1,13,0
"Litchfield","3","T1","Corymbia porrecta",36,0,0
"Litchfield","3","T1","Eucalyptus tetrodonta",19,2,0
"Litchfield","3","T1","Gardenia megasperma",6,3,0
"Litchfield","3","T1","Grevillea decurrens",0,1,0
"Litchfield","3","T1","Grevillea pluricaulis",7,21,0
"Litchfield","3","T1","Grevillea pteridifolia",0,1,1
"Litchfield","3","T1","Livistona humilis",7,0,0
"Litchfield","3","T1","Pandanus spiralis",36,6,0
"Litchfield","3","T1","Persoonia falcata",2,0,0
"Litchfield","3","T1","Petalostigma quadriloculare",43,10,0
"Litchfield","3","T1","Planchonia careya",22,1,0
"Litchfield","3","T1","Syzygium eucalyptoides subsp. bleeseri",0,18,1
"Litchfield","3","T1","Terminalia latipes",1,3,0
"Litchfield","3","T2","Dodonaea hispidula",0,4,0
"Litchfield","3","T2","Acacia lamprocarpa",9,13,1
"Litchfield","3","T2","Acacia difficilis",15,10,1
"Litchfield","3","T2","Acacia tolmerensis",0,0,0
"Litchfield","3","T2","Alphitonia excelsa",0,3,0
"Litchfield","3","T2","Brachychiton megaphyllus",0,2,0
"Litchfield","3","T2","Buchanania obovata",8,24,0
"Litchfield","3","T2","Croton arnhemicus",1,5,0
"Litchfield","3","T2","Erythrophleum chlorostachys",1,0,0
"Litchfield","3","T2","Corymbia polysciada",2,0,0
"Litchfield","3","T2","Eucalyptus miniata",23,0,0
"Litchfield","3","T2","Corymbia porrecta",2,11,0
"Litchfield","3","T2","Eucalyptus tetrodonta",0,0,0
"Litchfield","3","T2","Gardenia megasperma",3,0,0
"Litchfield","3","T2","Grevillea decurrens",0,0,0
"Litchfield","3","T2","Grevillea pteridifolia",6,0,0
"Litchfield","3","T2","Livistona humilis",27,4,0
"Litchfield","3","T2","Pandanus spiralis",31,114,0
"Litchfield","3","T2","Persoonia falcata",4,3,0
"Litchfield","3","T2","Petalostigma quadriloculare",28,24,0
"Litchfield","3","T2","Planchonia careya",7,4,0
"Litchfield","3","T2","Syzygium eucalyptoides subsp. bleeseri",0,1,0
"Litchfield","3","T2","Terminalia latipes",0,1,0
"Litchfield","3","T2","Planchonella arnhemica",0,1,0
"Litchfield","3","T2","Grevillea pluricaulis",0,0,3
"Litchfield","3","T3","Denhamia obscura",1,0,0
"Litchfield","3","T3","Petalostigma quadriloculare",25,6,0
"Litchfield","3","T3","Pandanus spiralis",24,32,1
"Litchfield","3","T3","Livistona humilis",17,2,0
"Litchfield","3","T3","Acacia difficilis",8,5,0
"Litchfield","3","T3","Eucalyptus miniata",5,12,0
"Litchfield","3","T3","Gardenia megasperma",5,0,0
"Litchfield","3","T3","Buchanania obovata",4,11,0
"Litchfield","3","T3","Grevillea pteridifolia",4,2,0
"Litchfield","3","T3","Planchonia careya",3,2,0
"Litchfield","3","T3","Eucalyptus tetrodonta",2,0,0
"Litchfield","3","T3","Corymbia porrecta",1,2,0
"Litchfield","3","T3","Persoonia falcata",1,2,0
"Litchfield","3","T3","Erythrophleum chlorostachys",1,2,0
"Litchfield","3","T3","Grevillea pluricaulis",1,1,5
"Litchfield","3","T3","Croton arnhemicus",1,0,0
"Litchfield","3","T3","Terminalia latipes",1,0,0
"Litchfield","3","T3","Acacia tolmerensis",0,15,0
"Litchfield","3","T3","Acacia lamprocarpa",0,11,0
"Litchfield","3","T3","Brachychiton megaphyllus",0,3,0
"Litchfield","3","T3","Alphitonia excelsa",0,3,0
"Litchfield","3","T4","Acacia dimidiata",2,NA,1
"Litchfield","3","T4","Acacia lamprocarpa",3,12,NA
"Litchfield","3","T4","Acacia oncinocarpa",1,NA,NA
"Litchfield","3","T4","Acacia tolmerensis",3,3,NA
"Litchfield","3","T4","Alphitonia excelsa",NA,3,NA
"Litchfield","3","T4","Buchanania obovata",4,4,NA
"Litchfield","3","T4","Corymbia porrecta",2,12,NA
"Litchfield","3","T4","Croton arnhemicus",NA,2,NA
"Litchfield","3","T4","Dodonaea hispidula",6,NA,NA
"Litchfield","3","T4","Erythrophleum chlorostachys",3,1,NA
"Litchfield","3","T4","Eucalyptus miniata",1,NA,NA
"Litchfield","3","T4","Eucalyptus tetrodonta",1,NA,NA
"Litchfield","3","T4","Gardenia megasperma",1,2,NA
"Litchfield","3","T4","Grevillea pluricaulis",NA,5,NA
"Litchfield","3","T4","Grevillea pteridifolia",1,1,NA
"Litchfield","3","T4","Hibbertia dealbata",1,NA,NA
"Litchfield","3","T4","Livistona humilis",2,3,NA
"Litchfield","3","T4","Hibbertia complanata",15,NA,NA
"Litchfield","3","T4","Pandanus spiralis",16,28,NA
"Litchfield","3","T4","Persoonia falcata",3,8,NA
"Litchfield","3","T4","Petalostigma quadriloculare",28,7,NA
"Litchfield","3","T4","Planchonia careya",6,NA,NA
"Litchfield","3","T4","Syzygium eucalyptoides subsp. bleeseri",NA,7,NA
"Litchfield","3","T5","Acacia dimidiata",0,1,0
"Litchfield","3","T5","Acacia lamprocarpa",1,2,0
"Litchfield","3","T5","Acacia oncinocarpa",0,2,0
"Litchfield","3","T5","Acacia tolmerensis",2,2,0
"Litchfield","3","T5","Alphitonia excelsa",0,5,0
"Litchfield","3","T5","Brachychiton megaphyllus",0,1,0
"Litchfield","3","T5","Buchanania obovata",6,4,0
"Litchfield","3","T5","Corymbia disjuncta",0,1,0
"Litchfield","3","T5","Corymbia porrecta",3,0,6
"Litchfield","3","T5","Croton arnhemicus",0,3,0
"Litchfield","3","T5","Denhamia obscura",0,1,0
"Litchfield","3","T5","Dodonaea hispidula",0,0,0
"Litchfield","3","T5","Erythrophleum chlorostachys",2,1,0
"Litchfield","3","T5","Eucalyptus miniata",4,0,1
"Litchfield","3","T5","Eucalyptus tetrodonta",0,0,0
"Litchfield","3","T5","Gardenia megasperma",3,2,0
"Litchfield","3","T5","Grevillea pluricaulis",0,6,0
"Litchfield","3","T5","Livistona humilis",10,1,0
"Litchfield","3","T5","Hibbertia complanata",19,0,0
"Litchfield","3","T5","Pandanus spiralis",42,40,0
"Litchfield","3","T5","Persoonia falcata",1,9,0
"Litchfield","3","T5","Petalostigma quadriloculare",24,29,0
"Litchfield","3","T5","Planchonia careya",6,0,0
"Litchfield","3","T5","Syzygium eucalyptoides subsp. bleeseri",0,5,0
"Litchfield","3","T5","Terminalia latipes",1,1,0
"Litchfield","4","T1","Stenocarpus acacioides",0,3,0
"Litchfield","4","T1","Acacia lamprocarpa",0,1,0
"Litchfield","4","T1","Acacia difficilis",7,0,0
"Litchfield","4","T1","Acacia dimidiata",1,2,0
"Litchfield","4","T1","Acacia latescens",16,2,0
"Litchfield","4","T1","Acacia oncinocarpa",3,1,0
"Litchfield","4","T1","Buchanania obovata",14,11,0
"Litchfield","4","T1","Eucalyptus miniata",15,0,1
"Litchfield","4","T1","Eucalyptus tetrodonta",4,4,0
"Litchfield","4","T1","Grevillea pluricaulis",20,53,0
"Litchfield","4","T1","Grevillea pteridifolia",16,1,0
"Litchfield","4","T1","Jacksonia dilatata",27,9,0
"Litchfield","4","T1","Pandanus spiralis",12,16,0
"Litchfield","4","T1","Persoonia falcata",3,6,1
"Litchfield","4","T1","Petalostigma pubescens",22,14,3
"Litchfield","4","T1","Planchonella arnhemica",2,0,0
"Litchfield","4","T1","Planchonia careya",27,19,0
"Litchfield","4","T2","Galactia megalophylla",0,1,0
"Litchfield","4","T2","Acacia lamprocarpa",2,3,0
"Litchfield","4","T2","Acacia difficilis",0,0,0
"Litchfield","4","T2","Acacia dimidiata",0,0,0
"Litchfield","4","T2","Acacia latescens",3,58,2
"Litchfield","4","T2","Acacia oncinocarpa",3,4,0
"Litchfield","4","T2","Buchanania obovata",3,11,0
"Litchfield","4","T2","Eucalyptus miniata",6,1,0
"Litchfield","4","T2","Eucalyptus tetrodonta",0,3,0
"Litchfield","4","T2","Grevillea pluricaulis",7,43,0
"Litchfield","4","T2","Grevillea pteridifolia",23,5,0
"Litchfield","4","T2","Jacksonia dilatata",5,29,33
"Litchfield","4","T2","Pandanus spiralis",2,3,0
"Litchfield","4","T2","Persoonia falcata",2,3,1
"Litchfield","4","T2","Petalostigma pubescens",2,16,0
"Litchfield","4","T2","Planchonella arnhemica",7,0,0
"Litchfield","4","T2","Planchonia careya",0,0,0
"Litchfield","4","T2","Stenocarpus acacioides",0,1,0
"Litchfield","4","T2","Brachychiton megaphyllus",0,1,0
"Litchfield","4","T2","Grevillea decurrens",1,1,0
"Litchfield","4","T2","Denhamia obscura",1,0,0
"Litchfield","4","T2","Terminalia latipes",1,0,0
"Litchfield","4","T3","Grevillea pteridifolia",7,6,15
"Litchfield","4","T3","Grevillea pluricaulis",5,46,0
"Litchfield","4","T3","Acacia latescens",5,15,4
"Litchfield","4","T3","Persoonia falcata",5,7,2
"Litchfield","4","T3","Stenocarpus acacioides",5,2,0
"Litchfield","4","T3","Buchanania obovata",3,5,0
"Litchfield","4","T3","Eucalyptus tetrodonta",2,1,0
"Litchfield","4","T3","Petalostigma pubescens",1,12,0
"Litchfield","4","T3","Acacia difficilis",1,1,0
"Litchfield","4","T3","Eucalyptus miniata",1,0,0
"Litchfield","4","T3","Acacia lamprocarpa",0,0,0
"Litchfield","4","T3","Planchonella arnhemica",0,11,0
"Litchfield","4","T3","Jacksonia dilatata",0,10,2
"Litchfield","4","T3","Acacia oncinocarpa",0,8,0
"Litchfield","4","T3","Pandanus spiralis",0,6,0
"Litchfield","4","T3","Grevillea decurrens",0,2,0
"Litchfield","4","T3","Brachychiton megaphyllus",0,1,0
"Litchfield","4","T3","Denhamia obscura",0,1,0
"Litchfield","4","T4","Acacia difficilis",NA,2,NA
"Litchfield","4","T4","Acacia latescens",NA,3,NA
"Litchfield","4","T4","Acacia oncinocarpa",NA,5,NA
"Litchfield","4","T4","Brachychiton megaphyllus",NA,13,NA
"Litchfield","4","T4","Eucalyptus tetrodonta",NA,1,NA
"Litchfield","4","T4","Grevillea decurrens",NA,3,NA
"Litchfield","4","T4","Grevillea pluricaulis",NA,15,NA
"Litchfield","4","T4","Grevillea pteridifolia",NA,10,NA
"Litchfield","4","T4","Helicteres integrifolia subsp. dentata",NA,1,NA
"Litchfield","4","T4","Jacksonia dilatata",NA,1,NA
"Litchfield","4","T4","Pandanus spiralis",NA,4,1
"Litchfield","4","T4","Persoonia falcata",NA,4,1
"Litchfield","4","T4","Petalostigma pubescens",NA,14,1
"Litchfield","4","T4","Planchonia careya",NA,3,NA
"Litchfield","4","T5","Acacia difficilis",NA,4,NA
"Litchfield","4","T5","Acacia lamprocarpa",NA,NA,NA
"Litchfield","4","T5","Acacia latescens",8,33,1
"Litchfield","4","T5","Acacia oncinocarpa",NA,NA,NA
"Litchfield","4","T5","Brachychiton megaphyllus",NA,1,NA
"Litchfield","4","T5","Buchanania obovata",3,8,NA
"Litchfield","4","T5","Denhamia obscura",NA,NA,NA
"Litchfield","4","T5","Eucalyptus miniata",NA,NA,NA
"Litchfield","4","T5","Eucalyptus tetrodonta",4,2,NA
"Litchfield","4","T5","Grevillea decurrens",1,23,3
"Litchfield","4","T5","Grevillea pluricaulis",1,8,NA
"Litchfield","4","T5","Grevillea pteridifolia",1,2,NA
"Litchfield","4","T5","Helicteres integrifolia subsp. dentata",8,NA,NA
"Litchfield","4","T5","Jacksonia dilatata",1,12,4
"Litchfield","4","T5","Pandanus spiralis",4,NA,2
"Litchfield","4","T5","Persoonia falcata",NA,NA,NA
"Litchfield","4","T5","Petalostigma pubescens",1,12,2
"Litchfield","4","T5","Planchonia careya",5,1,NA
"Litchfield","4","T5","Planchonella arnhemica",NA,NA,NA
"Litchfield","4","T5","Stenocarpus acacioides",NA,6,NA
"Litchfield","4","T5","Terminalia ferdinandiana",1,NA,NA
"Litchfield","5","T1","Blepharocarya depauperata",0,4,0
"Litchfield","5","T1","Brachychiton megaphyllus",3,0,0
"Litchfield","5","T1","Buchanania obovata",7,4,1
"Litchfield","5","T1","Canarium australianum",0,0,1
"Litchfield","5","T1","Croton arnhemicus",0,4,3
"Litchfield","5","T1","Erythrophleum chlorostachys",0,0,1
"Litchfield","5","T1","Eucalyptus miniata",1,1,0
"Litchfield","5","T1","Eucalyptus tetrodonta",0,2,0
"Litchfield","5","T1","Grevillea pteridifolia",4,0,2
"Litchfield","5","T1","Jacksonia dilatata",0,0,1
"Litchfield","5","T1","Owenia vernicosa",0,1,0
"Litchfield","5","T1","Pavetta brownii",0,1,0
"Litchfield","5","T1","Persoonia falcata",3,0,1
"Litchfield","5","T1","Petalostigma pubescens",0,6,4
"Litchfield","5","T1","Terminalia latipes",6,2,2
"Litchfield","5","T2","Blepharocarya depauperata",0,0,0
"Litchfield","5","T2","Brachychiton megaphyllus",0,0,0
"Litchfield","5","T2","Buchanania obovata",0,4,1
"Litchfield","5","T2","Canarium australianum",0,0,1
"Litchfield","5","T2","Croton arnhemicus",3,7,0
"Litchfield","5","T2","Erythrophleum chlorostachys",0,1,0
"Litchfield","5","T2","Eucalyptus miniata",2,0,0
"Litchfield","5","T2","Eucalyptus tetrodonta",0,0,0
"Litchfield","5","T2","Grevillea pteridifolia",5,7,0
"Litchfield","5","T2","Jacksonia dilatata",0,14,0
"Litchfield","5","T2","Owenia vernicosa",1,3,0
"Litchfield","5","T2","Pavetta brownii",0,1,0
"Litchfield","5","T2","Persoonia falcata",0,3,1
"Litchfield","5","T2","Petalostigma pubescens",2,0,1
"Litchfield","5","T2","Terminalia latipes",4,2,0
"Litchfield","5","T2","Alyxia spicata",0,2,0
"Litchfield","5","T2","Grevillea decurrens",2,3,0
"Litchfield","5","T2","Sersalisia sericea",0,1,0
"Litchfield","5","T2","Calytrix brownii",0,0,1
"Litchfield","5","T2","Gardenia megasperma",0,1,0
"Litchfield","5","T2","Acacia dimidiata",0,1,0
"Litchfield","5","T2","Clerodendrum floribundum",1,0,1
"Litchfield","5","T3","Denhamia obscura",1,0,0
"Litchfield","5","T3","Corymbia polysciada",1,0,0
"Litchfield","5","T3","Terminalia latipes",5,0,0
"Litchfield","5","T3","Grevillea decurrens",2,4,0
"Litchfield","5","T3","Petalostigma pubescens",2,2,0
"Litchfield","5","T3","Erythrophleum chlorostachys",2,2,0
"Litchfield","5","T3","Croton arnhemicus",2,1,2
"Litchfield","5","T3","Grevillea pteridifolia",2,1,2
"Litchfield","5","T3","Owenia vernicosa",2,0,0
"Litchfield","5","T3","Buchanania obovata",1,9,1
"Litchfield","5","T3","Jacksonia dilatata",1,3,2
"Litchfield","5","T3","Eucalyptus miniata",1,0,0
"Litchfield","5","T3","Pavetta brownii",0,1,0
"Litchfield","5","T3","Sersalisia sericea",0,1,0
"Litchfield","5","T3","Alyxia spicata",0,1,0
"Litchfield","5","T3","Persoonia falcata",0,1,0
"Litchfield","5","T4","Alyxia spicata",NA,2,NA
"Litchfield","5","T4","Brachychiton megaphyllus",3,NA,NA
"Litchfield","5","T4","Buchanania obovata",2,7,NA
"Litchfield","5","T4","Canarium australianum",NA,NA,1
"Litchfield","5","T4","Cissus reniformis",2,NA,NA
"Litchfield","5","T4","Corchorus sidoides",2,NA,NA
"Litchfield","5","T4","Corymbia polysciada",1,NA,NA
"Litchfield","5","T4","Croton arnhemicus",1,NA,2
"Litchfield","5","T4","Erythrophleum chlorostachys",1,1,NA
"Litchfield","5","T4","Eucalyptus miniata",NA,NA,1
"Litchfield","5","T4","Ficus platypoda",NA,1,NA
"Litchfield","5","T4","Grevillea decurrens",NA,1,2
"Litchfield","5","T4","Grevillea pteridifolia",NA,NA,1
"Litchfield","5","T4","Hibiscus leptocladus",NA,3,NA
"Litchfield","5","T4","Owenia vernicosa",3,1,NA
"Litchfield","5","T4","Pavetta brownii",NA,NA,1
"Litchfield","5","T4","Persoonia falcata",NA,NA,1
"Litchfield","5","T4","Petalostigma pubescens",5,4,2
"Litchfield","5","T4","Sersalisia sericea",NA,1,NA
"Litchfield","5","T4","Smilax australis",NA,2,NA
"Litchfield","5","T4","Tabernaemontana orientalis",NA,1,NA
"Litchfield","5","T4","Tephrosia spechtii",2,NA,NA
"Litchfield","5","T4","Terminalia latipes",8,1,NA
"Litchfield","5","T5","Acacia praelongata",NA,1,NA
"Litchfield","5","T5","Alyxia spicata",NA,1,NA
"Litchfield","5","T5","Brachychiton megaphyllus",4,2,NA
"Litchfield","5","T5","Buchanania obovata",2,5,NA
"Litchfield","5","T5","Corymbia polysciada",1,NA,NA
"Litchfield","5","T5","Croton arnhemicus",NA,NA,2
"Litchfield","5","T5","Erythrophleum chlorostachys",NA,1,NA
"Litchfield","5","T5","Eucalyptus miniata",NA,1,NA
"Litchfield","5","T5","Ficus brachypoda",NA,1,NA
"Litchfield","5","T5","Grevillea decurrens",NA,4,2
"Litchfield","5","T5","Jacksonia odontoclada",1,1,5
"Litchfield","5","T5","Owenia vernicosa",NA,NA,3
"Litchfield","5","T5","Pavetta brownii",NA,1,NA
"Litchfield","5","T5","Petalostigma pubescens",5,8,2
"Litchfield","5","T5","Sersalisia sericea",NA,1,1
"Litchfield","5","T5","Smilax australis",NA,2,NA
"Litchfield","5","T5","Tabernaemontana orientalis",NA,1,NA
"Litchfield","5","T5","Tephrosia spechtii",8,10,NA
"Litchfield","5","T5","Terminalia latipes",3,2,NA
"Litchfield","6","T1","Dodonaea hispidula",3,0,0
"Litchfield","6","T1","Acacia lamprocarpa",7,1,0
"Litchfield","6","T1","Acacia oncinocarpa",0,4,0
"Litchfield","6","T1","Acacia tolmerensis",2,20,0
"Litchfield","6","T1","Buchanania obovata",14,0,0
"Litchfield","6","T1","Cochlospermum fraseri",8,8,1
"Litchfield","6","T1","Erythrophleum chlorostachys",6,6,0
"Litchfield","6","T1","Corymbia polysciada",0,0,1
"Litchfield","6","T1","Eucalyptus tetrodonta",1,0,0
"Litchfield","6","T1","Gardenia megasperma",6,5,1
"Litchfield","6","T1","Grevillea decurrens",6,0,0
"Litchfield","6","T1","Grevillea pluricaulis",0,2,0
"Litchfield","6","T1","Jacksonia dilatata",0,3,2
