"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","dbh9","is_the_tree_dead"
"Kakadu","1","T5","Livistona mariae subsp. rigida","115",6,"1",34.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","116",5,"1",28.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","117",12,"1",28.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","118",5,"1",30.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","120",2,"1",19.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","121",8,"1",31.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","122",4,"1",30.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","123",2,"1",31,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","124",5,"1",35,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","125",4.5,"1",33.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","126",3,"1",8.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","127",NA,"1",9.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","128",3.5,"1",31,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","129",6,"1",10.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","130",5,"1",36.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Terminalia microcarpa","131",4,"1",8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","132",9,"1",14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","133",4,"1",6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Terminalia microcarpa","134",4,"1",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","135",4,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Carallia brachiata","136",3,"1",6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","138",5,"2",6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","139",4,"1",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Terminalia microcarpa","140",12,"1",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","141",6,"1",10.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","142",7,"1",16.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","143",5,"1",9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","144",5,"1",6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Pandanus spiralis","145",5,"1",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Pandanus spiralis","146",7,"1",16.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","147",7,"1",9.8,10,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","148",4,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","149",5,"1",11,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","150",10,"1",20,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","151",6,"1",6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","152",4.5,"1",33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","153",4,"2",9.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","154",NA,"2",30,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","155",9,"3",15.5,23.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","156",8,"1",9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","157",6,"1",7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","158",5,"1",6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","159",2,"1",33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","160",20,"1",26.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","161",2,"1",41.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","162",5,"1",38.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","163",8,"1",12.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Clerodendrum costatum","164",8,"1",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","165",2,"1",27.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","166",12,"1",21.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","167",9,"1",19,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","168",2.5,"1",33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Terminalia microcarpa","169",NA,"1",11,5.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","170",6,"1",19.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","171",10,"1",16.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","172",2,"1",27.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Pandanus spiralis","173",2,"1",12.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","174",5,"1",10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","175",2,"1",25.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","180",12,"1",31.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","181",8,"1",33.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","182",9,"1",33.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","183",8,"1",18.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","184",3,"1",30,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","185",2,"1",26.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","186",2,"1",29.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","187",10,"1",13.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","188",8,"1",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","189",4,"1",10.8,8.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Syzygium nervosum","190",6,"1",11,8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","191",10,"1",23.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Livistona mariae subsp. rigida","192",18,"1",32.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Terminalia microcarpa","193",12,"1",26.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","194",7,"1",11.5,17.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Terminalia microcarpa","195",11,"1",13.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","196",3.5,"1",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","197",1.5,"1",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Glochidion sumatranum","198",4,"1",6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","199",8,"1",16.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","200",5,"1",10.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Timonius timon","201",6,"1",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Sesbania formosa","202",8,"1",21.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","1","T5","Pandanus spiralis",NA,NA,"5",11.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Xanthostemon paradoxus","1",9,"3",23,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","2",10,"1",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Corymbia confertiflora","3",11,"1",15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","4",17,"1",21,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","5",13,"1",10.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Xanthostemon paradoxus","6",9,"2",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","7",14,"2",26,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Livistona humilis","8",2,"1",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Livistona humilis","9",3,"1",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","10",17,"1",34,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","11",10,"2",10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Erythrophleum chlorostachys","12",5,"1",6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Erythrophleum chlorostachys","13",5,"1",6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Xanthostemon paradoxus","14",8,"2",12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","15",5,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","16",17,"1",27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Erythrophleum chlorostachys","17",10,"2",21,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","18",19,"1",27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","19",18,"1",15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","20",17,"2",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","21",10,"1",10.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","22",12,"2",12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","23",18,"2",30,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","24",14,"1",16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","25",15,"1",25.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","26",14,"1",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","27",13,"1",12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Corymbia porrecta","28",4,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Xanthostemon paradoxus","29",7,"1",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Corymbia porrecta","30",7,"1",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus miniata","31",8,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T1","Eucalyptus tetrodonta","32",8,"1",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Xanthostemon paradoxus","1",10.5,"2",24.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","2",12,"1",14.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Corymbia confertiflora","3",14,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","4",18,"1",22.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","5",14,"2",11.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Xanthostemon paradoxus","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T2","Eucalyptus miniata","7",16,"2",28,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Livistona humilis","8",3.5,"1",7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Livistona humilis","9",4,"1",7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","10",17,"1",34,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","11",12,"2",12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Erythrophleum chlorostachys","12",7,"2",8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Erythrophleum chlorostachys","13",6,"2",7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Xanthostemon paradoxus","14",10,"2",12.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus tetrodonta","15",5,"1",5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","16",16.5,"1",28.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Erythrophleum chlorostachys","17",12.5,"2",21.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T2","Eucalyptus tetrodonta","19",17,"1",15.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","20",17,"1",15.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus tetrodonta","21",12,"1",11.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus tetrodonta","22",11,"2",12.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","23",17,"2",31.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus tetrodonta","24",15,"1",17,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","25",15,"1",26.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus tetrodonta","26",15,"1",14.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","27",13.3,"1",14.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Corymbia porrecta","28",6,"1",5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Xanthostemon paradoxus","29",8,"2",8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Corymbia porrecta","30",6,"1",8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus miniata","31",7.5,"1",6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Eucalyptus tetrodonta","32",7.5,"1",5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T2","Terminalia ferdinandiana","33",4.5,"1",5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Xanthostemon paradoxus","1",11,"2",24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","2",9,"1",15.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Corymbia confertiflora","3",13,"1",17,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","4",21,"1",22.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","5",11,"2",11.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Xanthostemon paradoxus","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T3","Eucalyptus miniata","7",13,"2",28.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Livistona humilis","8",3.5,"1",6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Livistona humilis","9",4,"3",7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","10",16,"2",34.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","11",12,"1",12.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Erythrophleum chlorostachys","12",7,"1",9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Erythrophleum chlorostachys","13",8,"1",7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Xanthostemon paradoxus","14",10,"2",13.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","15",5.5,"1",6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","16",15,"1",28.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Erythrophleum chlorostachys","17",11,"2",21.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T3","Eucalyptus tetrodonta","19",17,"2",16.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","20",16,"1",15.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","21",12,"1",11.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","22",12.5,"1",12.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","23",24,"2",30.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","24",17,"1",17.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","25",15,"1",28,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","26",18,"1",15.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","27",17,"1",16.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Corymbia porrecta","28",4,"2",5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Xanthostemon paradoxus","29",12,"1",8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Corymbia porrecta","30",6.5,"1",8.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","31",7,"1",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","32",8.5,"1",5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Terminalia ferdinandiana","33",4,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","34",5,"1",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Terminalia ferdinandiana","35",4,"1",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Terminalia ferdinandiana","36",6,"1",5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus miniata","37",NA,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Eucalyptus tetrodonta","38",6.5,"1",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Xanthostemon paradoxus","39",8,"1",5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T3","Xanthostemon paradoxus","40",5,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Xanthostemon paradoxus","1",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Eucalyptus miniata","2",15,"3",16.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Corymbia confertiflora","3",15,"1",19.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","4",17,"2",24.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","5",12,"2",12.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","7",18,"2",30.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Livistona humilis","8",2.5,"2",6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Livistona humilis","9",4,"4",6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","10",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Eucalyptus miniata","11",16,"2",16.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Erythrophleum chlorostachys","12",8,"2",10.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Erythrophleum chlorostachys","13",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Xanthostemon paradoxus","14",9,"3",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus tetrodonta","15",NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","16",4,"4",30.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Erythrophleum chlorostachys","17",11,"3",22.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","18",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Eucalyptus tetrodonta","19",20,"3",18,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","20",19,"3",18.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus tetrodonta","21",17,"3",14.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus tetrodonta","22",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Eucalyptus miniata","23",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Eucalyptus tetrodonta","24",18,"1",20.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","25",19,"3",29.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus tetrodonta","26",18,"3",19.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","27",17,"2",20.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Corymbia porrecta","28",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","2","T5","Xanthostemon paradoxus","29",11,"3",10.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Corymbia porrecta","30",5,"1",11.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","2","T5","Eucalyptus miniata","31",6,"4",7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
