"park","plot","visit","genus_species","count_less_than_50cm","count_50cm-2m","count_greater_than_2m"
"Kakadu","44","T5","Corymbia ferruginea",NA,"1","1"
"Kakadu","44","T5","Corymbia porrecta",NA,"2","1"
"Kakadu","44","T5","Dolichandrone heterophylla",NA,NA,NA
"Kakadu","44","T5","Erythrophleum chlorostachys",NA,"30","1"
"Kakadu","44","T5","Eucalyptus miniata",NA,"5",NA
"Kakadu","44","T5","Eucalyptus tetrodonta","1","6","7"
"Kakadu","44","T5","Ficus aculeata",NA,"1",NA
"Kakadu","44","T5","Grevillea mimosoides",NA,"1",NA
"Kakadu","44","T5","Jasminum molle","10",NA,NA
"Kakadu","44","T5","Livistona humilis","6","3",NA
"Kakadu","44","T5","Petalostigma quadriloculare",NA,"6",NA
"Kakadu","44","T5","Planchonia careya",NA,"1",NA
"Kakadu","44","T5","Premna acuminata","13","10",NA
"Kakadu","44","T5","Terminalia ferdinandiana",NA,"1",NA
"Kakadu","44","T5","Xanthostemon paradoxus","1",NA,NA
"Kakadu","46","T1","Acacia lamprocarpa","5","0","0"
"Kakadu","46","T1","Acacia sericoflora","4","26","0"
"Kakadu","46","T1","Acacia torulosa","29","33","0"
"Kakadu","46","T1","Allosyncarpia ternata","5","16","0"
"Kakadu","46","T1","Callitris intratropica","8","0","0"
"Kakadu","46","T1","Canarium australianum","2","1","0"
"Kakadu","46","T1","Clerodendrum floribundum","1","20","0"
"Kakadu","46","T1","Denhamia obscura","0","2","0"
"Kakadu","46","T1","Diospyros calycantha","0","1","0"
"Kakadu","46","T1","Dodonaea hispidula","2","65","0"
"Kakadu","46","T1","Exocarpos latifolius","1","1","0"
"Kakadu","46","T1","Grevillea angulata","1","6","0"
"Kakadu","46","T1","Grevillea pteridifolia","5","54","0"
"Kakadu","46","T1","Ixora timorensis","1","7","0"
"Kakadu","46","T1","Owenia vernicosa","1","6","0"
"Kakadu","46","T1","Pavetta brownii","0","12","0"
"Kakadu","46","T1","Sersalisia sericea","0","9","0"
"Kakadu","46","T1","Terminalia carpentariae","1","10","0"
"Kakadu","46","T1","Vitex glabrata","0","3","0"
"Kakadu","46","T1","Xanthostemon paradoxus","0","6","0"
"Kakadu","46","T2","Acacia lamprocarpa","2","1","3"
"Kakadu","46","T2","Acacia latescens","0","7","5"
"Kakadu","46","T2","Acacia sericoflora","0","0","0"
"Kakadu","46","T2","Acacia torulosa","0","3","8"
"Kakadu","46","T2","Allosyncarpia ternata","23","9","18"
"Kakadu","46","T2","Alyxia spicata","3","6","0"
"Kakadu","46","T2","Alyxia tropica","1","0","0"
"Kakadu","46","T2","Antidesma parvifolium","0","1","0"
"Kakadu","46","T2","Boronia lanceolata","1","15","0"
"Kakadu","46","T2","Breynia cernua","1","0","0"
"Kakadu","46","T2","Bridelia tomentosa","0","0","1"
"Kakadu","46","T2","Callitris intratropica","0","2","0"
"Kakadu","46","T2","Carallia brachiata","0","2","0"
"Kakadu","46","T2","Clerodendrum floribundum","1","6","2"
"Kakadu","46","T2","Denhamia obscura","0","1","1"
"Kakadu","46","T2","Diospyros calycantha","0","2","0"
"Kakadu","46","T2","Dodonaea hispidula","0","18","4"
"Kakadu","46","T2","Grevillea pteridifolia","0","1","13"
"Kakadu","46","T2","Gynochthodes australiensis","0","7","0"
"Kakadu","46","T2","Hibbertia oblongata","2","1","0"
"Kakadu","46","T2","Homalocalyx ericaeus","0","2","0"
"Kakadu","46","T2","Leucopogon acuminatus","0","1","0"
"Kakadu","46","T2","Livistona inermis","1","0","0"
"Kakadu","46","T2","Notelaea microcarpa","0","5","0"
"Kakadu","46","T2","Owenia vernicosa","4","3","1"
"Kakadu","46","T2","Pavetta brownii","0","3","2"
"Kakadu","46","T2","Phyllanthus carpentariae","1","5","0"
"Kakadu","46","T2","Sersalisia sericea","2","10","5"
"Kakadu","46","T2","Terminalia carpentariae","0","6","7"
"Kakadu","46","T2","Vitex glabrata","0","0","1"
"Kakadu","46","T2","Xanthostemon paradoxus","0","12","5"
"Kakadu","46","T3","Acacia latescens","1","3","1"
"Kakadu","46","T3","Acacia torulosa","7","6","0"
"Kakadu","46","T3","Allosyncarpia ternata","11","8","5"
"Kakadu","46","T3","Boronia lanceolata","3","0","0"
"Kakadu","46","T3","Breynia cernua","0","1","0"
"Kakadu","46","T3","Clerodendrum floribundum","0","5","6"
"Kakadu","46","T3","Denhamia obscura","0","1","0"
"Kakadu","46","T3","Dodonaea hispidula","6","33","0"
"Kakadu","46","T3","Grevillea pteridifolia","2","17","5"
"Kakadu","46","T3","Owenia vernicosa","2","7","0"
"Kakadu","46","T3","Phyllanthus carpentariae","7","19","0"
"Kakadu","46","T3","Sersalisia sericea","0","10","0"
"Kakadu","46","T3","Terminalia carpentariae","0","7","8"
"Kakadu","46","T3","Vitex glabrata","0","0","1"
"Kakadu","46","T3","Xanthostemon paradoxus","0","5","0"
"Kakadu","46","T4","Acacia brockii","0","0","3"
"Kakadu","46","T4","Acacia lamprocarpa","0","3","1"
"Kakadu","46","T4","Acacia latescens","0","1","10"
"Kakadu","46","T4","Acacia torulosa","0","0","29"
"Kakadu","46","T4","Allosyncarpia ternata","20","2","15"
"Kakadu","46","T4","Alyxia spicata","1","1","1"
"Kakadu","46","T4","Alyxia tropica","15","0","0"
"Kakadu","46","T4","Antidesma parvifolium","0","1","0"
"Kakadu","46","T4","Boronia lanceolata","0","7","1"
"Kakadu","46","T4","Breynia cernua","0","0","1"
"Kakadu","46","T4","Bridelia tomentosa","0","1","0"
"Kakadu","46","T4","Canarium australianum","0","1","1"
"Kakadu","46","T4","Carallia brachiata","0","1","0"
"Kakadu","46","T4","Clerodendrum floribundum","9","4","2"
"Kakadu","46","T4","Denhamia obscura","0","3","2"
"Kakadu","46","T4","Diospyros calycantha","0","1","0"
"Kakadu","46","T4","Dodonaea hispidula","1","5","0"
"Kakadu","46","T4","Exocarpos latifolius","0","1","0"
"Kakadu","46","T4","Grevillea pteridifolia","0","3","14"
"Kakadu","46","T4","Hibbertia lepidota","0","1","0"
"Kakadu","46","T4","Hibbertia oblongata","0","9","0"
"Kakadu","46","T4","Homalocalyx ericaeus","2","0","0"
"Kakadu","46","T4","Hydriastele ramsayi","0","1","0"
"Kakadu","46","T4","Lithomyrtus sp.","6",NA,NA
"Kakadu","46","T4","Livistona inermis","3","0","0"
"Kakadu","46","T4","Owenia vernicosa","2","9","0"
"Kakadu","46","T4","Pavetta brownii","0","1","1"
"Kakadu","46","T4","Phyllanthus carpentariae","1","0","0"
"Kakadu","46","T4","Sersalisia sericea","2","13","18"
"Kakadu","46","T4","Smilax australis","2","0","1"
"Kakadu","46","T4","Terminalia carpentariae","2","2","6"
"Kakadu","46","T4","Vitex glabrata","0","0","3"
"Kakadu","46","T4","Xanthostemon paradoxus","0","4","8"
"Kakadu","46","T5","Acacia brockii",NA,NA,NA
"Kakadu","46","T5","Acacia lamprocarpa",NA,"4",NA
"Kakadu","46","T5","Acacia latescens","3","13","3"
"Kakadu","46","T5","Acacia torulosa","11","18","0"
"Kakadu","46","T5","Acacia tropica","0","8","0"
"Kakadu","46","T5","Allosyncarpia ternata","17","11","8"
"Kakadu","46","T5","Alyxia spicata","1","9","2"
"Kakadu","46","T5","Alyxia tropica","2","4","0"
"Kakadu","46","T5","Antidesma parvifolium",NA,NA,NA
"Kakadu","46","T5","Boronia lanceolata","1","2","1"
"Kakadu","46","T5","Breynia cernua","0","5","1"
"Kakadu","46","T5","Bridelia tomentosa",NA,NA,NA
"Kakadu","46","T5","Canarium australianum",NA,NA,NA
"Kakadu","46","T5","Carallia brachiata",NA,NA,NA
"Kakadu","46","T5","Clerodendrum floribundum","5","6","7"
"Kakadu","46","T5","Denhamia obscura","0","5","2"
"Kakadu","46","T5","Diospyros calycantha",NA,NA,NA
"Kakadu","46","T5","Dodonaea hispidula","0","39","1"
"Kakadu","46","T5","Exocarpos latifolius",NA,"1","1"
"Kakadu","46","T5","Grevillea aurea",NA,"8",NA
"Kakadu","46","T5","Grevillea pteridifolia","0","8","0"
"Kakadu","46","T5","Grewia breviflora",NA,"1",NA
"Kakadu","46","T5","Gynochthodes australiensis",NA,"1","1"
"Kakadu","46","T5","Hibbertia lepidota","1","1","0"
"Kakadu","46","T5","Hibbertia oblongata","5","8","0"
"Kakadu","46","T5","Hibiscus leptocladus",NA,"2",NA
"Kakadu","46","T5","Homalocalyx ericaeus",NA,NA,NA
"Kakadu","46","T5","Hydriastele ramsayi","0","1","0"
"Kakadu","46","T5","Lithomyrtus sp.",NA,NA,NA
"Kakadu","46","T5","Livistona inermis","1",NA,NA
"Kakadu","46","T5","Notelaea microcarpa",NA,NA,"2"
"Kakadu","46","T5","Opilia amentacea","1",NA,NA
"Kakadu","46","T5","Owenia vernicosa","0","7","1"
"Kakadu","46","T5","Pavetta brownii","1","1","1"
"Kakadu","46","T5","Phyllanthus carpentariae",NA,NA,NA
"Kakadu","46","T5","Sersalisia sericea","1","12","10"
"Kakadu","46","T5","Smilax australis","2","8","0"
"Kakadu","46","T5","Terminalia carpentariae","2","8","6"
"Kakadu","46","T5","Triumfetta sp.",NA,"88",NA
"Kakadu","46","T5","Vitex glabrata",NA,NA,"2"
"Kakadu","46","T5","Xanthostemon paradoxus","0","9","2"
"Kakadu","47","T1","Acacia producta","8","0","0"
"Kakadu","47","T1","Asteromyrtus magnifica","16","5","0"
"Kakadu","47","T1","Gardenia fucata","1","0","0"
"Kakadu","47","T1","Grevillea aurea","25","2","0"
"Kakadu","47","T1","Grevillea pteridifolia","13","3","0"
"Kakadu","47","T1","Hibbertia brownii","0","4","0"
"Kakadu","47","T1","Jacksonia dilatata","0","2","0"
"Kakadu","47","T1","Thryptomene remota","6","0","0"
"Kakadu","47","T1","Thryptomene remota","11","0","0"
"Kakadu","47","T2","Acacia filipes","8","12","0"
"Kakadu","47","T2","Acacia producta","7","87","0"
"Kakadu","47","T2","Acacia torulosa","0","8","0"
"Kakadu","47","T2","Asteromyrtus magnifica","7","25","0"
"Kakadu","47","T2","Boronia grandisepala","0","29","0"
"Kakadu","47","T2","Calytrix exstipulata","0","4","0"
"Kakadu","47","T2","Comesperma aphyllum","1","2","0"
"Kakadu","47","T2","Cryptandra gemmata","1","0","0"
"Kakadu","47","T2","Dampiera conospermoides","0","1","0"
"Kakadu","47","T2","Gardenia resinosa","3","1","0"
"Kakadu","47","T2","Gompholobium subulatum","5","0","0"
"Kakadu","47","T2","Grevillea aurea","3","28","0"
"Kakadu","47","T2","Grevillea pteridifolia","1","32","0"
"Kakadu","47","T2","Hibbertia brownii","1","3","0"
"Kakadu","47","T2","Hibbertia oblongata","1","1","0"
"Kakadu","47","T2","Homalocalyx ericaeus","10","0","0"
"Kakadu","47","T2","Jacksonia stellaris","26","8","2"
"Kakadu","47","T2","Olax aphylla","2","0","0"
"Kakadu","47","T2","Scaevola angulata","1","0","0"
"Kakadu","47","T2","Thryptomene remota","10","0","0"
"Kakadu","47","T2","Thryptomene remota","20","63","0"
"Kakadu","47","T3","Acacia filipes","6","0","0"
"Kakadu","47","T3","Acacia producta","44","0","0"
"Kakadu","47","T3","Acacia torulosa","0","0","2"
"Kakadu","47","T3","Asteromyrtus magnifica","0","27","0"
"Kakadu","47","T3","Boronia grandisepala","16","0","0"
"Kakadu","47","T3","Calytrix exstipulata","0","3","0"
"Kakadu","47","T3","Gardenia resinosa","1","0","0"
"Kakadu","47","T3","Gompholobium subulatum","2","0","0"
"Kakadu","47","T3","Grevillea aurea","17","0","0"
"Kakadu","47","T3","Grevillea pteridifolia","8","6","2"
"Kakadu","47","T3","Hibbertia brownii","0","6","0"
"Kakadu","47","T3","Jacksonia stellaris","71","0","0"
"Kakadu","47","T3","Scaevola angulata","6","4","0"
"Kakadu","47","T3","Thryptomene remota","21","15","0"
"Kakadu","47","T4","Acacia filipes","1","4","0"
"Kakadu","47","T4","Acacia lacertensis","0","1","1"
"Kakadu","47","T4","Acacia producta","0","27","0"
"Kakadu","47","T4","Acacia torulosa","0","9","4"
"Kakadu","47","T4","Asteromyrtus magnifica","0","10","0"
"Kakadu","47","T4","Boronia lanceolata","1","11","1"
"Kakadu","47","T4","Calytrix exstipulata","0","4","0"
"Kakadu","47","T4","Gardenia fucata","0","1","0"
"Kakadu","47","T4","Gompholobium subulatum","1","0","0"
"Kakadu","47","T4","Grevillea aurea","0","33","7"
"Kakadu","47","T4","Grevillea pteridifolia","0","19","12"
"Kakadu","47","T4","Hibbertia brownii","0","4","0"
"Kakadu","47","T4","Hibbertia echiifolia","1","15","0"
"Kakadu","47","T4","Hibbertia lepidota","1","2","0"
"Kakadu","47","T4","Homalocalyx ericaeus","7","0","0"
"Kakadu","47","T4","Jacksonia pendens","0","4","2"
"Kakadu","47","T4","Jacksonia remota","29","20","0"
"Kakadu","47","T4","Leptosema villosum","1","2","0"
"Kakadu","47","T4","Macarthuria vertex","1","0","0"
"Kakadu","47","T4","Scaevola angulata","0","1","0"
"Kakadu","47","T4","Thryptomene remota","0","27","0"
"Kakadu","47","T5","Acacia filipes",NA,NA,NA
"Kakadu","47","T5","Acacia lacertensis","1","3",NA
"Kakadu","47","T5","Acacia producta","15","1",NA
"Kakadu","47","T5","Acacia torulosa","15","2",NA
"Kakadu","47","T5","Asteromyrtus magnifica","23","48",NA
"Kakadu","47","T5","Boronia lanceolata","5","2",NA
"Kakadu","47","T5","Calytrix exstipulata","10","2",NA
"Kakadu","47","T5","Dampiera conospermoides",NA,"1",NA
"Kakadu","47","T5","Gardenia fucata","1",NA,NA
"Kakadu","47","T5","Gompholobium subulatum","1",NA,NA
"Kakadu","47","T5","Gonocarpus leptothecus","1",NA,NA
"Kakadu","47","T5","Grevillea aurea","60","127",NA
"Kakadu","47","T5","Grevillea pteridifolia","12","4",NA
"Kakadu","47","T5","Hibbertia brownii",NA,"2",NA
"Kakadu","47","T5","Hibbertia echiifolia","17","8",NA
"Kakadu","47","T5","Hibbertia fractiflexa subsp. fractiflexa","1",NA,NA
"Kakadu","47","T5","Hibbertia lepidota","11","7",NA
"Kakadu","47","T5","Hibbertia oblongata",NA,"1",NA
"Kakadu","47","T5","Homalocalyx ericaeus","46",NA,NA
"Kakadu","47","T5","Jacksonia pendens",NA,"2",NA
"Kakadu","47","T5","Jacksonia remota","37","2",NA
"Kakadu","47","T5","Leptosema villosum",NA,NA,NA
"Kakadu","47","T5","Lithomyrtus kakaduensis","14","1",NA
"Kakadu","47","T5","Macarthuria vertex","8",NA,NA
"Kakadu","47","T5","Muniria quadrangulata",NA,"1",NA
"Kakadu","47","T5","Pityrodia pungens","1","19",NA
"Kakadu","47","T5","Scaevola angulata","3",NA,NA
"Kakadu","47","T5","Templetonia hookeri","1",NA,NA
"Kakadu","47","T5","Thryptomene remota","1","35",NA
"Kakadu","48","T1","Acacia difficilis","8","1","2"
"Kakadu","48","T1","Acacia lamprocarpa","1","1","0"
"Kakadu","48","T1","Antidesma ghesaembilla","12","3","0"
"Kakadu","48","T1","Breynia cernua","0","0","1"
"Kakadu","48","T1","Bridelia tomentosa","0","4","0"
"Kakadu","48","T1","Buchanania obovata","4","7","0"
"Kakadu","48","T1","Clerodendrum floribundum","0","1","0"
"Kakadu","48","T1","Corymbia porrecta","2","11","0"
"Kakadu","48","T1","Corymbia sp.","2","0","0"
"Kakadu","48","T1","Croton arnhemicus","0","2","0"
"Kakadu","48","T1","Denhamia obscura","2","0","1"
"Kakadu","48","T1","Eucalyptus miniata","3","9","0"
"Kakadu","48","T1","Exocarpos latifolius","0","1","1"
"Kakadu","48","T1","Gardenia megasperma","0","1","0"
"Kakadu","48","T1","Jacksonia dilatata","0","0","1"
"Kakadu","48","T1","Livistona humilis","0","1","0"
"Kakadu","48","T1","Opilia amentacea","0","2","0"
"Kakadu","48","T1","Planchonia careya","1","2","0"
"Kakadu","48","T1","Premna acuminata","1","0","0"
"Kakadu","48","T1","Strychnos lucida","1","1","1"
"Kakadu","48","T1","Syzygium suborbiculare","0","2","1"
"Kakadu","48","T1","Vitex glabrata","0","0","1"
"Kakadu","48","T2","Acacia difficilis","0","29","50"
"Kakadu","48","T2","Acacia lamprocarpa","1","4","0"
"Kakadu","48","T2","Antidesma ghesaembilla","0","13","0"
"Kakadu","48","T2","Breynia cernua","0","2","0"
"Kakadu","48","T2","Buchanania obovata","4","2","0"
"Kakadu","48","T2","Callitris intratropica","0","1","2"
"Kakadu","48","T2","Corymbia porrecta","2","5","0"
"Kakadu","48","T2","Corymbia sp.","2","0","0"
"Kakadu","48","T2","Croton arnhemicus","0","4","1"
"Kakadu","48","T2","Cupaniopsis anacardioides","0","1","0"
"Kakadu","48","T2","Denhamia obscura","2","2","1"
"Kakadu","48","T2","Eucalyptus miniata","3","10","0"
"Kakadu","48","T2","Exocarpos latifolius","0","1","2"
"Kakadu","48","T2","Gardenia megasperma","0","1","0"
"Kakadu","48","T2","Grevillea heliosperma","0","0","1"
"Kakadu","48","T2","Jacksonia dilatata","0","5","3"
"Kakadu","48","T2","Livistona humilis","0","1","0"
"Kakadu","48","T2","Opilia amentacea","0","5","3"
"Kakadu","48","T2","Planchonella pohlmaniana","0","1","0"
"Kakadu","48","T2","Planchonia careya","1","10","0"
"Kakadu","48","T2","Premna acuminata","1","0","0"
"Kakadu","48","T2","Scaevola angulata","9","0","0"
"Kakadu","48","T2","Strychnos lucida","1","0","2"
"Kakadu","48","T2","Trema tomentosa","0","3","0"
"Kakadu","48","T2","Vitex glabrata","0","0","1"
"Kakadu","48","T3","Acacia difficilis","48","57","1"
"Kakadu","48","T3","Antidesma ghesaembilla","17","30","1"
"Kakadu","48","T3","Bridelia tomentosa","0","3","0"
"Kakadu","48","T3","Buchanania obovata","1","6","0"
"Kakadu","48","T3","Corymbia porrecta","0","6","0"
"Kakadu","48","T3","Croton arnhemicus","2","2","0"
"Kakadu","48","T3","Denhamia obscura","0","4","0"
"Kakadu","48","T3","Eucalyptus miniata","6","8","0"
"Kakadu","48","T3","Gardenia megasperma","1","1","0"
"Kakadu","48","T3","Grevillea heliosperma","3","1","0"
"Kakadu","48","T3","Jacksonia dilatata","0","0","2"
"Kakadu","48","T3","Livistona humilis","1","1","0"
"Kakadu","48","T3","Olax aphylla","1","8","0"
"Kakadu","48","T3","Planchonella arnhemica","0","2","0"
"Kakadu","48","T3","Planchonia careya","1","9","1"
"Kakadu","48","T3","Scaevola angulata","60","68","0"
"Kakadu","48","T3","Syzygium suborbiculare","0","2","0"
"Kakadu","48","T3","Triumfetta sylvicola","83","1","0"
"Kakadu","48","T5","Acacia difficilis","1","21","203"
"Kakadu","48","T5","Acacia dimidiata",NA,"4",NA
"Kakadu","48","T5","Acacia lamprocarpa",NA,NA,NA
"Kakadu","48","T5","Acacia oncinocarpa",NA,"4","1"
"Kakadu","48","T5","Alstonia actinophylla","1","9",NA
"Kakadu","48","T5","Antidesma ghesaembilla","5","48",NA
"Kakadu","48","T5","Boronia lanceolata","1","55",NA
"Kakadu","48","T5","Breynia cernua",NA,NA,NA
"Kakadu","48","T5","Bridelia tomentosa",NA,"3",NA
"Kakadu","48","T5","Buchanania obovata",NA,"6","2"
"Kakadu","48","T5","Callitris intratropica",NA,NA,NA
"Kakadu","48","T5","Clerodendrum floribundum",NA,"1",NA
"Kakadu","48","T5","Corymbia porrecta",NA,"2","5"
"Kakadu","48","T5","Corymbia sp.",NA,NA,NA
"Kakadu","48","T5","Croton arnhemicus",NA,"1","2"
"Kakadu","48","T5","Cupaniopsis anacardioides",NA,NA,NA
"Kakadu","48","T5","Denhamia obscura",NA,"4","3"
"Kakadu","48","T5","Erythrophleum chlorostachys","1",NA,NA
"Kakadu","48","T5","Eucalyptus miniata",NA,"2","2"
"Kakadu","48","T5","Exocarpos latifolius",NA,NA,NA
"Kakadu","48","T5","Gardenia megasperma",NA,NA,NA
"Kakadu","48","T5","Grevillea heliosperma",NA,"1","1"
"Kakadu","48","T5","Hypoestes floribunda","25","50",NA
"Kakadu","48","T5","Jacksonia dilatata",NA,"6","2"
"Kakadu","48","T5","Livistona humilis",NA,NA,NA
"Kakadu","48","T5","Opilia amentacea",NA,"1","2"
"Kakadu","48","T5","Persoonia falcata","1","1",NA
"Kakadu","48","T5","Planchonella arnhemica",NA,"4",NA
"Kakadu","48","T5","Planchonia careya",NA,"13",NA
"Kakadu","48","T5","Planchonia careya",NA,NA,NA
"Kakadu","48","T5","Premna acuminata",NA,NA,NA
"Kakadu","48","T5","Scaevola angulata",NA,"31",NA
"Kakadu","48","T5","Sersalisia sericea",NA,"1",NA
"Kakadu","48","T5","Smilax australis","1",NA,NA
"Kakadu","48","T5","Strychnos lucida",NA,NA,NA
"Kakadu","48","T5","Syzygium suborbiculare",NA,NA,"2"
"Kakadu","48","T5","Terminalia ferdinandiana",NA,NA,"1"
"Kakadu","48","T5","Trema tomentosa","3","33","14"
"Kakadu","48","T5","Triumfetta sp.",NA,"2",NA
"Kakadu","48","T5","Vitex glabrata",NA,NA,NA
"Kakadu","60","T1","Acacia gonocarpa","13","21","0"
"Kakadu","60","T1","Acacia latescens","2","0","0"
"Kakadu","60","T1","Buchanania obovata","1","2","0"
"Kakadu","60","T1","Corymbia dichromophloia","0","10","3"
"Kakadu","60","T1","Eucalyptus tetrodonta","10","22","7"
"Kakadu","60","T1","Gardenia megasperma","0","4","0"
"Kakadu","60","T1","Grevillea decurrens","1","3","0"
"Kakadu","60","T1","Grevillea goodii","0","3","0"
"Kakadu","60","T1","Grevillea heliosperma","5","0","0"
"Kakadu","60","T1","Livistona humilis","0","1","0"
"Kakadu","60","T1","Petalostigma quadriloculare","9","63","0"
"Kakadu","60","T1","Xanthostemon paradoxus","1","0","1"
"Kakadu","60","T2","Acacia difficilis","34","0","0"
"Kakadu","60","T2","Acacia gonocarpa","7","0","1"
"Kakadu","60","T2","Acacia latescens","29","1","0"
"Kakadu","60","T2","Buchanania obovata","11","1","0"
"Kakadu","60","T2","Corymbia dichromophloia","3","2","0"
"Kakadu","60","T2","Eucalyptus tetrodonta","29","0","0"
"Kakadu","60","T2","Gardenia megasperma","51","1","0"
"Kakadu","60","T2","Grevillea decurrens","21","2","0"
"Kakadu","60","T2","Grevillea goodii","10","0","0"
"Kakadu","60","T2","Livistona humilis","3","1","0"
"Kakadu","60","T2","Persoonia falcata","7","0","0"
"Kakadu","60","T2","Petalostigma quadriloculare","751","0","0"
"Kakadu","60","T2","Terminalia pterocarya","2","0","0"
"Kakadu","60","T2","Xanthostemon paradoxus","4","0","0"
"Kakadu","60","T3","Acacia difficilis","0","4","0"
"Kakadu","60","T3","Acacia gonocarpa","1","0","0"
"Kakadu","60","T3","Acacia latescens","1","8","2"
"Kakadu","60","T3","Buchanania obovata","0","0","1"
"Kakadu","60","T3","Corymbia dichromophloia","0","1","2"
"Kakadu","60","T3","Eucalyptus tetrodonta","5","7","3"
"Kakadu","60","T3","Gardenia megasperma","0","2","0"
"Kakadu","60","T3","Grevillea decurrens","0","0","1"
"Kakadu","60","T3","Grevillea goodii","1","0","0"
"Kakadu","60","T3","Livistona humilis","0","2","0"
"Kakadu","60","T3","Petalostigma quadriloculare","16","0","0"
"Kakadu","60","T3","Terminalia pterocarya","0","1","0"
"Kakadu","60","T3","Xanthostemon paradoxus","8","0","2"
"Kakadu","60","T5","Acacia difficilis",NA,"1","2"
"Kakadu","60","T5","Acacia gonocarpa",NA,NA,NA
"Kakadu","60","T5","Acacia latescens","1","3","1"
"Kakadu","60","T5","Acacia mimula","1",NA,NA
"Kakadu","60","T5","Buchanania obovata",NA,NA,NA
"Kakadu","60","T5","Corymbia dichromophloia","2","5",NA
"Kakadu","60","T5","Eucalyptus tetrodonta","2",NA,"1"
"Kakadu","60","T5","Gardenia megasperma",NA,NA,NA
"Kakadu","60","T5","Grevillea decurrens",NA,NA,NA
"Kakadu","60","T5","Grevillea goodii",NA,NA,NA
"Kakadu","60","T5","Grevillea heliosperma",NA,NA,NA
"Kakadu","60","T5","Grevillea pteridifolia",NA,"2","2"
"Kakadu","60","T5","Hibbertia sp.",NA,"2",NA
"Kakadu","60","T5","Livistona humilis",NA,"2","1"
"Kakadu","60","T5","Persoonia falcata",NA,"1",NA
"Kakadu","60","T5","Petalostigma quadriloculare","10","19",NA
"Kakadu","60","T5","Tephrosia polyzyga",NA,"1",NA
"Kakadu","60","T5","Terminalia pterocarya",NA,NA,NA
"Kakadu","60","T5","Xanthostemon paradoxus","1",NA,NA
"Kakadu","61","T1","Acacia gonocarpa","19","10","0"
"Kakadu","61","T1","Allosyncarpia ternata","89","14","0"
"Kakadu","61","T1","Bridelia tomentosa","1","12","0"
"Kakadu","61","T1","Dampiera conospermoides","9","2","0"
"Kakadu","61","T1","Dodonaea hispidula","1","0","0"
"Kakadu","61","T1","Gardenia fucata","0","1","0"
"Kakadu","61","T1","Gardenia megasperma","0","9","0"
"Kakadu","61","T1","Gardenia resinosa","0","1","0"
"Kakadu","61","T1","Grevillea dryandri","1","3","0"
"Kakadu","61","T1","Hibiscus leptocladus","0","3","0"
"Kakadu","61","T1","Indigofera saxicola","3","1","0"
"Kakadu","61","T1","Muniria quadrangulata","0","1","0"
"Kakadu","61","T1","Owenia vernicosa","0","1","0"
"Kakadu","61","T1","Persoonia falcata","1","0","0"
"Kakadu","61","T1","Petalostigma quadriloculare","9","120","0"
"Kakadu","61","T1","Shonia bickertonensis","0","2","0"
"Kakadu","61","T1","Templetonia hookeri","1","2","0"
"Kakadu","61","T1","Terminalia carpentariae","0","6","1"
"Kakadu","61","T1","Triumfetta sp.","0","3","0"
"Kakadu","61","T1","Xanthostemon paradoxus","0","7","0"
"Kakadu","61","T2","Acacia gonocarpa","0","0","23"
"Kakadu","61","T2","Allosyncarpia ternata","0","0","116"
"Kakadu","61","T2","Bridelia tomentosa","0","1","0"
"Kakadu","61","T2","Buchanania obovata","5","0","0"
"Kakadu","61","T2","Dampiera conospermoides","0","6","0"
"Kakadu","61","T2","Dodonaea hispidula","10","0","0"
"Kakadu","61","T2","Gardenia fucata","0","1","0"
"Kakadu","61","T2","Gardenia megasperma","0","0","10"
"Kakadu","61","T2","Gardenia resinosa","0","0","3"
"Kakadu","61","T2","Grevillea dryandri","0","0","72"
"Kakadu","61","T2","Indigofera saxicola","0","4","0"
"Kakadu","61","T2","Owenia vernicosa","0","1","0"
"Kakadu","61","T2","Persoonia falcata","4","0","0"
"Kakadu","61","T2","Petalostigma quadriloculare","0","0","53"
"Kakadu","61","T2","Phyllanthus carpentariae","3","0","0"
"Kakadu","61","T2","Premna acuminata","1","0","0"
"Kakadu","61","T2","Psydrax attenuata","2","0","0"
"Kakadu","61","T2","Terminalia latipes","3","0","0"
"Kakadu","61","T2","Triumfetta sp.","0","5","0"
"Kakadu","61","T2","Xanthostemon paradoxus","0","0","6"
"Kakadu","61","T3","Acacia gonocarpa","0","81","0"
"Kakadu","61","T3","Allosyncarpia ternata","0","37","1"
"Kakadu","61","T3","Boronia lanuginosa","3","0","0"
"Kakadu","61","T3","Buchanania obovata","0","7","0"
"Kakadu","61","T3","Calycopeplus collinus","1","0","0"
"Kakadu","61","T3","Dampiera conospermoides","0","10","0"
"Kakadu","61","T3","Dodonaea hispidula","0","22","0"
"Kakadu","61","T3","Gardenia fucata","0","0","1"
"Kakadu","61","T3","Grevillea dryandri","4","21","0"
"Kakadu","61","T3","Hibiscus leptocladus","1","0","0"
"Kakadu","61","T3","Indigofera saxicola","0","4","0"
"Kakadu","61","T3","Olax aphylla","1","0","0"
"Kakadu","61","T3","Petalostigma quadriloculare","19","30","0"
"Kakadu","61","T3","Phyllanthus carpentariae","4","0","0"
"Kakadu","61","T3","Scaevola browniana","1","0","0"
"Kakadu","61","T3","Triumfetta sp.","0","1","0"
"Kakadu","61","T3","Xanthostemon paradoxus","0","4","0"
