"id","site_code","date","year","season","survey_day","plot_distance","start_time","temperature","wind","cloud","soil_moisture","external_grass_cover","a_herp_visit_table_comments","visit_code","scientific_name","common_name","abundance","cover","gravid","a_herp_data_table_comments"
"4675","site_12-8",2014-02-11,1314,"Sm",1,"80","8:25",NA,NA,NA,"0","2","Climate not stated","1314-Sm-12-8-1-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"4676","site_12-8",2014-02-11,1314,"Sm",1,"INC","8:25",NA,NA,NA,"0","1","Climate not stated","1314-Sm-12-8-1-INC","","",0,"",NA,""
"3710","site_1-38",2014-02-12,1314,"Sm",2,"20","7:30","3","0","3","1","0","","1314-Sm-1-38-2-20","","",0,"Tin",NA,""
"3710","site_1-38",2014-02-12,1314,"Sm",2,"20","7:30","3","0","3","1","0","","1314-Sm-1-38-2-20","","",0,"Tiles",NA,""
"3710","site_1-38",2014-02-12,1314,"Sm",2,"20","7:30","3","0","3","1","0","","1314-Sm-1-38-2-20","","",0,"Sleepers",NA,""
"3711","site_1-38",2014-02-12,1314,"Sm",2,"80","7:30","3","0","3","1","0","","1314-Sm-1-38-2-80","","",0,"Tin",NA,""
"3711","site_1-38",2014-02-12,1314,"Sm",2,"80","7:30","3","0","3","1","0","","1314-Sm-1-38-2-80","","",0,"Tiles",NA,""
"3711","site_1-38",2014-02-12,1314,"Sm",2,"80","7:30","3","0","3","1","0","","1314-Sm-1-38-2-80","","",0,"Sleepers",NA,""
"3712","site_1-38",2014-02-12,1314,"Sm",2,"INC","7:30","3","0","3","1","0","","1314-Sm-1-38-2-INC","","",0,"",NA,""
"3593","site_1-4",2014-02-12,1314,"Sm",2,"20","8:05","3","0","3","1","0","","1314-Sm-1-4-2-20","","",0,"Tin",NA,""
"3593","site_1-4",2014-02-12,1314,"Sm",2,"20","8:05","3","0","3","1","0","","1314-Sm-1-4-2-20","","",0,"Tiles",NA,""
"3593","site_1-4",2014-02-12,1314,"Sm",2,"20","8:05","3","0","3","1","0","","1314-Sm-1-4-2-20","","",0,"Sleepers",NA,""
"3594","site_1-4",2014-02-12,1314,"Sm",2,"80","8:05","3","0","3","1","0","","1314-Sm-1-4-2-80","","",0,"Tin",NA,""
"3594","site_1-4",2014-02-12,1314,"Sm",2,"80","8:05","3","0","3","1","0","","1314-Sm-1-4-2-80","","",0,"Tiles",NA,""
"3594","site_1-4",2014-02-12,1314,"Sm",2,"80","8:05","3","0","3","1","0","","1314-Sm-1-4-2-80","Lampropholis delicata","Delicate Skink",2,"Sleepers",NA,""
"3595","site_1-4",2014-02-12,1314,"Sm",2,"INC","8:05","3","0","3","1","0","","1314-Sm-1-4-2-INC","","",0,"",NA,""
"4677","site_12-8",2014-02-12,1314,"Sm",2,"20","8:35","3","0","3","0","0","","1314-Sm-12-8-2-20","","",0,"Tin",NA,""
"4677","site_12-8",2014-02-12,1314,"Sm",2,"20","8:35","3","0","3","0","0","","1314-Sm-12-8-2-20","","",0,"Tiles",NA,""
"4677","site_12-8",2014-02-12,1314,"Sm",2,"20","8:35","3","0","3","0","0","","1314-Sm-12-8-2-20","","",0,"Sleepers",NA,""
"4678","site_12-8",2014-02-12,1314,"Sm",2,"80","8:35","3","0","3","0","2","","1314-Sm-12-8-2-80","","",0,"Tin",NA,""
"4678","site_12-8",2014-02-12,1314,"Sm",2,"80","8:35","3","0","3","0","2","","1314-Sm-12-8-2-80","","",0,"Tiles",NA,""
"4678","site_12-8",2014-02-12,1314,"Sm",2,"80","8:35","3","0","3","0","2","","1314-Sm-12-8-2-80","","",0,"Sleepers",NA,""
"4679","site_12-8",2014-02-12,1314,"Sm",2,"INC","8:35","3","0","3","0","0","","1314-Sm-12-8-2-INC","","",0,"",NA,""
"3713","site_1-38",2014-02-13,1314,"Sm",3,"20","7:30","3","0","3","0","0","","1314-Sm-1-38-3-20","","",0,"Tin",NA,""
"3713","site_1-38",2014-02-13,1314,"Sm",3,"20","7:30","3","0","3","0","0","","1314-Sm-1-38-3-20","","",0,"Tiles",NA,""
"3713","site_1-38",2014-02-13,1314,"Sm",3,"20","7:30","3","0","3","0","0","","1314-Sm-1-38-3-20","","",0,"Sleepers",NA,""
"3714","site_1-38",2014-02-13,1314,"Sm",3,"80","7:30","3","0","3","0","0","","1314-Sm-1-38-3-80","","",0,"Tin",NA,""
"3714","site_1-38",2014-02-13,1314,"Sm",3,"80","7:30","3","0","3","0","0","","1314-Sm-1-38-3-80","","",0,"Tiles",NA,""
"3714","site_1-38",2014-02-13,1314,"Sm",3,"80","7:30","3","0","3","0","0","","1314-Sm-1-38-3-80","","",0,"Sleepers",NA,""
"3715","site_1-38",2014-02-13,1314,"Sm",3,"INC","7:30","3","0","3","0","0","","1314-Sm-1-38-3-INC","","",0,"",NA,""
"3596","site_1-4",2014-02-13,1314,"Sm",3,"20","8:05","4","0","3","0","0","","1314-Sm-1-4-3-20","","",0,"Tin",NA,""
"3596","site_1-4",2014-02-13,1314,"Sm",3,"20","8:05","4","0","3","0","0","","1314-Sm-1-4-3-20","","",0,"Tiles",NA,""
"3596","site_1-4",2014-02-13,1314,"Sm",3,"20","8:05","4","0","3","0","0","","1314-Sm-1-4-3-20","","",0,"Sleepers",NA,""
"3597","site_1-4",2014-02-13,1314,"Sm",3,"80","8:05","4","0","3","0","0","","1314-Sm-1-4-3-80","","",0,"Tin",NA,""
"3597","site_1-4",2014-02-13,1314,"Sm",3,"80","8:05","4","0","3","0","0","","1314-Sm-1-4-3-80","","",0,"Tiles",NA,""
"3597","site_1-4",2014-02-13,1314,"Sm",3,"80","8:05","4","0","3","0","0","","1314-Sm-1-4-3-80","Lampropholis delicata","Delicate Skink",2,"Sleepers",NA,""
"3598","site_1-4",2014-02-13,1314,"Sm",3,"INC","8:05","4","0","3","0","0","","1314-Sm-1-4-3-in","","",0,"",NA,""
"4680","site_12-8",2014-02-13,1314,"Sm",3,"20","8:30","4","0","3","0","1","","1314-Sm-12-8-3-20","","",0,"Tin",NA,""
"4680","site_12-8",2014-02-13,1314,"Sm",3,"20","8:30","4","0","3","0","1","","1314-Sm-12-8-3-20","","",0,"Tiles",NA,""
"4680","site_12-8",2014-02-13,1314,"Sm",3,"20","8:30","4","0","3","0","1","","1314-Sm-12-8-3-20","","",0,"Sleepers",NA,""
"4681","site_12-8",2014-02-13,1314,"Sm",3,"80","8:30","4","0","3","0","2","","1314-Sm-12-8-3-80","","",0,"Tin",NA,""
"4681","site_12-8",2014-02-13,1314,"Sm",3,"80","8:30","4","0","3","0","2","","1314-Sm-12-8-3-80","","",0,"Tiles",NA,""
"4681","site_12-8",2014-02-13,1314,"Sm",3,"80","8:30","4","0","3","0","2","","1314-Sm-12-8-3-80","","",0,"Sleepers",NA,""
"4682","site_12-8",2014-02-13,1314,"Sm",3,"INC","8:30","4","0","3","0","1","","1314-Sm-12-8-3-INC","","",0,"",NA,""
"3656","site_1-27",2014-02-19,1314,"Sm",2,"20","7:25","4","1","3","0","0","","1314-Sm-1-27-2-20","Lampropholis delicata","Delicate Skink",2,"Tin",NA,"Between sheets"
"3656","site_1-27",2014-02-19,1314,"Sm",2,"20","7:25","4","1","3","0","0","","1314-Sm-1-27-2-20","","",0,"Tiles",NA,""
"3656","site_1-27",2014-02-19,1314,"Sm",2,"20","7:25","4","1","3","0","0","","1314-Sm-1-27-2-20","","",0,"Sleepers",NA,""
"3657","site_1-27",2014-02-19,1314,"Sm",2,"80","7:25","4","1","3","0","0","","1314-Sm-1-27-2-80","","",0,"Tin",NA,""
"3657","site_1-27",2014-02-19,1314,"Sm",2,"80","7:25","4","1","3","0","0","","1314-Sm-1-27-2-80","","",0,"Tiles",NA,""
"3657","site_1-27",2014-02-19,1314,"Sm",2,"80","7:25","4","1","3","0","0","","1314-Sm-1-27-2-80","","",0,"Sleepers",NA,""
"3658","site_1-27",2014-02-19,1314,"Sm",2,"INC","7:25","4","1","3","0","0","","1314-Sm-1-27-2-INC","","",0,"",NA,""
"3659","site_1-27",2014-02-20,1314,"Sm",3,"20","7:35","2","0","2","1","0","","1314-Sm-1-27-3-20","","",0,"Tin",NA,""
"3659","site_1-27",2014-02-20,1314,"Sm",3,"20","7:35","2","0","2","1","0","","1314-Sm-1-27-3-20","","",0,"Tiles",NA,""
"3659","site_1-27",2014-02-20,1314,"Sm",3,"20","7:35","2","0","2","1","0","","1314-Sm-1-27-3-20","","",0,"Sleepers",NA,""
"3660","site_1-27",2014-02-20,1314,"Sm",3,"80","7:35","2","0","2","1","0","","1314-Sm-1-27-3-80","","",0,"Tin",NA,""
"3660","site_1-27",2014-02-20,1314,"Sm",3,"80","7:35","2","0","2","1","0","","1314-Sm-1-27-3-80","","",0,"Tiles",NA,""
"3660","site_1-27",2014-02-20,1314,"Sm",3,"80","7:35","2","0","2","1","0","","1314-Sm-1-27-3-80","","",0,"Sleepers",NA,""
"3661","site_1-27",2014-02-20,1314,"Sm",3,"INC","7:35","2","0","2","1","0","","1314-Sm-1-27-3-INC","","",0,"",NA,""
"5474","site_12-28",2014-09-22,2014,"S",1,"20","6:12","1","0","0","3","2","","2014-S-12-28-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"5474","site_12-28",2014-09-22,2014,"S",1,"20","6:12","1","0","0","3","2","","2014-S-12-28-1-20","","",0,"Tiles",NA,""
"5474","site_12-28",2014-09-22,2014,"S",1,"20","6:12","1","0","0","3","2","","2014-S-12-28-1-20","","",0,"Sleepers",NA,""
"5475","site_12-28",2014-09-22,2014,"S",1,"80","6:12","1","0","0","3","3","","2014-S-12-28-1-80","","",0,"Tin",NA,""
"5475","site_12-28",2014-09-22,2014,"S",1,"80","6:12","1","0","0","3","3","","2014-S-12-28-1-80","Lampropholis delicata","Delicate Skink",3,"Tiles",NA,""
"5475","site_12-28",2014-09-22,2014,"S",1,"80","6:12","1","0","0","3","3","","2014-S-12-28-1-80","Cyclodomorphus michaeli","Coastal She-oak Skink",1,"Sleepers",NA,""
"5476","site_12-28",2014-09-22,2014,"S",1,"INC","6:12","1","0","0","3","2","","2014-S-12-28-1-INC","","",0,"",NA,""
"5219","site_1-62",2014-09-23,2014,"S",1,"20","9:51","3","0","3","1","2","","2014-S-1-62-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"5219","site_1-62",2014-09-23,2014,"S",1,"20","9:51","3","0","3","1","2","","2014-S-1-62-1-20","","",0,"Tiles",NA,""
"5219","site_1-62",2014-09-23,2014,"S",1,"20","9:51","3","0","3","1","2","","2014-S-1-62-1-20","","",0,"Sleepers",NA,""
"5220","site_1-62",2014-09-23,2014,"S",1,"80","9:51","3","0","3","1","2","","2014-S-1-62-1-80","","",0,"Tin",NA,""
"5220","site_1-62",2014-09-23,2014,"S",1,"80","9:51","3","0","3","1","2","","2014-S-1-62-1-80","","",0,"Tiles",NA,""
"5220","site_1-62",2014-09-23,2014,"S",1,"80","9:51","3","0","3","1","2","","2014-S-1-62-1-80","","",0,"Sleepers",NA,""
"5221","site_1-62",2014-09-23,2014,"S",1,"INC","9:51","3","0","3","1","2","","2014-S-1-62-1-INC","","",0,"",NA,""
"5132","site_1-8",2014-09-23,2014,"S",1,"20","7:30","2","1","0","0","0","","2014-S-1-8-1-20","","",0,"Tin",NA,""
"5132","site_1-8",2014-09-23,2014,"S",1,"20","7:30","2","1","0","0","0","","2014-S-1-8-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tiles",NA,"633F2E Tile #2"
"5132","site_1-8",2014-09-23,2014,"S",1,"20","7:30","2","1","0","0","0","","2014-S-1-8-1-20","","",0,"Sleepers",NA,""
"5133","site_1-8",2014-09-23,2014,"S",1,"80","7:30","2","1","0","0","0","","2014-S-1-8-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,"Between tin"
"5133","site_1-8",2014-09-23,2014,"S",1,"80","7:30","2","1","0","0","0","","2014-S-1-8-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"New… between tin"
"5133","site_1-8",2014-09-23,2014,"S",1,"80","7:30","2","1","0","0","0","","2014-S-1-8-1-80","","",0,"Sleepers",NA,""
"5133","site_1-8",2014-09-23,2014,"S",1,"80","7:30","2","1","0","0","0","","2014-S-1-8-1-80","","",0,"Tiles",NA,""
"5134","site_1-8",2014-09-23,2014,"S",1,"INC","7:30","2","1","0","0","0","","2014-S-1-8-1-INC","","",0,"",NA,""
"5444","site_10-32",2014-09-23,2014,"S",1,"20","8:04","3","1","0","0","0","","2014-S-10-32-1-20","","",0,"Tin",NA,""
"5444","site_10-32",2014-09-23,2014,"S",1,"20","8:04","3","1","0","0","0","","2014-S-10-32-1-20","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"5444","site_10-32",2014-09-23,2014,"S",1,"20","8:04","3","1","0","0","0","","2014-S-10-32-1-20","","",0,"Sleepers",NA,""
"5445","site_10-32",2014-09-23,2014,"S",1,"80","8:04","3","1","0","0","0","","2014-S-10-32-1-80","","",0,"Tin",NA,""
"5445","site_10-32",2014-09-23,2014,"S",1,"80","8:04","3","1","0","0","0","","2014-S-10-32-1-80","Pseudophryne bibronii","Bibron's Toadlet",1,"Tiles",NA,""
"5445","site_10-32",2014-09-23,2014,"S",1,"80","8:04","3","1","0","0","0","","2014-S-10-32-1-80","","",0,"Sleepers",NA,""
"5446","site_10-32",2014-09-23,2014,"S",1,"INC","8:04","3","1","0","0","0","","2014-S-10-32-1-INC","","",0,"",NA,""
"5447","site_10-38",2014-09-23,2014,"S",1,"20","9:21","2","1","0","0","1","","2014-S-10-38-1-20","","",0,"Tin",NA,""
"5447","site_10-38",2014-09-23,2014,"S",1,"20","9:21","2","1","0","0","1","","2014-S-10-38-1-20","","",0,"Tiles",NA,""
"5447","site_10-38",2014-09-23,2014,"S",1,"20","9:21","2","1","0","0","1","","2014-S-10-38-1-20","","",0,"Sleepers",NA,""
"5448","site_10-38",2014-09-23,2014,"S",1,"80","9:21","2","1","0","0","1","","2014-S-10-38-1-80","","",0,"Tin",NA,""
"5448","site_10-38",2014-09-23,2014,"S",1,"80","9:21","2","1","0","0","1","","2014-S-10-38-1-80","","",0,"Tiles",NA,""
"5448","site_10-38",2014-09-23,2014,"S",1,"80","9:21","2","1","0","0","1","","2014-S-10-38-1-80","","",0,"Sleepers",NA,""
"5449","site_10-38",2014-09-23,2014,"S",1,"INC","9:21","2","1","0","0","1","","2014-S-10-38-1-INC","Lampropholis delicata","Delicate Skink",1,"",NA,"75 mtrs. Active"
"5429","site_10-7",2014-09-23,2014,"S",1,"20","8:50","2","1","0","0","1","","2014-S-10-7-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Under tin..76335E4"
"5429","site_10-7",2014-09-23,2014,"S",1,"20","8:50","2","1","0","0","1","","2014-S-10-7-1-20","","",0,"Tiles",NA,""
"5429","site_10-7",2014-09-23,2014,"S",1,"20","8:50","2","1","0","0","1","","2014-S-10-7-1-20","","",0,"Sleepers",NA,""
"5430","site_10-7",2014-09-23,2014,"S",1,"80","8:50","2","1","0","0","1","","2014-S-10-7-1-80","","",0,"Tin",NA,""
"5430","site_10-7",2014-09-23,2014,"S",1,"80","8:50","2","1","0","0","1","","2014-S-10-7-1-80","","",0,"Tiles",NA,""
"5430","site_10-7",2014-09-23,2014,"S",1,"80","8:50","2","1","0","0","1","","2014-S-10-7-1-80","","",0,"Sleepers",NA,""
"5431","site_10-7",2014-09-23,2014,"S",1,"INC","8:50","2","1","0","0","1","","2014-S-10-7-1-INC","","",0,"",NA,""
"5459","site_11-7",2014-09-23,2014,"S",1,"20","7:50","2","0","0","2","2","","2014-S-11-7-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"5459","site_11-7",2014-09-23,2014,"S",1,"20","7:50","2","0","0","2","2","","2014-S-11-7-1-20","","",0,"Tiles",NA,""
"5459","site_11-7",2014-09-23,2014,"S",1,"20","7:50","2","0","0","2","2","","2014-S-11-7-1-20","","",0,"Sleepers",NA,""
"5460","site_11-7",2014-09-23,2014,"S",1,"80","7:50","2","0","0","3","2","","2014-S-11-7-1-80","Pseudechis porphyriacus","Red-bellied Black Snake",1,"Tin",NA,"Juv."
"5460","site_11-7",2014-09-23,2014,"S",1,"80","7:50","2","0","0","3","2","","2014-S-11-7-1-80","","",0,"Tiles",NA,""
"5460","site_11-7",2014-09-23,2014,"S",1,"80","7:50","2","0","0","3","2","","2014-S-11-7-1-80","","",0,"Sleepers",NA,""
"5461","site_11-7",2014-09-23,2014,"S",1,"INC","7:50","2","0","0","2","2","","2014-S-11-7-1-INC","","",0,"",NA,""
"5480","site_12-54",2014-09-23,2014,"S",1,"20","9:37","3","2","0","3","3","","2014-S-12-54-1-20","","",0,"Tin",NA,""
"5480","site_12-54",2014-09-23,2014,"S",1,"20","9:37","3","2","0","3","3","","2014-S-12-54-1-20","","",0,"Tiles",NA,""
"5480","site_12-54",2014-09-23,2014,"S",1,"20","9:37","3","2","0","3","3","","2014-S-12-54-1-20","","",0,"Sleepers",NA,""
"5481","site_12-54",2014-09-23,2014,"S",1,"80","9:37","3","2","0","3","3","","2014-S-12-54-1-80","Eulamprus quoyii","Eastern Water Skink",1,"Tin",NA,"On top"
"5481","site_12-54",2014-09-23,2014,"S",1,"80","9:37","3","2","0","3","3","","2014-S-12-54-1-80","","",0,"Tiles",NA,""
"5481","site_12-54",2014-09-23,2014,"S",1,"80","9:37","3","2","0","3","3","","2014-S-12-54-1-80","Pseudechis porphyriacus","Red-bellied Black Snake",1,"Sleepers",NA,"On top"
"5482","site_12-54",2014-09-23,2014,"S",1,"INC","9:37","3","2","0","3","3","","2014-S-12-54-1-INC","","",0,"",NA,""
"5255","site_4-1",2014-09-23,2014,"S",1,"20","6:15","2","0","3","2","2","","2014-S-4-1-1-20","","",0,"Tin",NA,""
"5255","site_4-1",2014-09-23,2014,"S",1,"20","6:15","2","0","3","2","2","","2014-S-4-1-1-20","","",0,"Tiles",NA,""
"5255","site_4-1",2014-09-23,2014,"S",1,"20","6:15","2","0","3","2","2","","2014-S-4-1-1-20","","",0,"Sleepers",NA,""
"5256","site_4-1",2014-09-23,2014,"S",1,"80","6:15","2","0","3","2","2","","2014-S-4-1-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"5256","site_4-1",2014-09-23,2014,"S",1,"80","6:15","2","0","3","2","2","","2014-S-4-1-1-80","","",0,"Tiles",NA,""
"5256","site_4-1",2014-09-23,2014,"S",1,"80","6:15","2","0","3","2","2","","2014-S-4-1-1-80","","",0,"Sleepers",NA,""
"5257","site_4-1",2014-09-23,2014,"S",1,"INC","6:15","2","0","3","2","2","","2014-S-4-1-1-INC","","",0,"",NA,""
"5261","site_4-24",2014-09-23,2014,"S",1,"20","6:55","2","0","0","0","0","","2014-S-4-24-1-20","","",0,"Tin",NA,""
"5261","site_4-24",2014-09-23,2014,"S",1,"20","6:55","2","0","0","0","0","","2014-S-4-24-1-20","","",0,"Tiles",NA,""
"5261","site_4-24",2014-09-23,2014,"S",1,"20","6:55","2","0","0","0","0","","2014-S-4-24-1-20","","",0,"Sleepers",NA,""
"5262","site_4-24",2014-09-23,2014,"S",1,"80","6:55","2","0","0","0","0","","2014-S-4-24-1-80","","",0,"Tin",NA,""
"5262","site_4-24",2014-09-23,2014,"S",1,"80","6:55","2","0","0","0","0","","2014-S-4-24-1-80","","",0,"Tiles",NA,""
"5262","site_4-24",2014-09-23,2014,"S",1,"80","6:55","2","0","0","0","0","","2014-S-4-24-1-80","","",0,"Sleepers",NA,""
"5263","site_4-24",2014-09-23,2014,"S",1,"INC","6:55","2","0","0","0","0","","2014-S-4-24-1-INC","","",0,"",NA,""
"5300","site_6-64",2014-09-23,2014,"S",1,"20","8:25","3","0","0","2","1","","2014-S-6-64-1-20","","",0,"Tin",NA,""
"5300","site_6-64",2014-09-23,2014,"S",1,"20","8:25","3","0","0","2","1","","2014-S-6-64-1-20","","",0,"Tiles",NA,""
"5300","site_6-64",2014-09-23,2014,"S",1,"20","8:25","3","0","0","2","1","","2014-S-6-64-1-20","","",0,"Sleepers",NA,""
"5301","site_6-64",2014-09-23,2014,"S",1,"80","8:25","3","0","0","3","3","","2014-S-6-64-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"New"
"5301","site_6-64",2014-09-23,2014,"S",1,"80","8:25","3","0","0","3","3","","2014-S-6-64-1-80","","",0,"Tiles",NA,""
"5301","site_6-64",2014-09-23,2014,"S",1,"80","8:25","3","0","0","3","3","","2014-S-6-64-1-80","","",0,"Sleepers",NA,""
"5302","site_6-64",2014-09-23,2014,"S",1,"INC","8:25","3","0","0","2","1","","2014-S-6-64-1-INC","","",0,"",NA,""
"5351","site_7-44B",2014-09-23,2014,"S",1,"20","6:40","2","0","0","2","2","","2014-S-7-44B-1-20","","",0,"Tin",NA,""
"5351","site_7-44B",2014-09-23,2014,"S",1,"20","6:40","2","0","0","2","2","","2014-S-7-44B-1-20","","",0,"Tiles",NA,""
"5351","site_7-44B",2014-09-23,2014,"S",1,"20","6:40","2","0","0","2","2","","2014-S-7-44B-1-20","","",0,"Sleepers",NA,""
"5352","site_7-44B",2014-09-23,2014,"S",1,"80","6:50","2","0","0","2","2","","2014-S-7-44B-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"New"
"5352","site_7-44B",2014-09-23,2014,"S",1,"80","6:50","2","0","0","2","2","","2014-S-7-44B-1-80","","",0,"Tiles",NA,""
"5352","site_7-44B",2014-09-23,2014,"S",1,"80","6:50","2","0","0","2","2","","2014-S-7-44B-1-80","","",0,"Sleepers",NA,""
"5353","site_7-44B",2014-09-23,2014,"S",1,"INC","6:40","2","0","0","2","2","","2014-S-7-44B-1-INC","","",0,"",NA,""
"5384","site_7-G",2014-09-23,2014,"S",1,"20","9:09","3","1","0","2","1","","2014-S-7-G-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"5384","site_7-G",2014-09-23,2014,"S",1,"20","9:09","3","1","0","2","1","","2014-S-7-G-1-20","","",0,"Tiles",NA,""
"5384","site_7-G",2014-09-23,2014,"S",1,"20","9:09","3","1","0","2","1","","2014-S-7-G-1-20","","",0,"Sleepers",NA,""
"5385","site_7-G",2014-09-23,2014,"S",1,"80","9:16","3","1","0","2","2","","2014-S-7-G-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"5385","site_7-G",2014-09-23,2014,"S",1,"80","9:16","3","1","0","2","2","","2014-S-7-G-1-80","","",0,"Tiles",NA,""
"5385","site_7-G",2014-09-23,2014,"S",1,"80","9:16","3","1","0","2","2","","2014-S-7-G-1-80","","",0,"Sleepers",NA,""
"5386","site_7-G",2014-09-23,2014,"S",1,"INC","9:09","3","1","0","2","1","","2014-S-7-G-1-INC","","",0,"",NA,""
"5396","site_8-17",2014-09-23,2014,"S",1,"20","7:26","2","0","0","2","2","","2014-S-8-17-1-20","","",0,"Tin",NA,""
"5396","site_8-17",2014-09-23,2014,"S",1,"20","7:26","2","0","0","2","2","","2014-S-8-17-1-20","","",0,"Tiles",NA,""
"5396","site_8-17",2014-09-23,2014,"S",1,"20","7:26","2","0","0","2","2","","2014-S-8-17-1-20","","",0,"Sleepers",NA,""
"5397","site_8-17",2014-09-23,2014,"S",1,"80","7:35","2","0","0","2","2","","2014-S-8-17-1-80","","",0,"Tin",NA,""
"5397","site_8-17",2014-09-23,2014,"S",1,"80","7:35","2","0","0","2","2","","2014-S-8-17-1-80","","",0,"Tiles",NA,""
"5397","site_8-17",2014-09-23,2014,"S",1,"80","7:35","2","0","0","2","2","","2014-S-8-17-1-80","","",0,"Sleepers",NA,""
"5398","site_8-17",2014-09-23,2014,"S",1,"INC","7:26","2","0","0","2","2","","2014-S-8-17-1-INC","","",0,"",NA,""
"5405","site_9-1",2014-09-23,2014,"S",1,"20","6:00","2","1","0","1","0","","2014-S-9-1-1-20","","",0,"Tin",NA,""
"5405","site_9-1",2014-09-23,2014,"S",1,"20","6:00","2","1","0","1","0","","2014-S-9-1-1-20","","",0,"Tiles",NA,""
"5405","site_9-1",2014-09-23,2014,"S",1,"20","6:00","2","1","0","1","0","","2014-S-9-1-1-20","","",0,"Sleepers",NA,""
"5406","site_9-1",2014-09-23,2014,"S",1,"80","6:00","2","1","0","1","0","","2014-S-9-1-1-80","","",0,"Tin",NA,""
"5406","site_9-1",2014-09-23,2014,"S",1,"80","6:00","2","1","0","1","0","","2014-S-9-1-1-80","","",0,"Tiles",NA,""
"5406","site_9-1",2014-09-23,2014,"S",1,"80","6:00","2","1","0","1","0","","2014-S-9-1-1-80","","",0,"Sleepers",NA,""
"5407","site_9-1",2014-09-23,2014,"S",1,"INC","6:00","2","1","0","1","0","","2014-S-9-1-1-INC","","",0,"",NA,""
"5201","site_1-56",2014-09-24,2014,"S",1,"20","9:05","2","1","0","1","0","","2014-S-1-56-1-20","","",0,"Tin",NA,""
"5201","site_1-56",2014-09-24,2014,"S",1,"20","9:05","2","1","0","1","0","","2014-S-1-56-1-20","","",0,"Tiles",NA,""
"5201","site_1-56",2014-09-24,2014,"S",1,"20","9:05","2","1","0","1","0","","2014-S-1-56-1-20","","",0,"Sleepers",NA,""
"5202","site_1-56",2014-09-24,2014,"S",1,"80","9:05","2","1","0","1","0","","2014-S-1-56-1-80","","",0,"Tin",NA,""
"5202","site_1-56",2014-09-24,2014,"S",1,"80","9:05","2","1","0","1","0","","2014-S-1-56-1-80","","",0,"Tiles",NA,""
"5202","site_1-56",2014-09-24,2014,"S",1,"80","9:05","2","1","0","1","0","","2014-S-1-56-1-80","","",0,"Sleepers",NA,""
"5203","site_1-56",2014-09-24,2014,"S",1,"INC","9:05","2","1","0","1","0","","2014-S-1-56-1-INC","","",0,"",NA,""
"5207","site_1-58",2014-09-24,2014,"S",1,"20","9:41","4","0","0","0","0","","2014-S-1-58-1-20","","",0,"Tin",NA,""
"5207","site_1-58",2014-09-24,2014,"S",1,"20","9:41","4","0","0","0","0","","2014-S-1-58-1-20","","",0,"Tiles",NA,""
"5207","site_1-58",2014-09-24,2014,"S",1,"20","9:41","4","0","0","0","0","","2014-S-1-58-1-20","","",0,"Sleepers",NA,""
"5208","site_1-58",2014-09-24,2014,"S",1,"80","9:41","4","0","0","0","0","","2014-S-1-58-1-80","","",0,"Tin",NA,""
"5208","site_1-58",2014-09-24,2014,"S",1,"80","9:41","4","0","0","0","0","","2014-S-1-58-1-80","","",0,"Tiles",NA,""
"5208","site_1-58",2014-09-24,2014,"S",1,"80","9:41","4","0","0","0","0","","2014-S-1-58-1-80","","",0,"Sleepers",NA,""
"5209","site_1-58",2014-09-24,2014,"S",1,"INC","9:41","4","0","0","0","0","","2014-S-1-58-1-INC","","",0,"",NA,""
"5213","site_1-60",2014-09-24,2014,"S",1,"20","9:11","4","0","0","0","0","","2014-S-1-60-1-20","","",0,"Tin",NA,""
"5213","site_1-60",2014-09-24,2014,"S",1,"20","9:11","4","0","0","0","0","","2014-S-1-60-1-20","","",0,"Tiles",NA,""
"5213","site_1-60",2014-09-24,2014,"S",1,"20","9:11","4","0","0","0","0","","2014-S-1-60-1-20","","",0,"Sleepers",NA,""
"5214","site_1-60",2014-09-24,2014,"S",1,"80","9:11","4","0","0","0","0","","2014-S-1-60-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,"Under tin."
"5214","site_1-60",2014-09-24,2014,"S",1,"80","9:11","4","0","0","0","0","","2014-S-1-60-1-80","","",0,"Tiles",NA,""
"5214","site_1-60",2014-09-24,2014,"S",1,"80","9:11","4","0","0","0","0","","2014-S-1-60-1-80","","",0,"Sleepers",NA,""
