YEAR,SEASON,RUN,POINT,DATE,AUSALT,ALCALT,ALCSTR,CARCAR,CARMAR,CEPMUS,CEPSQU,GAENIG,LAMGRA,MEGCRO,NENTRI,OLEGLA,OLEPLA,OBETER,POLACU,PLAPOR,SUBOCT,VAGOCC,UNKNOWN,TOTABU,COMMENTS 
1995,Wet,4,286,8/2/1995,0,0,0,6,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,18,
1995,Wet,4,292,8/3/1995,0,0,2,8,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,30,
1995,Wet,4,295,8/3/1995,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,11,
1995,Wet,4,298,8/3/1995,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,20,
1995,Wet,4,301,8/3/1995,0,0,0,8,0,0,0,0,0,0,23,2,0,0,0,0,2,0,0,35,
1995,Wet,4,304,8/3/1995,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,
1995,Wet,4,310,8/3/1995,0,0,0,1,0,0,0,1,0,0,13,0,0,0,2,3,0,0,0,20,
1995,Wet,4,311,8/3/1995,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,11,
1995,Wet,4,313,8/3/1995,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,8,0,0,0,31,
1995,Wet,4,314,8/3/1995,0,0,0,5,0,0,0,0,0,0,16,0,0,0,1,1,0,0,0,23,
1995,Wet,4,316,8/3/1995,0,0,0,9,0,0,1,1,0,0,12,0,0,0,0,1,0,0,0,24,
1995,Wet,4,317,8/3/1995,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,
1995,Wet,4,319,8/3/1995,0,0,0,5,0,0,0,0,2,0,10,0,0,0,0,0,18,0,0,35,
1995,Wet,4,320,8/3/1995,0,0,0,9,0,0,0,0,0,0,10,0,1,0,2,0,0,0,0,22,
1995,Wet,4,327,8/3/1995,0,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,22,
1995,Wet,4,328,8/3/1995,0,0,0,2,0,0,1,0,1,0,14,0,1,0,0,0,0,0,0,19,
1995,Wet,4,330,8/3/1995,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,24,
1995,Wet,4,331,8/3/1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
1995,Wet,4,333,8/3/1995,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,
1995,Wet,4,334,8/3/1995,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,
1995,Wet,4,336,8/3/1995,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,14,
1995,Wet,4,337,8/3/1995,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,
1995,Wet,4,343,8/3/1995,0,0,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,
1995,Wet,4,346,8/3/1995,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,18,
1995,Wet,4,349,8/3/1995,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24,
1995,Wet,4,352,8/3/1995,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,
1995,Wet,4,355,8/3/1995,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,
1995,Wet,4,361,8/4/1995,0,0,0,7,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,19,
1995,Wet,4,362,8/4/1995,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,
1995,Wet,4,364,8/4/1995,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,43,
1995,Wet,4,365,8/4/1995,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,
1995,Wet,4,367,8/4/1995,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10,
1995,Wet,4,368,8/4/1995,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,
1995,Wet,4,370,8/4/1995,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,
1995,Wet,4,371,8/4/1995,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,
1995,Wet,4,378,8/4/1995,0,0,0,3,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,12,
1995,Wet,4,379,8/4/1995,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,
1995,Wet,4,381,8/4/1995,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,
1995,Wet,4,382,8/4/1995,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,25,
1995,Wet,4,384,8/4/1995,0,0,0,14,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,25,
1995,Wet,4,385,8/4/1995,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,20,
1995,Wet,4,387,8/4/1995,0,0,0,2,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,13,
1995,Wet,4,388,8/4/1995,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,
1995,Wet,4,394,8/4/1995,0,0,0,8,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,17,
1995,Wet,4,397,8/4/1995,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,
1995,Wet,4,400,8/4/1995,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,
1995,Wet,4,403,8/4/1995,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,8,
1995,Wet,4,406,8/4/1995,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,
1995,Wet,4,412,8/4/1995,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,7,
1995,Wet,4,413,8/4/1995,0,0,0,7,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,20,
1995,Wet,4,415,8/4/1995,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,
1995,Wet,4,416,8/4/1995,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,
1995,Wet,4,418,8/4/1995,0,0,1,0,0,0,0,1,1,0,12,0,0,0,1,0,0,0,0,16,
1995,Wet,4,419,8/4/1995,0,0,0,3,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,20,
1995,Wet,4,421,8/4/1995,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,
1995,Wet,4,422,8/4/1995,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,
1996,Dry,1,37,3/18/1996,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,
1996,Dry,1,40,3/18/1996,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,9,
1996,Dry,1,43,3/18/1996,0,0,0,4,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,15,
1996,Dry,1,46,3/18/1996,0,0,0,10,0,0,1,3,0,0,5,0,0,0,0,0,0,0,0,19,
1996,Dry,1,49,3/18/1996,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,
1996,Dry,1,88,3/18/1996,0,0,0,2,0,0,1,0,0,0,4,0,0,0,4,1,0,0,0,12,
1996,Dry,1,91,3/18/1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,
1996,Dry,1,94,3/18/1996,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,7,
1996,Dry,1,97,3/18/1996,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,
1996,Dry,1,100,3/18/1996,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,
1996,Dry,1,139,3/18/1996,0,0,0,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,17,
1996,Dry,1,142,3/18/1996,0,0,1,3,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,15,
1996,Dry,1,145,3/18/1996,0,0,0,3,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,9,
1996,Dry,1,148,3/18/1996,0,0,0,13,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,19,
1996,Dry,1,151,3/18/1996,0,0,1,11,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,21,
1996,Dry,1,190,3/18/1996,0,0,0,31,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,52,
1996,Dry,1,193,3/18/1996,0,0,0,11,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,14,
1996,Dry,1,196,3/18/1996,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,
1996,Dry,1,199,3/18/1996,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,
1996,Dry,1,202,3/18/1996,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,9,
1996,Dry,1,241,3/18/1996,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,
1996,Dry,1,244,3/18/1996,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,8,
1996,Dry,1,247,3/18/1996,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,
1996,Dry,1,250,3/18/1996,0,0,1,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,10,
1996,Dry,1,253,3/18/1996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,1,292,3/18/1996,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,
1996,Dry,1,295,3/18/1996,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,
1996,Dry,1,298,3/18/1996,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,6,
1996,Dry,1,301,3/18/1996,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,
1996,Dry,1,304,3/18/1996,0,0,0,5,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,15,
1996,Dry,1,343,3/19/1996,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
1996,Dry,1,346,3/19/1996,0,0,0,1,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,11,
1996,Dry,1,349,3/19/1996,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,
1996,Dry,1,352,3/19/1996,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,
1996,Dry,1,355,3/19/1996,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,12,
1996,Dry,1,394,3/19/1996,0,0,0,5,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,10,
1996,Dry,1,397,3/19/1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,1,400,3/19/1996,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,
1996,Dry,1,403,3/19/1996,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,8,
1996,Dry,1,406,3/19/1996,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,
1996,Dry,2,37,3/19/1996,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,8,
1996,Dry,2,40,3/19/1996,0,0,0,2,0,0,0,6,0,0,8,0,0,0,1,0,0,0,0,17,
1996,Dry,2,43,3/19/1996,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,8,
1996,Dry,2,46,3/19/1996,0,0,0,6,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,14,
1996,Dry,2,49,3/19/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1996,Dry,2,88,3/19/1996,0,0,0,4,0,0,1,1,0,0,5,0,0,0,3,1,0,0,0,15,
1996,Dry,2,91,3/19/1996,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,9,
1996,Dry,2,94,3/19/1996,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,
1996,Dry,2,97,3/19/1996,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,
1996,Dry,2,100,3/19/1996,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,
1996,Dry,2,139,3/19/1996,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,9,
1996,Dry,2,142,3/19/1996,0,0,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,12,
1996,Dry,2,145,3/19/1996,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,5,
1996,Dry,2,148,3/19/1996,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,15,
1996,Dry,2,151,3/19/1996,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,
1996,Dry,2,190,3/19/1996,0,0,0,22,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,30,
1996,Dry,2,193,3/19/1996,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,
1996,Dry,2,196,3/19/1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1996,Dry,2,199,3/19/1996,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,
1996,Dry,2,202,3/19/1996,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,
1996,Dry,2,241,3/20/1996,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
1996,Dry,2,244,3/20/1996,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,
1996,Dry,2,247,3/20/1996,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,
1996,Dry,2,250,3/20/1996,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,
1996,Dry,2,253,3/20/1996,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,
1996,Dry,2,292,3/20/1996,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,7,
1996,Dry,2,295,3/20/1996,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,8,
1996,Dry,2,298,3/20/1996,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4,
1996,Dry,2,301,3/20/1996,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,9,
1996,Dry,2,304,3/20/1996,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,8,
1996,Dry,2,343,3/20/1996,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,
1996,Dry,2,346,3/20/1996,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,
1996,Dry,2,349,3/20/1996,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,
1996,Dry,2,352,3/20/1996,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,
1996,Dry,2,355,3/20/1996,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,9,
1996,Dry,2,394,3/20/1996,0,0,0,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,
1996,Dry,2,397,3/20/1996,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,
1996,Dry,2,400,3/20/1996,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,
1996,Dry,2,403,3/20/1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,2,406,3/20/1996,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,
1996,Dry,3,37,3/20/1996,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,6,
1996,Dry,3,40,3/20/1996,0,0,0,1,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0,10,
1996,Dry,3,43,3/20/1996,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,8,
1996,Dry,3,46,3/20/1996,0,0,0,4,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,14,
1996,Dry,3,49,3/20/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1996,Dry,3,88,3/20/1996,0,0,1,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,9,
1996,Dry,3,91,3/20/1996,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,
1996,Dry,3,94,3/20/1996,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,7,
1996,Dry,3,97,3/20/1996,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,
1996,Dry,3,100,3/20/1996,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,8,
1996,Dry,3,139,3/21/1996,0,0,1,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,10,
1996,Dry,3,142,3/21/1996,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,
1996,Dry,3,145,3/21/1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,
1996,Dry,3,148,3/21/1996,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,
1996,Dry,3,151,3/21/1996,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,
1996,Dry,3,190,3/21/1996,0,0,0,12,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,17,
1996,Dry,3,193,3/21/1996,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,
1996,Dry,3,196,3/21/1996,0,1,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,10,
1996,Dry,3,199,3/21/1996,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,
1996,Dry,3,202,3/21/1996,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,
1996,Dry,3,241,3/21/1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,3,244,3/21/1996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,3,247,3/21/1996,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,
1996,Dry,3,250,3/21/1996,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,
1996,Dry,3,253,3/21/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,Dry,3,292,3/21/1996,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,
1996,Dry,3,295,3/21/1996,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,8,0,0,0,12,
1996,Dry,3,298,3/21/1996,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,
1996,Dry,3,301,3/21/1996,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,
1996,Dry,3,304,3/21/1996,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,
1996,Dry,3,343,3/22/1996,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
1996,Dry,3,346,3/22/1996,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,9,
1996,Dry,3,349,3/22/1996,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,
1996,Dry,3,352,3/22/1996,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,
1996,Dry,3,355,3/22/1996,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,
1996,Dry,3,394,3/22/1996,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,
1996,Dry,3,397,3/22/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1996,Dry,3,400,3/22/1996,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,
1996,Dry,3,403,3/22/1996,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,5,
1996,Dry,3,406,3/22/1996,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,
1996,Dry,4,37,3/22/1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,
1996,Dry,4,40,3/22/1996,0,0,0,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,11,
1996,Dry,4,43,3/22/1996,0,0,0,1,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,12,
1996,Dry,4,46,3/22/1996,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,
1996,Dry,4,49,3/22/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,Dry,4,88,3/22/1996,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,
1996,Dry,4,91,3/22/1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1996,Dry,4,94,3/22/1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
1996,Dry,4,97,3/22/1996,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,
1996,Dry,4,100,3/22/1996,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,
1996,Dry,4,139,3/23/1996,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,
1996,Dry,4,142,3/23/1996,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,
1996,Dry,4,145,3/23/1996,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,5,
1996,Dry,4,148,3/23/1996,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,
1996,Dry,4,151,3/23/1996,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,
1996,Dry,4,190,3/23/1996,0,0,0,6,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,10,
1996,Dry,4,193,3/23/1996,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,
1996,Dry,4,196,3/23/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,Dry,4,199,3/23/1996,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,
1996,Dry,4,202,3/23/1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,4,241,3/23/1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
1996,Dry,4,244,3/23/1996,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,6,
1996,Dry,4,247,3/23/1996,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,6,
1996,Dry,4,250,3/23/1996,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,
1996,Dry,4,253,3/23/1996,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,
1996,Dry,4,292,3/23/1996,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,7,
1996,Dry,4,295,3/23/1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
1996,Dry,4,298,3/23/1996,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,6,
1996,Dry,4,301,3/23/1996,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,
1996,Dry,4,304,3/23/1996,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,11,
1996,Dry,4,343,3/24/1996,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,
1996,Dry,4,346,3/24/1996,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,
1996,Dry,4,349,3/24/1996,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,
1996,Dry,4,352,3/24/1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
1996,Dry,4,355,3/24/1996,0,0,0,1,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,17,
1996,Dry,4,394,3/24/1996,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,
1996,Dry,4,397,3/24/1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
1996,Dry,4,400,3/24/1996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,
1996,Dry,4,403,3/24/1996,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,8,
1996,Dry,4,406,3/24/1996,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,5,
1996,Wet,1,37,6/13/1996,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,
1996,Wet,1,40,6/13/1996,0,0,0,7,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,13,
1996,Wet,1,43,6/13/1996,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,14,
1996,Wet,1,46,6/13/1996,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,5,
1996,Wet,1,49,6/13/1996,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,
1996,Wet,1,55,6/13/1996,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,
1996,Wet,1,56,6/13/1996,0,0,1,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,
1996,Wet,1,58,6/13/1996,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,
1996,Wet,1,59,6/13/1996,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,9,
1996,Wet,1,61,6/13/1996,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,
1996,Wet,1,62,6/13/1996,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,
1996,Wet,1,64,6/13/1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
1996,Wet,1,65,6/13/1996,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,7,
1996,Wet,1,72,6/13/1996,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,
1996,Wet,1,73,6/13/1996,0,0,1,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,
1996,Wet,1,75,6/13/1996,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,
1996,Wet,1,76,6/13/1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1996,Wet,1,78,6/13/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
